source_ordinal	surface_id	trace_root_legacy_id	edge_id_count	edge_label_count	branch_id_count	declared_edge_count	pairability	hold_reason
10145	SURF-VAM20K-00769	TRN-OBJ-08751D6814EB60	12	5	5	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10146	SURF-VAM20K-00770	TRN-OBJ-32DB7FDEAC60BC	14	6	6	14	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10147	SURF-VAM20K-00771	TRN-OBJ-B204DCDAD3E464	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10148	SURF-VAM20K-00772	TRN-OBJ-8AAF37C689215D	14	6	6	14	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10149	SURF-VAM20K-00773	TRN-OBJ-28686596C47889	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10150	SURF-VAM20K-00774	TRN-OBJ-1446D7D9057189	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10151	SURF-VAM20K-00775	TRN-OBJ-4C1A17C54036A6	12	5	5	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10152	SURF-VAM20K-00776	TRN-OBJ-AD9312EFA21FB0	16	6	6	16	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10153	SURF-VAM20K-00777	TRN-OBJ-5DA17A9CC9A94F	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10154	SURF-VAM20K-00778	TRN-OBJ-BF07B473D3EA46	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10155	SURF-VAM20K-00779-GROUP	TRN-OBJ-2174E5AFC844A7	12	5	5	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10156	SURF-VAM20K-00780	TRN-OBJ-044C9AEC5AFA24	12	5	5	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10157	SURF-VAM20K-00781	TRN-OBJ-0322D1ACC0231E	15	6	6	15	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10158	SURF-VAM20K-00782	TRN-OBJ-B53CC88F79CFF4	10	4	4	10	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10159	SURF-VAM20K-00783	TRN-OBJ-2EB0645F1765A2	11	5	5	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10160	SURF-VAM20K-00784	TRN-OBJ-5D9E56D43B6313	11	5	5	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10161	SURF-VAM20K-00786	TRN-OBJ-C756DD15E170A3	13	5	5	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10162	SURF-VAM20K-00787	TRN-OBJ-C6D90A68A27DAF	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10163	SURF-VAM20K-00788	TRN-OBJ-EFD906D45764F6	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10164	SURF-VAM20K-00789	TRN-OBJ-EE97FDBFB6635D	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10165	SURF-VAM20K-00790	TRN-OBJ-7043E2ECCC2E2F	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10166	SURF-VAM20K-00791	TRN-OBJ-13949833A8859B	12	5	5	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10167	SURF-VAM20K-00792	TRN-OBJ-4B1C60CB64D7D6	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10168	SURF-VAM20K-00793	TRN-OBJ-546D578D958678	13	6	6	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10169	SURF-VAM20K-00794	TRN-OBJ-CC65BBD1563F04	15	6	6	15	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10170	SURF-VAM20K-00795	TRN-OBJ-1FA2449D9F7C1E	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10171	SURF-VAM20K-00796	TRN-OBJ-EAA5D0043242E1	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10172	SURF-VAM20K-00797	TRN-OBJ-9B26EC5DC2F205	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10173	SURF-VAM20K-00798	TRN-OBJ-97860871D9DE0B	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10174	SURF-VAM20K-00799	TRN-OBJ-C02B7C856597A2	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10175	SURF-VAM20K-00800	TRN-OBJ-FB1C1AF524EDBA	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10176	SURF-VAM20K-00801	TRN-OBJ-D634780B7FBB98	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10177	SURF-VAM20K-00802	TRN-OBJ-95F3068CDF5810	16	6	6	16	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10178	SURF-VAM20K-00803	TRN-OBJ-FE1A413096FA94	13	6	6	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10179	SURF-VAM20K-00804	TRN-OBJ-4765B8A55E28EB	17	6	6	17	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10180	SURF-VAM20K-00805	TRN-OBJ-6907D9DDB4A6E6	15	6	6	15	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10181	SURF-VAM20K-00806	TRN-OBJ-9A4BF41887BF34	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10182	SURF-VAM20K-00807	TRN-OBJ-2AD458245D5B5D	14	6	6	14	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10183	SURF-VAM20K-00808	TRN-OBJ-9B16CB1CF47C5B	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10184	SURF-VAM20K-00809	TRN-OBJ-AA214C395E0C6C	12	5	5	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10185	SURF-VAM20K-00810	TRN-OBJ-CADABC1F421BDA	15	6	6	15	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10186	SURF-VAM20K-00811	TRN-OBJ-863D2811AE1640	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10187	SURF-VAM20K-00812	TRN-OBJ-F8FC696FA50E9D	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10188	SURF-VAM20K-00813	TRN-OBJ-37C8231C5B4D6D	12	4	4	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10189	SURF-VAM20K-00814	TRN-OBJ-E282AE43E2FA97	10	4	4	10	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10190	SURF-VAM20K-00815	TRN-OBJ-A43AD52F8FAED1	10	4	4	10	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10191	SURF-VAM20K-00816	TRN-OBJ-CA3484CBDA3013	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10192	SURF-VAM20K-00817	TRN-OBJ-6B2F5CD2880376	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10193	SURF-VAM20K-00818	TRN-OBJ-18FADD22C9C70C	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10194	SURF-VAM20K-00819	TRN-OBJ-A6B84FCBCC16AE	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10195	SURF-VAM20K-00820	TRN-OBJ-5BE687F72E351D	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10196	SURF-VAM20K-00821	TRN-OBJ-025A4A146EA46B	15	5	5	15	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10197	SURF-VAM20K-00822	TRN-OBJ-4F9F10B1C4FA8A	13	6	6	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10198	SURF-VAM20K-00827	TRN-OBJ-728A525DB2AE82	8	5	5	8	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10199	SURF-VAM20K-00828	TRN-OBJ-DF147FC3F0737F	8	5	5	8	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10200	SURF-VAM20K-00831	TRN-OBJ-DEE09F9165C1FA	8	5	5	8	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10201	SURF-VAM20K-00832	TRN-OBJ-75767B73ECE952	9	5	5	9	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10202	SURF-VAM20K-00833	TRN-OBJ-29C6CB83B11FFE	11	6	6	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10203	SURF-VAM20K-00834	TRN-OBJ-6587D13B69C442	14	6	6	14	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10204	SURF-VAM20K-00835	TRN-OBJ-FA0D0ABE6E18C1	13	6	6	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10205	SURF-VAM20K-00836	TRN-OBJ-FD288588BCF150	12	6	6	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10206	SURF-VAM20K-00837	TRN-OBJ-2BFDA371D7F68D	10	5	5	10	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10207	SURF-VAM20K-00839	TRN-OBJ-FD48398AA0B291	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10208	SURF-VAM20K-00840	TRN-OBJ-4EA40CC6A16004	11	5	5	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10209	SURF-VAM20K-00842	TRN-OBJ-DDE9B229DD044A	10	4	4	10	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10210	SURF-VAM20K-00843	TRN-OBJ-88D358EF2BE573	12	5	5	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10211	SURF-VAM20K-00844	TRN-OBJ-6B583AAA0B92BE	12	5	5	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10212	SURF-VAM20K-00845	TRN-OBJ-A0BD104326AFBE	14	6	6	14	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10213	SURF-VAM20K-00846	TRN-OBJ-C4F09B5985E8CE	13	6	6	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10214	SURF-VAM20K-00847	TRN-OBJ-1FA740D3DC568F	13	5	5	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10215	SURF-VAM20K-00848	TRN-OBJ-C786B1D4218D18	11	5	5	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10216	SURF-VAM20K-00849	TRN-OBJ-CD467EBA754A4D	13	6	6	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10217	SURF-VAM20K-00850	TRN-OBJ-7C0EA638EB63CC	12	6	6	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10218	SURF-VAM20K-00851	TRN-OBJ-1D82829B298BFE	12	5	5	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10219	SURF-VAM20K-00852	TRN-OBJ-427F5A9EF5CAB5	13	6	6	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10220	SURF-VAM20K-00853	TRN-OBJ-18E4256D3BB554	11	5	5	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10221	SURF-VAM20K-00854	TRN-OBJ-11CBFF1CD7CF70	11	5	5	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10222	SURF-VAM20K-00855	TRN-OBJ-F353FD8ACFC38D	13	6	6	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10223	SURF-VAM20K-00856	TRN-OBJ-8BE740D1231279	12	5	5	12	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10224	SURF-VAM20K-00857	TRN-OBJ-C8E0CA99BEF611	13	6	6	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10225	SURF-VAM20K-00858	TRN-OBJ-95405849BE4DC3	11	5	5	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10226	SURF-VAM20K-00859	TRN-OBJ-F6ED38026A4982	15	5	5	15	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10227	SURF-VAM20K-00860	TRN-OBJ-A33BBC4EC835A0	14	5	5	14	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10228	SURF-VAM20K-00861	TRN-OBJ-D4A8178DB7EE95	11	5	5	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10229	SURF-VAM20K-00862	TRN-OBJ-41B2CAA7059BC6	11	5	5	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10230	SURF-VAMYEARTRACEV2R0046	TRN-OBJ-CB6CE25132CF53	16	6	6	16	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10231	SURF-VAMYEARTRACEV2R0050	TRN-OBJ-C074B6C66ED493	8	5	5	8	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10232	SURF-VAMYEARTRACEV2R0054	TRN-OBJ-FD395E4E353B4C	11	5	5	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10233	SURF-BNDCLTRACE2026V1R0007	TRN-BND26-OBJ-FFABFED8878C96	4	4	7	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10234	SURF-BNDCLTRACE2026V1R0101	TRN-BND26-OBJ-AFC6568E97869E	4	4	7	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10235	SURF-CAW2026R00461	TRN-OBJ-DD77133D0AC87E	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10236	SURF-CAW2026R03059	TRN-OBJ-F23368518BFF5A	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10237	SURF-CAW2026R03060	TRN-OBJ-074D46866EC363	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10238	SURF-CAW2026R03063	TRN-OBJ-637D230E0AF2C9	4	4	4	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10239	SURF-CAW2026R03064	TRN-OBJ-01EBA39F8EB44A	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10240	SURF-CAW2026R03065	TRN-OBJ-BC4F317011FBAD	4	4	4	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10241	SURF-CCT2026R00770	TRN-OBJ-ED44CC42C2CDAE	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10242	SURF-CCT2026R02765	TRN-OBJ-D09836643A8AB3	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10243	SURF-CCT2026R02776	TRN-OBJ-D3816622CCB1DA	4	4	4	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10244	SURF-CCT2026R02777	TRN-OBJ-90ACD4C859C730	4	4	4	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10245	SURF-CCT2026R03772	TRN-OBJ-91D0D42CE88D34	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10246	SURF-CCT2026R04083	TRN-OBJ-6305B5E7C47A52	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10247	SURF-CCT2026R04084	TRN-OBJ-C5FE2F5C53EC5D	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10248	SURF-CCT2026R04085	TRN-OBJ-3F184813B65A6D	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10249	SURF-CRB2026V2R0241	TRN-OBJ-9CD4D087B4B24E	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10250	SURF-CRB2026V3R00233	TRN-OBJ-C1CF032AACADD6	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10251	SURF-DGITRACE2026R0050	TRN-OBJ-13DEA6C1282944	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10252	SURF-DGITRACE2026R0051	TRN-OBJ-DDE59B4F50A928	2	2	2	2	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10253	SURF-DGITRACE2026R0052	TRN-OBJ-D2211C3BEF9FDC	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10254	SURF-DNZPOSTR030	TRN-OBJ-C920EF65638FE9	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10255	SURF-DNZPOSTR035	TRN-OBJ-70D03528F814B9	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10256	SURF-GAPIT2026R034	TRN-OBJ-74499D54AFA061	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10257	SURF-GAPIT2026R035	TRN-OBJ-42028F1E2AA5ED	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10258	SURF-GAPIT2026R036	TRN-OBJ-A52C8FA77E6686	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10259	SURF-GSU2026R036	TRN-OBJ-AFCF7D7D985B38	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10260	SURF-HISTORICALAICTRACE2026V1R0248	TRN-OBJ-D900EB8C7C9D7A	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10261	SURF-HISTORICALAICTRACE2026V1R0253	TRN-OBJ-8BBCFF61AD8286	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10262	SURF-LOCTRACE2026IC6265A9A7E9AD5	TRN-OBJ-C6265A9A7E9AD5	13	5	5	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10263	SURF-LOCTRACE2026ID22122A9F979F0	TRN-OBJ-D22122A9F979F0	14	5	5	14	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10264	SURF-LOCTRACE2026R02595	TRN-OBJ-E13081936CBD82	11	6	6	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10265	SURF-LPC2026R009	TRN-OBJ-E069D72E71D8DD	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10266	SURF-LPC2026R010	TRN-OBJ-073891DB1C2CA5	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10267	SURF-LPC2026R011	TRN-OBJ-9500224763C759	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10268	SURF-LPC2026R012	TRN-OBJ-960BF67EACE442	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10269	SURF-NBPOSTERTRACE2026V1R0222	TRN-OBJ-03292A73357EC8	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10270	SURF-NBPOSTERTRACE2026V1R0229	TRN-OBJ-A226641EBB9E63	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10271	SURF-NBPOSTERTRACE2026V1R0248	TRN-OBJ-469335244A64F3	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10272	SURF-NBPOSTERTRACE2026V2R0039	TRN-OBJ-8F5E75CC835D39	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10273	SURF-NBPOSTERTRACE2026V2R0111	TRN-OBJ-1FD3286B7A2E7D	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10274	SURF-NBPOSTERTRACE2026V2R0154	TRN-OBJ-6004F1433869AB	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10275	SURF-SBC1970R0020	TRN-OBJ-D0DF5041571025	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10276	SURF-SCG1931R0020	TRN-OBJ-837A3B44C52BBA	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10277	SURF-VAM20K-00384	TRN-OBJ-D3DE11F6DAC665	14	6	6	14	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10278	SURF-VAM20K-00490	TRN-OBJ-CDEFDCEBEB873E	11	5	5	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10279	SURF-VAM20K-03172	TRN-OBJ-46270C3E51B3EF	10	5	5	10	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10280	SURF-VAM20K-03173	TRN-OBJ-F7C36110EFAC19	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10281	SURF-VAM20K-03175	TRN-OBJ-EFF90879370DE8	10	6	6	10	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10282	SURF-VAM20K-03176	TRN-OBJ-CA7A57DCAF64B4	11	5	5	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10283	SURF-VAM20K-03177	TRN-OBJ-6B329F68A55C46	11	6	6	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10284	SURF-VAM20K-03178	TRN-OBJ-E66C7A740A7E0A	11	6	6	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10285	SURF-VAM20K-03179	TRN-OBJ-B36998348638E2	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10286	SURF-VAMYEARTRACEV2R0120	TRN-OBJ-87453A67B3F5CD	11	4	4	11	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10287	SURF-CAW2026R00299	TRN-OBJ-0DD0BB62B999E7	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10288	SURF-CAW2026R03075	TRN-OBJ-0F80A708F38CAE	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10289	SURF-CCT2026R00644	TRN-OBJ-07C3F31FD51165	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10290	SURF-CCT2026R01597	TRN-OBJ-3708F470173B4A	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10291	SURF-CCT2026R04086	TRN-OBJ-DD7AA2555EE833	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10292	SURF-CCT2026R04087	TRN-OBJ-D5785843C116D2	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10293	SURF-CPB2026R0085	TRN-OBJ-01D2058081D3ED	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10294	SURF-CRB2026V2R0522	TRN-OBJ-98364A3B081086	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10295	SURF-DGITRACE2026R0056	TRN-OBJ-CC8608AD1CCB3D	4	4	4	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10296	SURF-DNZPOSTR036	TRN-OBJ-9889394791A17B	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10297	SURF-DNZPOSTR037	TRN-OBJ-D0760F1D48EE04	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
10298	SURF-GAPIT2026R037	TRN-OBJ-638BB667E02CD8	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
