folder_id	surface_id	surface_ordinal
FOL-THEME-WORLD-WAR-AND-PUBLIC-INFORMATION-GRAPHICS	SURF-CAW2026R02722	7055
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02722	7055
FOL-REGION-LATIN-AMERICA	SURF-CAW2026R02723	7056
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02723	7056
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-CAW2026R02723	7056
FOL-REGION-LATIN-AMERICA	SURF-CAW2026R02724	7057
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02724	7057
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02724	7057
FOL-REGION-LATIN-AMERICA	SURF-CAW2026R02725	7058
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02725	7058
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02725	7058
FOL-REGION-MEXICO	SURF-CAW2026R02726	7059
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02726	7059
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02726	7059
FOL-REGION-UNITED-KINGDOM	SURF-CAW2026R02727	7060
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02727	7060
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02727	7060
FOL-REGION-LATIN-AMERICA	SURF-CAW2026R02728	7061
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02728	7061
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02728	7061
FOL-REGION-UNITED-ARAB-EMIRATES	SURF-CAW2026R02729	7062
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02729	7062
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02729	7062
FOL-REGION-YEMEN	SURF-CAW2026R02731	7063
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02731	7063
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02731	7063
FOL-REGION-YEMEN	SURF-CAW2026R02732	7064
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02732	7064
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02732	7064
FOL-REGION-YEMEN	SURF-CAW2026R02733	7065
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02733	7065
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02733	7065
FOL-REGION-YEMEN	SURF-CAW2026R02734	7066
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02734	7066
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02734	7066
FOL-REGION-YEMEN	SURF-CAW2026R02735	7067
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02735	7067
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02735	7067
FOL-REGION-INDONESIA	SURF-CAW2026R02737	7068
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02737	7068
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02737	7068
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02738	7069
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02738	7069
FOL-REGION-RWANDA	SURF-CAW2026R02738	7069
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02739	7070
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02739	7070
FOL-REGION-RWANDA	SURF-CAW2026R02739	7070
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R02740	7071
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R02740	7071
FOL-REGION-RWANDA	SURF-CAW2026R02740	7071
FOL-REGION-PERU	SURF-CCE2026R00665	7072
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCE2026R00665	7072
FOL-MEDIUM-ADVERTISEMENT	SURF-CCE2026R00665	7072
FOL-REGION-PERU	SURF-CCE2026R00666	7073
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCE2026R00666	7073
FOL-MEDIUM-ADVERTISEMENT	SURF-CCE2026R00666	7073
FOL-REGION-PERU	SURF-CCE2026R00667	7074
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCE2026R00667	7074
FOL-MEDIUM-ADVERTISEMENT	SURF-CCE2026R00667	7074
FOL-REGION-PHILIPPINES	SURF-CCE2026R00668	7075
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCE2026R00668	7075
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-CCE2026R00668	7075
FOL-REGION-ALGERIA	SURF-CCT2026R00250	7076
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00250	7076
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00250	7076
FOL-REGION-ALGERIA	SURF-CCT2026R00251	7077
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00251	7077
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00251	7077
FOL-REGION-ALGERIA	SURF-CCT2026R00252	7078
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00252	7078
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00252	7078
FOL-REGION-ALGERIA	SURF-CCT2026R00253	7079
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00253	7079
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00253	7079
FOL-REGION-ALGERIA	SURF-CCT2026R00254	7080
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00254	7080
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00254	7080
FOL-REGION-ALGERIA	SURF-CCT2026R00255	7081
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00255	7081
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00255	7081
FOL-REGION-TANZANIA	SURF-CCT2026R00698	7082
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00698	7082
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00698	7082
FOL-REGION-TANZANIA	SURF-CCT2026R00699	7083
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00699	7083
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00699	7083
FOL-REGION-TANZANIA	SURF-CCT2026R00700	7084
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00700	7084
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00700	7084
FOL-REGION-TANZANIA	SURF-CCT2026R00701	7085
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00701	7085
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00701	7085
FOL-REGION-TANZANIA	SURF-CCT2026R00702	7086
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00702	7086
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00702	7086
FOL-REGION-TANZANIA	SURF-CCT2026R00703	7087
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00703	7087
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00703	7087
FOL-REGION-TANZANIA	SURF-CCT2026R00704	7088
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00704	7088
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00704	7088
FOL-REGION-TANZANIA	SURF-CCT2026R00705	7089
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00705	7089
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00705	7089
FOL-REGION-TANZANIA	SURF-CCT2026R00706	7090
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00706	7090
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00706	7090
FOL-REGION-TANZANIA	SURF-CCT2026R00707	7091
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00707	7091
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00707	7091
FOL-REGION-TANZANIA	SURF-CCT2026R00708	7092
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00708	7092
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00708	7092
FOL-REGION-TANZANIA	SURF-CCT2026R00709	7093
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00709	7093
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00709	7093
FOL-REGION-TANZANIA	SURF-CCT2026R00710	7094
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00710	7094
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00710	7094
FOL-REGION-TANZANIA	SURF-CCT2026R00711	7095
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00711	7095
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00711	7095
FOL-REGION-TANZANIA	SURF-CCT2026R00712	7096
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00712	7096
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00712	7096
FOL-REGION-TANZANIA	SURF-CCT2026R00713	7097
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00713	7097
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00713	7097
FOL-REGION-TANZANIA	SURF-CCT2026R00714	7098
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00714	7098
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00714	7098
FOL-REGION-TANZANIA	SURF-CCT2026R00715	7099
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00715	7099
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00715	7099
FOL-REGION-TANZANIA	SURF-CCT2026R00716	7100
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00716	7100
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00716	7100
FOL-REGION-GEORGIA	SURF-CCT2026R01561	7101
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01561	7101
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-CCT2026R01561	7101
FOL-REGION-BRAZIL	SURF-CCT2026R02245	7102
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R02245	7102
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R02245	7102
FOL-REGION-BRAZIL	SURF-CCT2026R02246	7103
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R02246	7103
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R02246	7103
FOL-REGION-IRAQ	SURF-CCT2026R03014	7104
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03014	7104
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03014	7104
FOL-REGION-IRAQ	SURF-CCT2026R03021	7105
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03021	7105
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03021	7105
FOL-REGION-IRAQ	SURF-CCT2026R03022	7106
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03022	7106
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03022	7106
FOL-REGION-IRAQ	SURF-CCT2026R03035	7107
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03035	7107
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03035	7107
FOL-REGION-IRAQ	SURF-CCT2026R03036	7108
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03036	7108
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03036	7108
FOL-REGION-IRAQ	SURF-CCT2026R03037	7109
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03037	7109
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03037	7109
FOL-REGION-IRAQ	SURF-CCT2026R03038	7110
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03038	7110
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03038	7110
FOL-REGION-IRAQ	SURF-CCT2026R03039	7111
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03039	7111
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03039	7111
FOL-REGION-IRAQ	SURF-CCT2026R03040	7112
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03040	7112
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03040	7112
FOL-REGION-IRAQ	SURF-CCT2026R03041	7113
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03041	7113
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03041	7113
FOL-REGION-IRAQ	SURF-CCT2026R03042	7114
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03042	7114
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03042	7114
FOL-REGION-IRAQ	SURF-CCT2026R03043	7115
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03043	7115
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03043	7115
FOL-REGION-IRAQ	SURF-CCT2026R03044	7116
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03044	7116
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03044	7116
FOL-REGION-IRAQ	SURF-CCT2026R03045	7117
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03045	7117
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03045	7117
FOL-REGION-IRAQ	SURF-CCT2026R03046	7118
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03046	7118
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03046	7118
FOL-REGION-IRAQ	SURF-CCT2026R03047	7119
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03047	7119
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03047	7119
FOL-REGION-IRAQ	SURF-CCT2026R03048	7120
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03048	7120
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03048	7120
FOL-REGION-IRAQ	SURF-CCT2026R03049	7121
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03049	7121
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03049	7121
FOL-REGION-AUSTRALIA-INDIGENOUS	SURF-CCT2026R03506	7122
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03506	7122
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03506	7122
FOL-REGION-INDONESIA	SURF-CCT2026R03968	7123
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03968	7123
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03968	7123
FOL-REGION-ARGENTINA	SURF-CGS2026R0238	7124
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CGS2026R0238	7124
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CGS2026R0238	7124
FOL-REGION-UNITED-STATES	SURF-CHW2026R063	7125
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-CHW2026R063	7125
FOL-MEDIUM-POSTER	SURF-CHW2026R063	7125
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-CHW2026R105	7126
FOL-MEDIUM-POSTER	SURF-CHW2026R105	7126
FOL-REGION-UNITED-STATES	SURF-CHW2026R105	7126
FOL-REGION-GEORGIA	SURF-CRB2026V2R0281	7127
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V2R0281	7127
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-CRB2026V2R0281	7127
FOL-REGION-INDONESIA	SURF-CRB2026V2R0681	7128
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V2R0681	7128
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V2R0681	7128
FOL-REGION-INDONESIA	SURF-CRB2026V3R00221	7129
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00221	7129
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00221	7129
FOL-REGION-GEORGIA	SURF-GSU2026R006	7130
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-GSU2026R006	7130
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-GSU2026R006	7130
FOL-REGION-GEORGIA	SURF-GSU2026R007	7131
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-GSU2026R007	7131
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-GSU2026R007	7131
FOL-REGION-ARGENTINA	SURF-HISTORICALAICTRACE2026V1R0217	7132
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-HISTORICALAICTRACE2026V1R0217	7132
FOL-MEDIUM-LITHOGRAPHIC-PRINT	SURF-HISTORICALAICTRACE2026V1R0217	7132
FOL-REGION-UNITED-STATES	SURF-HISTORICALAICTRACE2026V1R0218	7133
FOL-THEME-CORPORATE-IDENTITY-AND-DESIGN-SYSTEMS	SURF-HISTORICALAICTRACE2026V1R0218	7133
FOL-MEDIUM-POSTER	SURF-HISTORICALAICTRACE2026V1R0218	7133
FOL-REGION-FRANCE	SURF-HISTORICALAICTRACE2026V1R0222	7134
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-HISTORICALAICTRACE2026V1R0222	7134
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-HISTORICALAICTRACE2026V1R0222	7134
FOL-REGION-UNITED-STATES	SURF-HISTORICALAICTRACE2026V1R0225	7135
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-HISTORICALAICTRACE2026V1R0225	7135
FOL-MEDIUM-POSTER	SURF-HISTORICALAICTRACE2026V1R0225	7135
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-IR1970R065	7136
FOL-MEDIUM-POSTER	SURF-IR1970R065	7136
FOL-REGION-UNITED-STATES	SURF-IR1970R065	7136
FOL-REGION-GLOBAL-TRANSNATIONAL	SURF-LOCTRACE2026I064E37238CDDF8	7137
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I064E37238CDDF8	7137
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I064E37238CDDF8	7137
FOL-REGION-RUSSIA	SURF-LOCTRACE2026I0F1EB0E4430A21	7138
FOL-THEME-WORLD-WAR-AND-PUBLIC-INFORMATION-GRAPHICS	SURF-LOCTRACE2026I0F1EB0E4430A21	7138
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I0F1EB0E4430A21	7138
FOL-REGION-FINLAND	SURF-LOCTRACE2026I187FEBA530745B	7139
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I187FEBA530745B	7139
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I187FEBA530745B	7139
FOL-REGION-CHINA-HONG-KONG	SURF-LOCTRACE2026I2346698C127045	7140
FOL-THEME-WORLD-WAR-AND-PUBLIC-INFORMATION-GRAPHICS	SURF-LOCTRACE2026I2346698C127045	7140
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I2346698C127045	7140
FOL-REGION-RUSSIA	SURF-LOCTRACE2026I2F296324135CE6	7141
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I2F296324135CE6	7141
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I2F296324135CE6	7141
FOL-REGION-CUBA-TRANSNATIONAL	SURF-LOCTRACE2026I3CDE6CA791358F	7142
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I3CDE6CA791358F	7142
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I3CDE6CA791358F	7142
FOL-REGION-GLOBAL-TRANSNATIONAL	SURF-LOCTRACE2026I4FE7BCD2867B71	7143
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I4FE7BCD2867B71	7143
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I4FE7BCD2867B71	7143
FOL-REGION-RUSSIA	SURF-LOCTRACE2026I616AA39B646BBA	7144
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I616AA39B646BBA	7144
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I616AA39B646BBA	7144
FOL-REGION-GERMANY	SURF-LOCTRACE2026I65639281F180C2	7145
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I65639281F180C2	7145
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I65639281F180C2	7145
FOL-REGION-CHINA-HONG-KONG	SURF-LOCTRACE2026I65C166AE2683E7	7146
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I65C166AE2683E7	7146
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I65C166AE2683E7	7146
FOL-REGION-LEBANON	SURF-LOCTRACE2026I69DD13D6AC74D6	7147
FOL-THEME-WORLD-WAR-AND-PUBLIC-INFORMATION-GRAPHICS	SURF-LOCTRACE2026I69DD13D6AC74D6	7147
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I69DD13D6AC74D6	7147
FOL-REGION-RUSSIA	SURF-LOCTRACE2026I6EBF99BB6F81A8	7148
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I6EBF99BB6F81A8	7148
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I6EBF99BB6F81A8	7148
FOL-REGION-CHINA-HONG-KONG	SURF-LOCTRACE2026I6EF1EE57EC5DD8	7149
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I6EF1EE57EC5DD8	7149
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I6EF1EE57EC5DD8	7149
FOL-REGION-GLOBAL-TRANSNATIONAL	SURF-LOCTRACE2026I747A1F01A17A12	7150
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I747A1F01A17A12	7150
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I747A1F01A17A12	7150
FOL-REGION-FINLAND	SURF-LOCTRACE2026I767DFE35B10AB9	7151
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I767DFE35B10AB9	7151
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I767DFE35B10AB9	7151
FOL-REGION-RUSSIA	SURF-LOCTRACE2026I7D94662184B671	7152
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I7D94662184B671	7152
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I7D94662184B671	7152
FOL-REGION-AUSTRIA	SURF-LOCTRACE2026I86DFFD0EC997AC	7153
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I86DFFD0EC997AC	7153
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I86DFFD0EC997AC	7153
FOL-REGION-RUSSIA	SURF-LOCTRACE2026I8E734506C1FF07	7154
FOL-THEME-WORLD-WAR-AND-PUBLIC-INFORMATION-GRAPHICS	SURF-LOCTRACE2026I8E734506C1FF07	7154
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I8E734506C1FF07	7154
FOL-REGION-RUSSIA	SURF-LOCTRACE2026I9859FC538D6F27	7155
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I9859FC538D6F27	7155
FOL-MEDIUM-POSTER	SURF-LOCTRACE2026I9859FC538D6F27	7155
FOL-REGION-RUSSIA	SURF-LOCTRACE2026I9DC4D364B1379B	7156
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-LOCTRACE2026I9DC4D364B1379B	7156
