source_ordinal	surface_id	reference_bearing	visual_reference_count	locator_occurrence_count	overall_disposition	rights_axis	policy_axis	provider_axis
8786	SURF-NBPOSTERTRACE2026V2R0177	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8787	SURF-SBC1970R0019	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8788	SURF-VAM20K-03102	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8789	SURF-VAM20K-03103	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8790	SURF-VAM20K-03104	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8791	SURF-VAM20K-03105	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8792	SURF-VAM20K-03106	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8793	SURF-VAM20K-03107	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8794	SURF-VAM20K-03108	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8795	SURF-VAM20K-03109	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8796	SURF-VAM20K-03110	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8797	SURF-VAM20K-03111	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8798	SURF-VAM20K-03112	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8799	SURF-VAM20K-03113	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8800	SURF-VAM20K-03114	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8801	SURF-VAM20K-03115	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8802	SURF-VAM20K-03116	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8803	SURF-VAM20K-03117	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8804	SURF-VAM20K-03118	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8805	SURF-YRGAP-REGION-0045	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8806	SURF-BNDCLTRACE2026V1R0050	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8807	SURF-BNDCLTRACE2026V1R0076	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8808	SURF-CAW2026R02927	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8809	SURF-CAW2026R02928	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8810	SURF-CCE2026R00830	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8811	SURF-CCT2026R01489	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8812	SURF-CCT2026R02265	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8813	SURF-CCT2026R04036	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8814	SURF-CCT2026R04037	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8815	SURF-CCT2026R04038	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8816	SURF-CCT2026R04039	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8817	SURF-CCT2026R04040	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8818	SURF-CCT2026R04041	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8819	SURF-CCT2026R04042	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8820	SURF-CCT2026R04043	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8821	SURF-CCT2026R04044	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8822	SURF-CCT2026R04045	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8823	SURF-CCT2026R04046	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8824	SURF-CCT2026R04047	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8825	SURF-CCT2026R04048	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8826	SURF-CCT2026R04049	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8827	SURF-CGS2026R1361	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8828	SURF-DGITRACE2026R0020	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8829	SURF-DGITRACE2026R0021	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8830	SURF-DGITRACE2026R0023	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8831	SURF-DGITRACE2026R0024	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8832	SURF-GAPIT2026R019	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8833	SURF-GSU2026R022	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8834	SURF-GSU2026R023	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8835	SURF-LOCTRACE2026I17B5AE70D4DF91	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8836	SURF-LOCTRACE2026I1B36CF4765FE19	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8837	SURF-LOCTRACE2026I1EAB610C2C09A8	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8838	SURF-LOCTRACE2026I1F3DED18B02E9F	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8839	SURF-LOCTRACE2026I26EBBD7BA27C98	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8840	SURF-LOCTRACE2026I318761A793BDDD	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8841	SURF-LOCTRACE2026I321CE1CF6FF942	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8842	SURF-LOCTRACE2026I39B7DC38DFB7C3	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8843	SURF-LOCTRACE2026I3AF724A2060B2B	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8844	SURF-LOCTRACE2026I3C50871DE9C6F4	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8845	SURF-LOCTRACE2026I3F68E5A7338220	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8846	SURF-LOCTRACE2026I42F6FB8BA71873	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8847	SURF-LOCTRACE2026I45FDD3A032B8FA	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8848	SURF-LOCTRACE2026I48FCC4B5FD17FF	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8849	SURF-LOCTRACE2026I682FE90B3485B6	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8850	SURF-LOCTRACE2026I6AD7CD84FD6F62	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8851	SURF-LOCTRACE2026I7F4A57E78B9946	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8852	SURF-LOCTRACE2026I86C42AA2B516E3	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8853	SURF-LOCTRACE2026I87747AF2E08EDB	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8854	SURF-LOCTRACE2026I95DCAED8F7FACF	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8855	SURF-LOCTRACE2026I97E92EDAA8A4B0	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8856	SURF-LOCTRACE2026I9C57A027684380	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8857	SURF-LOCTRACE2026IB52ED38A5CC084	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8858	SURF-LOCTRACE2026ID2349CDEC8C859	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8859	SURF-LOCTRACE2026IE19DC61C50B776	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8860	SURF-LOCTRACE2026IE32B65B528C87E	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8861	SURF-LOCTRACE2026IE4185072F6426B	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8862	SURF-LOCTRACE2026IF0189238F94E41	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8863	SURF-LOCTRACE2026IF8F64D49562930	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8864	SURF-LOCTRACE2026R02309	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8865	SURF-LOCTRACE2026R02320	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8866	SURF-LOCTRACE2026R02322	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8867	SURF-LOCTRACE2026R02323	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8868	SURF-LOCTRACE2026R02327	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8869	SURF-LOCTRACE2026R02328	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8870	SURF-LOCTRACE2026R02331	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8871	SURF-LOCTRACE2026R02332	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8872	SURF-LOCTRACE2026R02333	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8873	SURF-LOCTRACE2026R02335	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8874	SURF-LOCTRACE2026R02336	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8875	SURF-LOCTRACE2026R02337	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8876	SURF-LOCTRACE2026R02338	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8877	SURF-LOCTRACE2026R02340	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8878	SURF-LOCTRACE2026R02344	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8879	SURF-LOCTRACE2026R02354	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8880	SURF-LOCTRACE2026R02356	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8881	SURF-LOCTRACE2026R02357	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8882	SURF-LOCTRACE2026R02358	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8883	SURF-LOCTRACE2026R02359	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8884	SURF-LOCTRACE2026R02360	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8885	SURF-LOCTRACE2026R02369	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8886	SURF-LOCTRACE2026R02370	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8887	SURF-LOCTRACE2026R02372	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8888	SURF-LOCTRACE2026R02373	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8889	SURF-LOCTRACE2026R02374	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8890	SURF-LOCTRACE2026R02377	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8891	SURF-LOCTRACE2026R02379	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8892	SURF-LOCTRACE2026R02380	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8893	SURF-LOCTRACE2026R02381	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8894	SURF-LOCTRACE2026R02383	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8895	SURF-LOCTRACE2026R02384	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8896	SURF-LOCTRACE2026R02385	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8897	SURF-LOCTRACE2026R02386	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8898	SURF-LOCTRACE2026R02388	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8899	SURF-LOCTRACE2026R02389	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8900	SURF-LOCTRACE2026R02390	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8901	SURF-LOCTRACE2026R02391	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8902	SURF-LOCTRACE2026R02392	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8903	SURF-LOCTRACE2026R02393	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8904	SURF-LOCTRACE2026R02396	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8905	SURF-LOCTRACE2026R02400	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8906	SURF-LOCTRACE2026R02401	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8907	SURF-LOCTRACE2026R02411	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8908	SURF-LOCTRACE2026R02412	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8909	SURF-NBPOSTERTRACE2026V1R0071	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8910	SURF-NBPOSTERTRACE2026V1R0093	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8911	SURF-NBPOSTERTRACE2026V1R0180	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8912	SURF-NBPOSTERTRACE2026V2R0179	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8913	SURF-VAM20K-02946	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8914	SURF-VAM20K-02947	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8915	SURF-VAM20K-02948	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8916	SURF-VAM20K-02949	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8917	SURF-VAM20K-02950	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8918	SURF-VAM20K-02951	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8919	SURF-VAM20K-02952	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8920	SURF-VAM20K-02953	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8921	SURF-VAM20K-02954	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8922	SURF-VAM20K-02955	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8923	SURF-VAM20K-02956	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8924	SURF-YRGAP-REGION-0042	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8925	SURF-CAW2026R02954	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8926	SURF-CAW2026R02958	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8927	SURF-CAW2026R02959	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8928	SURF-CAW2026R02960	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8929	SURF-CAW2026R02961	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8930	SURF-CAW2026R02963	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8931	SURF-CAW2026R02964	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8932	SURF-CAW2026R02965	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8933	SURF-CAW2026R02966	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8934	SURF-CCT2026R00361	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8935	SURF-CCT2026R02266	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8936	SURF-CCT2026R02267	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8937	SURF-CCT2026R04050	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8938	SURF-CCT2026R04051	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8939	SURF-CCT2026R04052	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8940	SURF-CCT2026R04053	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8941	SURF-CCT2026R04054	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8942	SURF-CCT2026R04055	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8943	SURF-CCT2026R04056	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8944	SURF-CCT2026R04057	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8945	SURF-CCT2026R04058	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8946	SURF-CCT2026R04059	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8947	SURF-CCT2026R04060	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8948	SURF-CCT2026R04061	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8949	SURF-CCT2026R04062	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8950	SURF-CCT2026R04063	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8951	SURF-CCT2026R04064	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8952	SURF-CGS2026R0247	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8953	SURF-CGS2026R0248	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8954	SURF-CGS2026R0249	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8955	SURF-CGS2026R0488	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8956	SURF-CGS2026R0489	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8957	SURF-CGS2026R0490	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8958	SURF-CPT2026R00011	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8959	SURF-CRB2026V2R0684	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8960	SURF-CRB2026V2R0762	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8961	SURF-CRB2026V3R00223	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8962	SURF-DGITRACE2026R0025	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8963	SURF-DGITRACE2026R0026	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8964	SURF-DGITRACE2026R0027	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8965	SURF-GAPIT2026R020	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8966	SURF-HISTORICALAICTRACE2026V1R0244	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8967	SURF-LOCTRACE2026I03B0111379D72E	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8968	SURF-LOCTRACE2026I10ACF1FA3B46A3	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8969	SURF-LOCTRACE2026I112225FB5B6ACD	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8970	SURF-LOCTRACE2026I14F876944385BD	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8971	SURF-LOCTRACE2026I187F1E3364E606	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8972	SURF-LOCTRACE2026I1B6AEE0D827EFC	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8973	SURF-LOCTRACE2026I2602E6E3C0B6E2	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8974	SURF-LOCTRACE2026I360A47218BF2E8	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8975	SURF-LOCTRACE2026I38D5CA7B499148	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8976	SURF-LOCTRACE2026I396BBD476A8A6F	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8977	SURF-LOCTRACE2026I3E3FFE45FAEA2D	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8978	SURF-LOCTRACE2026I425873B2AD104A	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8979	SURF-LOCTRACE2026I427FA420262720	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
8980	SURF-LOCTRACE2026I42CDE1443382D6	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
