verification_id	record_type	record_key	reviewer_role	process_receipt_id	review_decision	independent_process	evidence_checked	issue_found
VERIFY-00875	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0025	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00876	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0026	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00877	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0026	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00878	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0026	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00879	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0026	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00880	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0026	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00881	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0026	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00882	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0026	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00883	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0032	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00884	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0032	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00885	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0032	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00886	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0032	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00887	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0032	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00888	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0032	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00889	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0032	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00890	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0033	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00891	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0033	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00892	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0033	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00893	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0033	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00894	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0033	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00895	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0033	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00896	ORDERED_PAIR_CELL	REL-CAND-0009->REL-CAND-0033	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00897	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0001	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00898	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0001	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00899	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0001	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00900	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0001	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00901	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0001	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00902	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0001	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00903	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0001	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00904	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0004	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00905	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0004	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00906	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0004	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00907	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0004	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00908	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0004	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00909	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0004	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00910	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0004	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00911	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0005	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00912	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0005	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00913	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0005	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00914	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0005	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00915	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0005	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00916	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0005	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00917	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0005	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00918	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0006	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-00919	ORDERED_PAIR_CELL	REL-CAND-0010->REL-CAND-0006	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
