object_key	object_kind	schema_name	object_name	identity_arguments	parent_schema	parent_name	owner_role	relation_persistence	relation_security_barrier	routine_language	routine_volatility	routine_security_definer	routine_search_path	type_category	definition_sha256_replay_1	definition_sha256_replay_2	replay_match
INDEX|rights|object_visual_reference_review_decision|object_visual_reference_review_decision_pkey	INDEX	rights	object_visual_reference_review_decision_pkey	\N	rights	object_visual_reference_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	da774ec983a7a22b4ea712c7d9bd39e6af1619c9d9949d69bce50603794be565	da774ec983a7a22b4ea712c7d9bd39e6af1619c9d9949d69bce50603794be565	true
INDEX|rights|object_visual_reference|object_visual_reference_archive_object_id_external_visual_r_key	INDEX	rights	object_visual_reference_archive_object_id_external_visual_r_key	\N	rights	object_visual_reference	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	45d89e4808cdbe48b334940ce724866dfde0f3d83017f14e9eda3043453b10ff	45d89e4808cdbe48b334940ce724866dfde0f3d83017f14e9eda3043453b10ff	true
INDEX|rights|object_visual_reference|object_visual_reference_archive_object_id_reference_role_or_key	INDEX	rights	object_visual_reference_archive_object_id_reference_role_or_key	\N	rights	object_visual_reference	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a35df8262e303f81eac6e356a255c123d99e5e5cae53dd68bd69f6726ede84c9	a35df8262e303f81eac6e356a255c123d99e5e5cae53dd68bd69f6726ede84c9	true
INDEX|rights|object_visual_reference|object_visual_reference_pkey	INDEX	rights	object_visual_reference_pkey	\N	rights	object_visual_reference	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	405b6d03ba61e252ed049a566830958d335194054e41ee0e33d3385d85ab7201	405b6d03ba61e252ed049a566830958d335194054e41ee0e33d3385d85ab7201	true
INDEX|rights|object_visual_reference|object_visual_reference_reverse_idx	INDEX	rights	object_visual_reference_reverse_idx	\N	rights	object_visual_reference	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5cabcffd9e683da5eff8b22288fdb29848b984b9a05adf264d42d49d00e8994f	5cabcffd9e683da5eff8b22288fdb29848b984b9a05adf264d42d49d00e8994f	true
INDEX|rights|provider_object|provider_object_pkey	INDEX	rights	provider_object_pkey	\N	rights	provider_object	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	bddd3f764347545a648ddf2ba7b07e473cc5e3ca1b27813445b2a99d673afb88	bddd3f764347545a648ddf2ba7b07e473cc5e3ca1b27813445b2a99d673afb88	true
INDEX|rights|provider_object|provider_object_provider_id_provider_record_key_key	INDEX	rights	provider_object_provider_id_provider_record_key_key	\N	rights	provider_object	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	2cf6d26061e8f2937143dcefc4defadc21564f62ee8a017710906c69de4f32d1	2cf6d26061e8f2937143dcefc4defadc21564f62ee8a017710906c69de4f32d1	true
INDEX|rights|provider_policy_evaluation_version|provider_policy_evaluation_version_pkey	INDEX	rights	provider_policy_evaluation_version_pkey	\N	rights	provider_policy_evaluation_version	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	c48ad782811a17756a7095ed29b4cf360940a488fc6599cf9da209bb8959aeb2	c48ad782811a17756a7095ed29b4cf360940a488fc6599cf9da209bb8959aeb2	true
INDEX|rights|provider_policy_evaluation_version|provider_policy_evaluation_version_reverse_idx	INDEX	rights	provider_policy_evaluation_version_reverse_idx	\N	rights	provider_policy_evaluation_version	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3c24124824e252d9f715aa9d95c3dcb30b40d96809b41e4de00f358baf6b638f	3c24124824e252d9f715aa9d95c3dcb30b40d96809b41e4de00f358baf6b638f	true
INDEX|rights|provider_policy_evaluation|provider_policy_evaluation_pkey	INDEX	rights	provider_policy_evaluation_pkey	\N	rights	provider_policy_evaluation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5e23dc0e6bfcc54855a70e63cf204dca43113f4211b60acc7bb31704eff5431c	5e23dc0e6bfcc54855a70e63cf204dca43113f4211b60acc7bb31704eff5431c	true
INDEX|rights|provider_policy_evaluation|provider_policy_evaluation_reference_idx	INDEX	rights	provider_policy_evaluation_reference_idx	\N	rights	provider_policy_evaluation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	7a791032d557eb6d423e781a9f5d17b53d166c66f2bee2fe334f1ecc7384815d	7a791032d557eb6d423e781a9f5d17b53d166c66f2bee2fe334f1ecc7384815d	true
INDEX|rights|provider_policy_evaluation|provider_policy_evaluation_supersedes_provider_policy_evalu_key	INDEX	rights	provider_policy_evaluation_supersedes_provider_policy_evalu_key	\N	rights	provider_policy_evaluation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	82d0333a43a7feda4e2e02e7f94749d44e57b3858e31861533ba8c9ac005952f	82d0333a43a7feda4e2e02e7f94749d44e57b3858e31861533ba8c9ac005952f	true
INDEX|rights|provider_policy_scope|provider_policy_scope_pkey	INDEX	rights	provider_policy_scope_pkey	\N	rights	provider_policy_scope	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	8e6276e4f81879659fd31c9a8054a2d009e965ba8f7df9062e5040b2305a72fa	8e6276e4f81879659fd31c9a8054a2d009e965ba8f7df9062e5040b2305a72fa	true
INDEX|rights|provider_policy_scope|provider_policy_scope_provider_id_policy_scope_id_key	INDEX	rights	provider_policy_scope_provider_id_policy_scope_id_key	\N	rights	provider_policy_scope	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	8f08dfac903c4cba3c231d57664cb18674eefe0360f2cd94c2551bfab6bf9832	8f08dfac903c4cba3c231d57664cb18674eefe0360f2cd94c2551bfab6bf9832	true
INDEX|rights|provider_policy_scope|provider_policy_scope_provider_id_scope_token_key	INDEX	rights	provider_policy_scope_provider_id_scope_token_key	\N	rights	provider_policy_scope	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a81fc96616d8a5c9272ae1d1dd0555cf419cfff2245b02de38a7be62f7a06502	a81fc96616d8a5c9272ae1d1dd0555cf419cfff2245b02de38a7be62f7a06502	true
INDEX|rights|provider_policy_version|provider_policy_effective_idx	INDEX	rights	provider_policy_effective_idx	\N	rights	provider_policy_version	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3ae0a9ec6ff213e988e0a1c9f64208097c630dcc02a7b46268474df9aa804bb8	3ae0a9ec6ff213e988e0a1c9f64208097c630dcc02a7b46268474df9aa804bb8	true
INDEX|rights|provider_policy_version|provider_policy_version_natural_key	INDEX	rights	provider_policy_version_natural_key	\N	rights	provider_policy_version	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	1766143fc6c47de79b08dc296aa20c4af683b0424396345e90c93e228c95c2bf	1766143fc6c47de79b08dc296aa20c4af683b0424396345e90c93e228c95c2bf	true
INDEX|rights|provider_policy_version|provider_policy_version_pkey	INDEX	rights	provider_policy_version_pkey	\N	rights	provider_policy_version	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a27e38559005580e4916645431b5521e0db1d0e1a0e00c86bb3f83fcc6c5d14c	a27e38559005580e4916645431b5521e0db1d0e1a0e00c86bb3f83fcc6c5d14c	true
INDEX|rights|provider_policy_version|provider_policy_version_scoped_token_unique	INDEX	rights	provider_policy_version_scoped_token_unique	\N	rights	provider_policy_version	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	29ba674e9e54e2fbdcb8919df30272644a00c4f9e91500c9137161237a976f3e	29ba674e9e54e2fbdcb8919df30272644a00c4f9e91500c9137161237a976f3e	true
INDEX|rights|provider|provider_pkey	INDEX	rights	provider_pkey	\N	rights	provider	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	c3c5e3b50b4acb1009fce238f3addfc5129c8ef3fecd3ef2deb3839d1ce387a1	c3c5e3b50b4acb1009fce238f3addfc5129c8ef3fecd3ef2deb3839d1ce387a1	true
INDEX|rights|provider|provider_provider_code_key	INDEX	rights	provider_provider_code_key	\N	rights	provider	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	0e8a0da6df94a1b879baba8d084f34c3d842684f96d2e9d3a14a087c43b30183	0e8a0da6df94a1b879baba8d084f34c3d842684f96d2e9d3a14a087c43b30183	true
INDEX|rights|rights_assessment_locator|rights_assessment_locator_pkey	INDEX	rights	rights_assessment_locator_pkey	\N	rights	rights_assessment_locator	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a8b3563a7d44a76468d4b8dd324ff095a80347d8da17764ca6e77c17179ec09b	a8b3563a7d44a76468d4b8dd324ff095a80347d8da17764ca6e77c17179ec09b	true
INDEX|rights|rights_assessment_observation|rights_assessment_observation_pkey	INDEX	rights	rights_assessment_observation_pkey	\N	rights	rights_assessment_observation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	97fbb4afbd07e64d163c302f46340c7d442ab02bd1f0bf0caed91ae3cfb91c5d	97fbb4afbd07e64d163c302f46340c7d442ab02bd1f0bf0caed91ae3cfb91c5d	true
INDEX|rights|rights_assessment_observation|rights_assessment_observation_reverse_idx	INDEX	rights	rights_assessment_observation_reverse_idx	\N	rights	rights_assessment_observation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	63c88685a70708bf12bccebaa27104b45118fc5953e2231a3aa224aa0abd6754	63c88685a70708bf12bccebaa27104b45118fc5953e2231a3aa224aa0abd6754	true
INDEX|rights|rights_assessment_provider_object|rights_assessment_provider_object_pkey	INDEX	rights	rights_assessment_provider_object_pkey	\N	rights	rights_assessment_provider_object	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	f1381bb77f152a39e05f200250f817512520cef2ff93eb2928cdc7b8cfcabc92	f1381bb77f152a39e05f200250f817512520cef2ff93eb2928cdc7b8cfcabc92	true
INDEX|rights|rights_assessment_representation|rights_assessment_representation_pkey	INDEX	rights	rights_assessment_representation_pkey	\N	rights	rights_assessment_representation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	bb722c8710037e8265221bc471bef61fbfb474f076c552c031400d21f9ecb0f4	bb722c8710037e8265221bc471bef61fbfb474f076c552c031400d21f9ecb0f4	true
INDEX|rights|rights_assessment_visual_reference|rights_assessment_visual_reference_pkey	INDEX	rights	rights_assessment_visual_reference_pkey	\N	rights	rights_assessment_visual_reference	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	8b6fce65f24d5774d38953b46d0e384ae30a7a25a3523525e18fda59130e69b0	8b6fce65f24d5774d38953b46d0e384ae30a7a25a3523525e18fda59130e69b0	true
INDEX|rights|rights_assessment|rights_assessment_pkey	INDEX	rights	rights_assessment_pkey	\N	rights	rights_assessment	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	9bb86fd57d9d4abe3ca0db1240680557b7cd6ec004dae5953abfaeb623788ed2	9bb86fd57d9d4abe3ca0db1240680557b7cd6ec004dae5953abfaeb623788ed2	true
INDEX|rights|rights_assessment|rights_assessment_state_idx	INDEX	rights	rights_assessment_state_idx	\N	rights	rights_assessment	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	773b8a5613751c63a6dbe2397eb20ca6da5fb4fb744627be8593d5a7199e355e	773b8a5613751c63a6dbe2397eb20ca6da5fb4fb744627be8593d5a7199e355e	true
INDEX|rights|rights_assessment|rights_assessment_supersedes_rights_assessment_id_key	INDEX	rights	rights_assessment_supersedes_rights_assessment_id_key	\N	rights	rights_assessment	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	7fbde8fb3d8adc75051431db0713eefdc34d3b81ec926bef95065a9fced98394	7fbde8fb3d8adc75051431db0713eefdc34d3b81ec926bef95065a9fced98394	true
INDEX|rights|rights_observation_locator|rights_observation_locator_pkey	INDEX	rights	rights_observation_locator_pkey	\N	rights	rights_observation_locator	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	da549572f247262dd840e4da05a45e6f2101c18d68f6bc8dde72691125bfbd9e	da549572f247262dd840e4da05a45e6f2101c18d68f6bc8dde72691125bfbd9e	true
INDEX|rights|rights_observation_provider_object|rights_observation_provider_object_pkey	INDEX	rights	rights_observation_provider_object_pkey	\N	rights	rights_observation_provider_object	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	fb955bffe076dc2fb0df385517dd6a8d87f686b10edc097bd4d68c1946ae7009	fb955bffe076dc2fb0df385517dd6a8d87f686b10edc097bd4d68c1946ae7009	true
INDEX|rights|rights_observation_representation|rights_observation_representation_pkey	INDEX	rights	rights_observation_representation_pkey	\N	rights	rights_observation_representation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	cb0264f2e0b83285089aea411dd40f268a66589ef67ea6524fb6a7353cc23fc3	cb0264f2e0b83285089aea411dd40f268a66589ef67ea6524fb6a7353cc23fc3	true
INDEX|rights|rights_observation_visual_reference|rights_observation_visual_reference_pkey	INDEX	rights	rights_observation_visual_reference_pkey	\N	rights	rights_observation_visual_reference	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	f962217bb56e505e5367f38d5acb87065df2a9e71bcef6bc2b50afd774ec82c9	f962217bb56e505e5367f38d5acb87065df2a9e71bcef6bc2b50afd774ec82c9	true
INDEX|rights|rights_observation|rights_observation_pkey	INDEX	rights	rights_observation_pkey	\N	rights	rights_observation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	b1324f6e5488c08ea3497b2af954926b75a74392d072656466cd3b12dc39498f	b1324f6e5488c08ea3497b2af954926b75a74392d072656466cd3b12dc39498f	true
INDEX|rights|rights_observation|rights_observation_state_idx	INDEX	rights	rights_observation_state_idx	\N	rights	rights_observation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	f95111c736738adf4475c74006b22b442dcd8d59870bec0b780ccfdda227952b	f95111c736738adf4475c74006b22b442dcd8d59870bec0b780ccfdda227952b	true
INDEX|rights|rights_observation|rights_observation_supersedes_rights_observation_id_key	INDEX	rights	rights_observation_supersedes_rights_observation_id_key	\N	rights	rights_observation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	b1ac884e9607c12a6e236f41971bcb3fd3c55b7b4e7b345d2a762ed4c5376b24	b1ac884e9607c12a6e236f41971bcb3fd3c55b7b4e7b345d2a762ed4c5376b24	true
INDEX|rights|takedown_event|takedown_event_effective_idx	INDEX	rights	takedown_event_effective_idx	\N	rights	takedown_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3a2a1dad812c57ac6c8b27fadcbac89025f260234f0db72ad5e88e8745a498f0	3a2a1dad812c57ac6c8b27fadcbac89025f260234f0db72ad5e88e8745a498f0	true
INDEX|rights|takedown_event|takedown_event_pkey	INDEX	rights	takedown_event_pkey	\N	rights	takedown_event	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	562223962bab91cf7083e889ab864489f0c8f3153d3ec81981234c8e1227ff6c	562223962bab91cf7083e889ab864489f0c8f3153d3ec81981234c8e1227ff6c	true
INDEX|rights|takedown_override|takedown_override_pkey	INDEX	rights	takedown_override_pkey	\N	rights	takedown_override	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	f2cfd551257fb4a9ca5e769629d7aa55e3f6d0d4abe48897338eb57bdfc16def	f2cfd551257fb4a9ca5e769629d7aa55e3f6d0d4abe48897338eb57bdfc16def	true
INDEX|rights|takedown_override|takedown_override_scope_version_unique	INDEX	rights	takedown_override_scope_version_unique	\N	rights	takedown_override	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	4e99d39d96a47a584e64ed95df36848702b06cbb4004029c72ddd098fe1a5e51	4e99d39d96a47a584e64ed95df36848702b06cbb4004029c72ddd098fe1a5e51	true
INDEX|rights|takedown_override|takedown_override_supersedes_takedown_override_id_key	INDEX	rights	takedown_override_supersedes_takedown_override_id_key	\N	rights	takedown_override	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	013a6c82420210f1d18d7ae73f14a87c7ef61af7d17112896cc5f751f5db1e72	013a6c82420210f1d18d7ae73f14a87c7ef61af7d17112896cc5f751f5db1e72	true
INDEX|rights|takedown_override|takedown_override_takedown_scope_id_overlay_sha256_key	INDEX	rights	takedown_override_takedown_scope_id_overlay_sha256_key	\N	rights	takedown_override	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	996ab25e213a78e2beabe2508e1035921c641907566e5d74f2f048092e28dc10	996ab25e213a78e2beabe2508e1035921c641907566e5d74f2f048092e28dc10	true
INDEX|rights|takedown_scope_locator|takedown_scope_locator_pkey	INDEX	rights	takedown_scope_locator_pkey	\N	rights	takedown_scope_locator	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	4d87dd23632596d92c31d62f2e7268193eeea5b23b2971443d4da8a449217098	4d87dd23632596d92c31d62f2e7268193eeea5b23b2971443d4da8a449217098	true
INDEX|rights|takedown_scope_object_visual_reference|takedown_scope_object_visual_reference_pkey	INDEX	rights	takedown_scope_object_visual_reference_pkey	\N	rights	takedown_scope_object_visual_reference	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	89127e183a9fb4ccaf731b7774b429ace6b5682497eca1eca8076bbdebb4361c	89127e183a9fb4ccaf731b7774b429ace6b5682497eca1eca8076bbdebb4361c	true
INDEX|rights|takedown_scope_provider_object|takedown_scope_provider_object_pkey	INDEX	rights	takedown_scope_provider_object_pkey	\N	rights	takedown_scope_provider_object	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	082a9983bc1ed6e731c80e1fa20c0c609aed514f87a1f7b385b8b33e85e22aac	082a9983bc1ed6e731c80e1fa20c0c609aed514f87a1f7b385b8b33e85e22aac	true
INDEX|rights|takedown_scope_provider|takedown_scope_provider_pkey	INDEX	rights	takedown_scope_provider_pkey	\N	rights	takedown_scope_provider	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	dc4623f9b5cb2509777e13035e3c7b78aaf2d3e3ca812ff66a247fdb4cc7ddd7	dc4623f9b5cb2509777e13035e3c7b78aaf2d3e3ca812ff66a247fdb4cc7ddd7	true
INDEX|rights|takedown_scope_representation|takedown_scope_representation_pkey	INDEX	rights	takedown_scope_representation_pkey	\N	rights	takedown_scope_representation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5f08730c02816217bc526e21a4e20defcc12461294498318ab01d2eae6a72ca0	5f08730c02816217bc526e21a4e20defcc12461294498318ab01d2eae6a72ca0	true
INDEX|rights|takedown_scope_visual_reference|takedown_scope_visual_reference_pkey	INDEX	rights	takedown_scope_visual_reference_pkey	\N	rights	takedown_scope_visual_reference	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	c202cca8ec7249ebfcdb9aa0b9b15708891b3277f6db74af6d4ae41868fbbccc	c202cca8ec7249ebfcdb9aa0b9b15708891b3277f6db74af6d4ae41868fbbccc	true
INDEX|rights|takedown_scope|takedown_scope_event_idx	INDEX	rights	takedown_scope_event_idx	\N	rights	takedown_scope	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	3185018eaf019aa435ec878be315ee5feb18d3c83032973691def8a0065bd80f	3185018eaf019aa435ec878be315ee5feb18d3c83032973691def8a0065bd80f	true
INDEX|rights|takedown_scope|takedown_scope_event_ordinal_unique	INDEX	rights	takedown_scope_event_ordinal_unique	\N	rights	takedown_scope	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	e5af81b55d167ae092e44bd9ce3f7bf2b4991dcbc2c6b59abc417f5bfd33bb95	e5af81b55d167ae092e44bd9ce3f7bf2b4991dcbc2c6b59abc417f5bfd33bb95	true
INDEX|rights|takedown_scope|takedown_scope_pkey	INDEX	rights	takedown_scope_pkey	\N	rights	takedown_scope	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	43a0e6d88a59613b750a9f674b58934202e106c3580f48a9699c9e8900aa1ae9	43a0e6d88a59613b750a9f674b58934202e106c3580f48a9699c9e8900aa1ae9	true
INDEX|rights|visual_locator_representation|visual_locator_representation_pkey	INDEX	rights	visual_locator_representation_pkey	\N	rights	visual_locator_representation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	af8f1260d2215e58f187e5b1b384d1e640e9d0830832c66890d4ddf4f2ff33c5	af8f1260d2215e58f187e5b1b384d1e640e9d0830832c66890d4ddf4f2ff33c5	true
INDEX|rights|visual_locator_representation|visual_locator_representation_reverse_idx	INDEX	rights	visual_locator_representation_reverse_idx	\N	rights	visual_locator_representation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	406f7aabd00176d90e34d41c139bf3d3f6a1436b6a9682001f6b287f1377853f	406f7aabd00176d90e34d41c139bf3d3f6a1436b6a9682001f6b287f1377853f	true
INDEX|rights|visual_locator|visual_locator_external_visual_reference_id_locator_role_so_key	INDEX	rights	visual_locator_external_visual_reference_id_locator_role_so_key	\N	rights	visual_locator	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	ddb0c96d842e5fef5c734eb858cd04c0419d77247f53694466d7d15f96fc2f84	ddb0c96d842e5fef5c734eb858cd04c0419d77247f53694466d7d15f96fc2f84	true
INDEX|rights|visual_locator|visual_locator_fingerprint_idx	INDEX	rights	visual_locator_fingerprint_idx	\N	rights	visual_locator	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	cd75cdc38f975e802c7c113c5f793aabeb63b56164400216b885f36ac6d09232	cd75cdc38f975e802c7c113c5f793aabeb63b56164400216b885f36ac6d09232	true
INDEX|rights|visual_locator|visual_locator_pkey	INDEX	rights	visual_locator_pkey	\N	rights	visual_locator	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	52fda05efb5db736d95679e4cd1c85335c1b57bb60b4eb2f9246b93c62a21d8e	52fda05efb5db736d95679e4cd1c85335c1b57bb60b4eb2f9246b93c62a21d8e	true
INDEX|rights|visual_locator|visual_locator_reference_identity_unique	INDEX	rights	visual_locator_reference_identity_unique	\N	rights	visual_locator	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	f1f30efb4fd7e3b3533805e7243cf77a4b371590bdde6b0853ac205b1e11b23f	f1f30efb4fd7e3b3533805e7243cf77a4b371590bdde6b0853ac205b1e11b23f	true
INDEX|rights|visual_locator|visual_locator_reference_role_idx	INDEX	rights	visual_locator_reference_role_idx	\N	rights	visual_locator	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	938732840cda41fd44187663a38a1ff1fe2668528f7dd2f776746c6cd4f487a0	938732840cda41fd44187663a38a1ff1fe2668528f7dd2f776746c6cd4f487a0	true
INDEX|rights|visual_reference_representation|visual_reference_representation_pkey	INDEX	rights	visual_reference_representation_pkey	\N	rights	visual_reference_representation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	beb44ea00f9efd8d5cd950acf5418b3c9f06b9794182948c6d77b0f701f32b47	beb44ea00f9efd8d5cd950acf5418b3c9f06b9794182948c6d77b0f701f32b47	true
INDEX|rights|visual_reference_representation|visual_reference_representation_reverse_idx	INDEX	rights	visual_reference_representation_reverse_idx	\N	rights	visual_reference_representation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	6aef39fd955c18a89a540153b5a2c4538abb662c4309f5bd5c289bb0f7259278	6aef39fd955c18a89a540153b5a2c4538abb662c4309f5bd5c289bb0f7259278	true
INDEX|workflow|relation_type_review_queue|relation_type_review_queue_field_literal_id_key	INDEX	workflow	relation_type_review_queue_field_literal_id_key	\N	workflow	relation_type_review_queue	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	90644c46daf887d435b240bcbb1734695cc73bcc8cc6fea1c8e5ae8f3c1e4c4a	90644c46daf887d435b240bcbb1734695cc73bcc8cc6fea1c8e5ae8f3c1e4c4a	true
