control_key	table_schema	table_name	control_kind	control_name	column_names_json	referenced_schema	referenced_table	referenced_columns_json	match_type	on_update	on_delete	deferrable	initially_deferred	validated	enabled_state	trigger_timing	trigger_events_json	trigger_level	guard_function_identity	predicate_escaped	definition_sha256_replay_1	definition_sha256_replay_2	replay_match	backing_constraint_key	normative_invariant	test_ids_json	status
release|visual_registry_policy_version_snapshot|FOREIGN_KEY|visual_policy_snapshot_scope_fk	release	visual_registry_policy_version_snapshot	FOREIGN_KEY	visual_policy_snapshot_scope_fk	["provider_id","policy_scope_id"]	rights	provider_policy_scope	["provider_id","policy_scope_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	817cc351d3da02691be8aba201063e898de85663e40540ec40181833952e8ed1	817cc351d3da02691be8aba201063e898de85663e40540ec40181833952e8ed1	true	\N	IDENTITY_FK	[]	PASS
release|visual_registry_policy_version_snapshot|FOREIGN_KEY|visual_registry_policy_versio_visual_registry_release_id_p_fkey	release	visual_registry_policy_version_snapshot	FOREIGN_KEY	visual_registry_policy_versio_visual_registry_release_id_p_fkey	["visual_registry_release_id","provider_id"]	release	visual_registry_provider_snapshot	["visual_registry_release_id","provider_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	41a40e20622e62f47f5995350cf380f38ebd2728a6fbdab7047e98fcf01b5e6d	41a40e20622e62f47f5995350cf380f38ebd2728a6fbdab7047e98fcf01b5e6d	true	\N	IDENTITY_FK	[]	PASS
release|visual_registry_policy_version_snapshot|FOREIGN_KEY|visual_registry_policy_version__provider_policy_version_id_fkey	release	visual_registry_policy_version_snapshot	FOREIGN_KEY	visual_registry_policy_version__provider_policy_version_id_fkey	["provider_policy_version_id"]	rights	provider_policy_version	["provider_policy_version_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	3f4816ed269c8d0d9accc578d214c61d3d67ae390092503240d151a2e050cb89	3f4816ed269c8d0d9accc578d214c61d3d67ae390092503240d151a2e050cb89	true	\N	IDENTITY_FK	[]	PASS
release|visual_registry_policy_version_snapshot|FOREIGN_KEY|visual_registry_policy_version__visual_registry_release_id_fkey	release	visual_registry_policy_version_snapshot	FOREIGN_KEY	visual_registry_policy_version__visual_registry_release_id_fkey	["visual_registry_release_id"]	release	visual_registry_release	["visual_registry_release_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	d88a9e393ccd1ba4ce85ab8d6fba829f447ce93a4df2f845a1d4e67c54c75679	d88a9e393ccd1ba4ce85ab8d6fba829f447ce93a4df2f845a1d4e67c54c75679	true	\N	IDENTITY_FK	[]	PASS
release|visual_registry_policy_version_snapshot|FOREIGN_KEY|visual_registry_policy_version_sna_source_evidence_item_id_fkey	release	visual_registry_policy_version_snapshot	FOREIGN_KEY	visual_registry_policy_version_sna_source_evidence_item_id_fkey	["source_evidence_item_id"]	provenance	evidence_item	["evidence_item_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	e2c5d4753bb6054a13bb2129d941f8161a8fac0d59ff853ad439e43cae0105d3	e2c5d4753bb6054a13bb2129d941f8161a8fac0d59ff853ad439e43cae0105d3	true	\N	CANONICAL_PARENT_RESTRICT	[]	PASS
release|visual_registry_policy_version_snapshot|INDEX|visual_registry_policy_version_snapshot_pkey	release	visual_registry_policy_version_snapshot	INDEX	visual_registry_policy_version_snapshot_pkey	[]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	d886f8dbf2145b2f953589234840b0296583c6e446fa4d39cdb3c9d25e553544	d886f8dbf2145b2f953589234840b0296583c6e446fa4d39cdb3c9d25e553544	true	release|visual_registry_policy_version_snapshot|PRIMARY_KEY|visual_registry_policy_version_snapshot_pkey	ACCESS_PATH_ONLY	[]	PASS
release|visual_registry_policy_version_snapshot|NOT_NULL|effective_from:NOT_NULL	release	visual_registry_policy_version_snapshot	NOT_NULL	effective_from:NOT_NULL	["effective_from"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	6c5be7d7d2bf9078d91acb8efdcdf4f0154ac4742b525a4f49fb614524456e4f	6c5be7d7d2bf9078d91acb8efdcdf4f0154ac4742b525a4f49fb614524456e4f	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_policy_version_snapshot|NOT_NULL|policy_scope_id:NOT_NULL	release	visual_registry_policy_version_snapshot	NOT_NULL	policy_scope_id:NOT_NULL	["policy_scope_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	6f1891f8df3825dd6e7b98b5288d6e3cef72b870a5f4c6e56279be3eae925a89	6f1891f8df3825dd6e7b98b5288d6e3cef72b870a5f4c6e56279be3eae925a89	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_policy_version_snapshot|NOT_NULL|policy_sha256:NOT_NULL	release	visual_registry_policy_version_snapshot	NOT_NULL	policy_sha256:NOT_NULL	["policy_sha256"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	16b8a53f082909c6bc7d92bf9048f9c2b2cf81c4235e352d99c1b5e21c75f4f5	16b8a53f082909c6bc7d92bf9048f9c2b2cf81c4235e352d99c1b5e21c75f4f5	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_policy_version_snapshot|NOT_NULL|policy_state:NOT_NULL	release	visual_registry_policy_version_snapshot	NOT_NULL	policy_state:NOT_NULL	["policy_state"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	20c8a169378ce2c5f167964910cd26ac3ab73fd457050a9fac1c24bacc112d22	20c8a169378ce2c5f167964910cd26ac3ab73fd457050a9fac1c24bacc112d22	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_policy_version_snapshot|NOT_NULL|provider_id:NOT_NULL	release	visual_registry_policy_version_snapshot	NOT_NULL	provider_id:NOT_NULL	["provider_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	c5243afa582050831c9ba6974fb5603869a49ae0af47c6c3ed3c6c974d8679cb	c5243afa582050831c9ba6974fb5603869a49ae0af47c6c3ed3c6c974d8679cb	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_policy_version_snapshot|NOT_NULL|provider_policy_version_id:NOT_NULL	release	visual_registry_policy_version_snapshot	NOT_NULL	provider_policy_version_id:NOT_NULL	["provider_policy_version_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	a37bd1e1cf425fc77df5834ca92e7c761e97b5326109f8c3243984cf73e1ce51	a37bd1e1cf425fc77df5834ca92e7c761e97b5326109f8c3243984cf73e1ce51	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_policy_version_snapshot|NOT_NULL|review_due:NOT_NULL	release	visual_registry_policy_version_snapshot	NOT_NULL	review_due:NOT_NULL	["review_due"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	591677204b9deccb0dc1af8807e2f815af91622afdbed6cf3d859ab48395f28f	591677204b9deccb0dc1af8807e2f815af91622afdbed6cf3d859ab48395f28f	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_policy_version_snapshot|NOT_NULL|version_token:NOT_NULL	release	visual_registry_policy_version_snapshot	NOT_NULL	version_token:NOT_NULL	["version_token"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	e267a0973f777013e201611c47ffb54b3f66f3b9b77253263d1c793e34d72cdc	e267a0973f777013e201611c47ffb54b3f66f3b9b77253263d1c793e34d72cdc	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_policy_version_snapshot|NOT_NULL|visual_registry_release_id:NOT_NULL	release	visual_registry_policy_version_snapshot	NOT_NULL	visual_registry_release_id:NOT_NULL	["visual_registry_release_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	6ddeae4adabc56cef73a92341a86e1401a832042a3982ac3e6fa4ef5dbba02d8	6ddeae4adabc56cef73a92341a86e1401a832042a3982ac3e6fa4ef5dbba02d8	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_policy_version_snapshot|PRIMARY_KEY|visual_registry_policy_version_snapshot_pkey	release	visual_registry_policy_version_snapshot	PRIMARY_KEY	visual_registry_policy_version_snapshot_pkey	["visual_registry_release_id","provider_policy_version_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	b6260acd0424a6b1edff913373bfc1c712af3ad632465a3685e86149ef5052ac	b6260acd0424a6b1edff913373bfc1c712af3ad632465a3685e86149ef5052ac	true	\N	NATURAL_KEY	[]	PASS
release|visual_registry_policy_version_snapshot|ROW_TRIGGER|guard_visual_policy_version_snapshot	release	visual_registry_policy_version_snapshot	ROW_TRIGGER	guard_visual_policy_version_snapshot	[]	\N	\N	[]	\N	\N	\N	false	false	true	O	BEFORE	["DELETE","INSERT","UPDATE"]	ROW	release.guard_visual_projection_mutation()	\N	6b36ef261c568201898bfae81ccdca9f322974ea6ad9ec2f6275d70106dee4a9	6b36ef261c568201898bfae81ccdca9f322974ea6ad9ec2f6275d70106dee4a9	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_object_snapshot|CHECK|visual_registry_provider_object_snaps_provider_record_key_check	release	visual_registry_provider_object_snapshot	CHECK	visual_registry_provider_object_snaps_provider_record_key_check	["provider_record_key"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	CHECK (btrim(provider_record_key) <> ''::text)	6fea05ed5c41a174a276f449c762c249c6228ccd26a691239c3bbca00f1267b8	6fea05ed5c41a174a276f449c762c249c6228ccd26a691239c3bbca00f1267b8	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_object_snapshot|FOREIGN_KEY|visual_registry_provider_obje_visual_registry_release_id_p_fkey	release	visual_registry_provider_object_snapshot	FOREIGN_KEY	visual_registry_provider_obje_visual_registry_release_id_p_fkey	["visual_registry_release_id","provider_id"]	release	visual_registry_provider_snapshot	["visual_registry_release_id","provider_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	41a40e20622e62f47f5995350cf380f38ebd2728a6fbdab7047e98fcf01b5e6d	41a40e20622e62f47f5995350cf380f38ebd2728a6fbdab7047e98fcf01b5e6d	true	\N	IDENTITY_FK	[]	PASS
release|visual_registry_provider_object_snapshot|FOREIGN_KEY|visual_registry_provider_object_snapsho_provider_object_id_fkey	release	visual_registry_provider_object_snapshot	FOREIGN_KEY	visual_registry_provider_object_snapsho_provider_object_id_fkey	["provider_object_id"]	rights	provider_object	["provider_object_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	0e05a84dc0db58147764a14d2447f4fc94c22536a538f5622c208851a6ff8f1a	0e05a84dc0db58147764a14d2447f4fc94c22536a538f5622c208851a6ff8f1a	true	\N	IDENTITY_FK	[]	PASS
release|visual_registry_provider_object_snapshot|INDEX|visual_registry_provider_object_snapshot_pkey	release	visual_registry_provider_object_snapshot	INDEX	visual_registry_provider_object_snapshot_pkey	[]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	94c4000a2349354b2ccfcd2df78b2b2e1f6cfae826a17f13c44da109a86ce31b	94c4000a2349354b2ccfcd2df78b2b2e1f6cfae826a17f13c44da109a86ce31b	true	release|visual_registry_provider_object_snapshot|PRIMARY_KEY|visual_registry_provider_object_snapshot_pkey	ACCESS_PATH_ONLY	[]	PASS
release|visual_registry_provider_object_snapshot|NOT_NULL|provider_id:NOT_NULL	release	visual_registry_provider_object_snapshot	NOT_NULL	provider_id:NOT_NULL	["provider_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	c5243afa582050831c9ba6974fb5603869a49ae0af47c6c3ed3c6c974d8679cb	c5243afa582050831c9ba6974fb5603869a49ae0af47c6c3ed3c6c974d8679cb	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_object_snapshot|NOT_NULL|provider_object_id:NOT_NULL	release	visual_registry_provider_object_snapshot	NOT_NULL	provider_object_id:NOT_NULL	["provider_object_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	5e9cfe73b2350cb942b1c4a00da068d6900e536ec5bf9dbb9a66c76cc2df3964	5e9cfe73b2350cb942b1c4a00da068d6900e536ec5bf9dbb9a66c76cc2df3964	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_object_snapshot|NOT_NULL|provider_object_snapshot_sha256:NOT_NULL	release	visual_registry_provider_object_snapshot	NOT_NULL	provider_object_snapshot_sha256:NOT_NULL	["provider_object_snapshot_sha256"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	aeea8ff547cb54074dbea1ae45177282cb7381e509a5d081e043174698c77296	aeea8ff547cb54074dbea1ae45177282cb7381e509a5d081e043174698c77296	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_object_snapshot|NOT_NULL|provider_record_key:NOT_NULL	release	visual_registry_provider_object_snapshot	NOT_NULL	provider_record_key:NOT_NULL	["provider_record_key"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	5b1b9086434945c4adc11c1122ff1f1f52455aad93a321fb650c38e64e1bc9a4	5b1b9086434945c4adc11c1122ff1f1f52455aad93a321fb650c38e64e1bc9a4	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_object_snapshot|NOT_NULL|visual_registry_release_id:NOT_NULL	release	visual_registry_provider_object_snapshot	NOT_NULL	visual_registry_release_id:NOT_NULL	["visual_registry_release_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	6ddeae4adabc56cef73a92341a86e1401a832042a3982ac3e6fa4ef5dbba02d8	6ddeae4adabc56cef73a92341a86e1401a832042a3982ac3e6fa4ef5dbba02d8	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_object_snapshot|PRIMARY_KEY|visual_registry_provider_object_snapshot_pkey	release	visual_registry_provider_object_snapshot	PRIMARY_KEY	visual_registry_provider_object_snapshot_pkey	["visual_registry_release_id","provider_object_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	1d5303a23cd1ee24bf7a50911b5ac649ca68ad51f3ba556ea924b7b529d9e9fe	1d5303a23cd1ee24bf7a50911b5ac649ca68ad51f3ba556ea924b7b529d9e9fe	true	\N	NATURAL_KEY	[]	PASS
release|visual_registry_provider_object_snapshot|ROW_TRIGGER|guard_visual_provider_object_snapshot	release	visual_registry_provider_object_snapshot	ROW_TRIGGER	guard_visual_provider_object_snapshot	[]	\N	\N	[]	\N	\N	\N	false	false	true	O	BEFORE	["DELETE","INSERT","UPDATE"]	ROW	release.guard_visual_projection_mutation()	\N	877fe504a3efb5652e817208b83ada7aa92c77e7521bef47a7a3d2f03beaab27	877fe504a3efb5652e817208b83ada7aa92c77e7521bef47a7a3d2f03beaab27	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_snapshot|CHECK|visual_registry_provider_snapshot_display_name_check	release	visual_registry_provider_snapshot	CHECK	visual_registry_provider_snapshot_display_name_check	["display_name"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	CHECK (btrim(display_name) <> ''::text)	cad21d9c201e6fbc35b6d8e03e7fc7b01f6e604b1b5f95b7f27c765a3bd825d5	cad21d9c201e6fbc35b6d8e03e7fc7b01f6e604b1b5f95b7f27c765a3bd825d5	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_snapshot|CHECK|visual_registry_provider_snapshot_provider_code_check	release	visual_registry_provider_snapshot	CHECK	visual_registry_provider_snapshot_provider_code_check	["provider_code"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	CHECK (provider_code ~ '^[a-z][a-z0-9_-]*$'::text)	6b8e26f4b3364319ea65403a56bc1e3cac34a244dacb92ce3368efcef822ea69	6b8e26f4b3364319ea65403a56bc1e3cac34a244dacb92ce3368efcef822ea69	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_snapshot|FOREIGN_KEY|visual_registry_provider_snapsh_visual_registry_release_id_fkey	release	visual_registry_provider_snapshot	FOREIGN_KEY	visual_registry_provider_snapsh_visual_registry_release_id_fkey	["visual_registry_release_id"]	release	visual_registry_release	["visual_registry_release_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	d88a9e393ccd1ba4ce85ab8d6fba829f447ce93a4df2f845a1d4e67c54c75679	d88a9e393ccd1ba4ce85ab8d6fba829f447ce93a4df2f845a1d4e67c54c75679	true	\N	IDENTITY_FK	[]	PASS
release|visual_registry_provider_snapshot|FOREIGN_KEY|visual_registry_provider_snapshot_provider_id_fkey	release	visual_registry_provider_snapshot	FOREIGN_KEY	visual_registry_provider_snapshot_provider_id_fkey	["provider_id"]	rights	provider	["provider_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	62fbcf75d25b27949f93df328ce86dccdcc643204b4f23fd71fa6f1fa5b8869e	62fbcf75d25b27949f93df328ce86dccdcc643204b4f23fd71fa6f1fa5b8869e	true	\N	IDENTITY_FK	[]	PASS
release|visual_registry_provider_snapshot|INDEX|visual_registry_provider_snap_visual_registry_release_id_pr_key	release	visual_registry_provider_snapshot	INDEX	visual_registry_provider_snap_visual_registry_release_id_pr_key	[]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	c2811e9cdae4bfb993aabba9d6a22c43353b2a5e74ba043d9676b469c63a9b65	c2811e9cdae4bfb993aabba9d6a22c43353b2a5e74ba043d9676b469c63a9b65	true	release|visual_registry_provider_snapshot|UNIQUE_CONSTRAINT|visual_registry_provider_snap_visual_registry_release_id_pr_key	ACCESS_PATH_ONLY	[]	PASS
release|visual_registry_provider_snapshot|INDEX|visual_registry_provider_snapshot_pkey	release	visual_registry_provider_snapshot	INDEX	visual_registry_provider_snapshot_pkey	[]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	ba2f6392dc3f30bdd6dc957a2d3c845214a151451ea272d8142d05a21b249976	ba2f6392dc3f30bdd6dc957a2d3c845214a151451ea272d8142d05a21b249976	true	release|visual_registry_provider_snapshot|PRIMARY_KEY|visual_registry_provider_snapshot_pkey	ACCESS_PATH_ONLY	[]	PASS
release|visual_registry_provider_snapshot|NOT_NULL|display_name:NOT_NULL	release	visual_registry_provider_snapshot	NOT_NULL	display_name:NOT_NULL	["display_name"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	6ba0b6c739916646826397e7c38e669b78774d585450f0c6ce708498bb02dcbb	6ba0b6c739916646826397e7c38e669b78774d585450f0c6ce708498bb02dcbb	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_snapshot|NOT_NULL|provider_code:NOT_NULL	release	visual_registry_provider_snapshot	NOT_NULL	provider_code:NOT_NULL	["provider_code"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	cbb033f550d2c6c9cb53ece207493fbca37ba716ed7b919a0e325d1385c1d1ea	cbb033f550d2c6c9cb53ece207493fbca37ba716ed7b919a0e325d1385c1d1ea	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_snapshot|NOT_NULL|provider_id:NOT_NULL	release	visual_registry_provider_snapshot	NOT_NULL	provider_id:NOT_NULL	["provider_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	c5243afa582050831c9ba6974fb5603869a49ae0af47c6c3ed3c6c974d8679cb	c5243afa582050831c9ba6974fb5603869a49ae0af47c6c3ed3c6c974d8679cb	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_snapshot|NOT_NULL|provider_snapshot_sha256:NOT_NULL	release	visual_registry_provider_snapshot	NOT_NULL	provider_snapshot_sha256:NOT_NULL	["provider_snapshot_sha256"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	764213011bb95189310b55512065b999f90c68f248f625e0ed3680bac64810bc	764213011bb95189310b55512065b999f90c68f248f625e0ed3680bac64810bc	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_snapshot|NOT_NULL|visual_registry_release_id:NOT_NULL	release	visual_registry_provider_snapshot	NOT_NULL	visual_registry_release_id:NOT_NULL	["visual_registry_release_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	6ddeae4adabc56cef73a92341a86e1401a832042a3982ac3e6fa4ef5dbba02d8	6ddeae4adabc56cef73a92341a86e1401a832042a3982ac3e6fa4ef5dbba02d8	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_snapshot|PRIMARY_KEY|visual_registry_provider_snapshot_pkey	release	visual_registry_provider_snapshot	PRIMARY_KEY	visual_registry_provider_snapshot_pkey	["visual_registry_release_id","provider_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	afac7e84ee34e60436562162899e2efd43a5374a8e105a207d6c2fbaa7617b32	afac7e84ee34e60436562162899e2efd43a5374a8e105a207d6c2fbaa7617b32	true	\N	NATURAL_KEY	[]	PASS
release|visual_registry_provider_snapshot|ROW_TRIGGER|guard_visual_provider_snapshot	release	visual_registry_provider_snapshot	ROW_TRIGGER	guard_visual_provider_snapshot	[]	\N	\N	[]	\N	\N	\N	false	false	true	O	BEFORE	["DELETE","INSERT","UPDATE"]	ROW	release.guard_visual_projection_mutation()	\N	b7d5daa80dfe6740dd6573264067440c19d95c1afdc0e904ba40cadf5c3428a0	b7d5daa80dfe6740dd6573264067440c19d95c1afdc0e904ba40cadf5c3428a0	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_provider_snapshot|UNIQUE_CONSTRAINT|visual_registry_provider_snap_visual_registry_release_id_pr_key	release	visual_registry_provider_snapshot	UNIQUE_CONSTRAINT	visual_registry_provider_snap_visual_registry_release_id_pr_key	["visual_registry_release_id","provider_code"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	240de444a612e4c8ed266cc9808bf41c21099af3b89a6e14608d5c06148049cb	240de444a612e4c8ed266cc9808bf41c21099af3b89a6e14608d5c06148049cb	true	\N	NATURAL_KEY	[]	PASS
release|visual_registry_public_locator|CHECK|visual_registry_public_locator_check	release	visual_registry_public_locator	CHECK	visual_registry_public_locator_check	["health_valid_until","health_observed_at"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	CHECK (health_valid_until IS NULL OR health_valid_until > health_observed_at)	c588483ef1d24f3a9724da48e77245dfa56f02b9e0f90161155e2638c7b5f9bc	c588483ef1d24f3a9724da48e77245dfa56f02b9e0f90161155e2638c7b5f9bc	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_public_locator|CHECK|visual_registry_public_locator_locator_ordinal_check	release	visual_registry_public_locator	CHECK	visual_registry_public_locator_locator_ordinal_check	["locator_ordinal"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	CHECK (locator_ordinal >= 0)	f988351f4103f72ca8aae768286cd6a2ab0adea3d0a169a92d398758cf6b78f5	f988351f4103f72ca8aae768286cd6a2ab0adea3d0a169a92d398758cf6b78f5	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_public_locator|CHECK|visual_registry_public_locator_locator_role_check	release	visual_registry_public_locator	CHECK	visual_registry_public_locator_locator_role_check	["locator_role"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	CHECK (locator_role = ANY (ARRAY['canonical_record'::rights.locator_role, 'source_viewer'::rights.locator_role, 'direct_image'::rights.locator_role]))	165553d309835bde245f6939e3b7eaf92f71f8d7b9d1084833635da16b40fddb	165553d309835bde245f6939e3b7eaf92f71f8d7b9d1084833635da16b40fddb	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_public_locator|CHECK|visual_registry_public_locator_public_locator_check	release	visual_registry_public_locator	CHECK	visual_registry_public_locator_public_locator_check	["public_locator"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	CHECK (public_locator ~ '^https://'::text)	287bde25d4774f2e302992b019b991e8da01d7c6164b63a5f1c35abf78e2cdc4	287bde25d4774f2e302992b019b991e8da01d7c6164b63a5f1c35abf78e2cdc4	true	\N	CLOSED_SUBTYPE	[]	PASS
release|visual_registry_public_locator|FOREIGN_KEY|visual_registry_public_locato_endpoint_health_observation__fkey	release	visual_registry_public_locator	FOREIGN_KEY	visual_registry_public_locato_endpoint_health_observation__fkey	["endpoint_health_observation_id"]	rights	endpoint_health_observation	["endpoint_health_observation_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	ee7e800fffd3d70ddd4161ca4341f25c02fb201230f16a32c1e2d41aedf63ef5	ee7e800fffd3d70ddd4161ca4341f25c02fb201230f16a32c1e2d41aedf63ef5	true	\N	IDENTITY_FK	[]	PASS
