packet_row_id	anchor_public_id	anchor_title	anchor_selection_strata	blind_profile_slot	candidate_ordinal	candidate_public_id	candidate_title	retrieval_reasons	shared_independent_signals	distinctive_signals	unavailable_families	comparability_ratio	anchor_source_name	candidate_source_name	source_composition	source_bias_notes	interaction_evidence	useful_for_further_exploration	explanation_intelligible	merely_broad_category	new_defensible_research_direction	accidental_relation_suggestion	reviewer_notes	human_review_completed	historical_relation	semantic_relation	probability
HR-044-PROFILE-3-3	SURF-VAM20K-00151-GROUP	Vauxhall Gardens grouped records, 1842-1856	RANGE_TIME	PROFILE-3	3	SURF-VAM20K-00101	O1169096	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	temporal		1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-044-PROFILE-3-4	SURF-VAM20K-00151-GROUP	Vauxhall Gardens grouped records, 1842-1856	RANGE_TIME	PROFILE-3	4	SURF-VAM20K-01335	O1162191	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	temporal		1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-045-PROFILE-1-1	SURF-BNDCLTRACE2026V1R0005	Pre censo	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-1	1	SURF-BNDCLTRACE2026V1R0004	"Congreso de impresores ""Evolutio"""	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-045-PROFILE-1-2	SURF-BNDCLTRACE2026V1R0005	Pre censo	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-1	2	SURF-BNDCLTRACE2026V1R0094	VIII Concurso Latinoamericano de Productos Gráficos Theobaldo de Nigris.	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-045-PROFILE-1-3	SURF-BNDCLTRACE2026V1R0005	Pre censo	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-1	3	SURF-BNDCLDANIELGLEISER2026V2R0005	25° Aniversario del Estado de Israel Estadio Israelita-Maccabi	curatorialRecall; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-045-PROFILE-1-4	SURF-BNDCLTRACE2026V1R0005	Pre censo	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-1	4	SURF-BNDCLDANIELGLEISER2026V2R0008	Identifícate con Israel ahora programa de Jerusalem	curatorialRecall; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-045-PROFILE-2-1	SURF-BNDCLTRACE2026V1R0005	Pre censo	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-2	1	SURF-BNDCLTRACE2026V1R0004	"Congreso de impresores ""Evolutio"""	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-045-PROFILE-2-2	SURF-BNDCLTRACE2026V1R0005	Pre censo	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-2	2	SURF-BNDCLTRACE2026V1R0094	VIII Concurso Latinoamericano de Productos Gráficos Theobaldo de Nigris.	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-045-PROFILE-2-3	SURF-BNDCLTRACE2026V1R0005	Pre censo	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-2	3	SURF-BNDCLDANIELGLEISER2026V2R0005	25° Aniversario del Estado de Israel Estadio Israelita-Maccabi	curatorialRecall; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-045-PROFILE-2-4	SURF-BNDCLTRACE2026V1R0005	Pre censo	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-2	4	SURF-BNDCLDANIELGLEISER2026V2R0008	Identifícate con Israel ahora programa de Jerusalem	curatorialRecall; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-045-PROFILE-3-1	SURF-BNDCLTRACE2026V1R0005	Pre censo	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-3	1	SURF-BNDCLTRACE2026V1R0004	"Congreso de impresores ""Evolutio"""	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-045-PROFILE-3-2	SURF-BNDCLTRACE2026V1R0005	Pre censo	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-3	2	SURF-BNDCLTRACE2026V1R0067	Discoteque Catacumbas 2000	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-045-PROFILE-3-3	SURF-BNDCLTRACE2026V1R0005	Pre censo	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-3	3	SURF-BNDCLTRACE2026V1R0093	FIDAE	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-045-PROFILE-3-4	SURF-BNDCLTRACE2026V1R0005	Pre censo	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-3	4	SURF-BNDCLTRACE2026V1R0094	VIII Concurso Latinoamericano de Productos Gráficos Theobaldo de Nigris.	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-046-PROFILE-1-1	SURF-VAM20K-00121	O1169241	QUALIFIED_UNKNOWN_CREATOR	PROFILE-1	1	SURF-VAM20K-00119	Poster advertising Cinderella, or, Harlequin and the Magic Pumpkin and the Great Fairy of the Little Glass Slipper, 1864	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-046-PROFILE-1-2	SURF-VAM20K-00121	O1169241	QUALIFIED_UNKNOWN_CREATOR	PROFILE-1	2	SURF-VAM20K-00120	O1164560	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-046-PROFILE-1-3	SURF-VAM20K-00121	O1169241	QUALIFIED_UNKNOWN_CREATOR	PROFILE-1	3	SURF-VAM20K-00122	O1170190	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-046-PROFILE-1-4	SURF-VAM20K-00121	O1169241	QUALIFIED_UNKNOWN_CREATOR	PROFILE-1	4	SURF-VAM20K-00116	O1169835	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-046-PROFILE-2-1	SURF-VAM20K-00121	O1169241	QUALIFIED_UNKNOWN_CREATOR	PROFILE-2	1	SURF-VAM20K-00119	Poster advertising Cinderella, or, Harlequin and the Magic Pumpkin and the Great Fairy of the Little Glass Slipper, 1864	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-046-PROFILE-2-2	SURF-VAM20K-00121	O1169241	QUALIFIED_UNKNOWN_CREATOR	PROFILE-2	2	SURF-VAM20K-00120	O1164560	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-046-PROFILE-2-3	SURF-VAM20K-00121	O1169241	QUALIFIED_UNKNOWN_CREATOR	PROFILE-2	3	SURF-VAM20K-00122	O1170190	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-046-PROFILE-2-4	SURF-VAM20K-00121	O1169241	QUALIFIED_UNKNOWN_CREATOR	PROFILE-2	4	SURF-VAM20K-00116	O1169835	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-046-PROFILE-3-1	SURF-VAM20K-00121	O1169241	QUALIFIED_UNKNOWN_CREATOR	PROFILE-3	1	SURF-VAM20K-00071	O1166270	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-046-PROFILE-3-2	SURF-VAM20K-00121	O1169241	QUALIFIED_UNKNOWN_CREATOR	PROFILE-3	2	SURF-VAM20K-00072	Theatre Royal Sadler's Wells poster	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-046-PROFILE-3-3	SURF-VAM20K-00121	O1169241	QUALIFIED_UNKNOWN_CREATOR	PROFILE-3	3	SURF-VAM20K-00073	Theatre Royal Sadler's Wells	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-046-PROFILE-3-4	SURF-VAM20K-00121	O1169241	QUALIFIED_UNKNOWN_CREATOR	PROFILE-3	4	SURF-VAM20K-00074	O1170750	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-047-PROFILE-1-1	SURF-HISTORICALAICTRACE2026V1R0149	Delft Kabels / N.V. Nederlandsche Kabelfabriek (Delft Cables/ Dutch Cable Factory)	RARE_MEDIUM:CTX:MEDIUM:7aa69cad0d8dc55a67b6a03d2b08152d2a0b7a595171c20e76ea1a316702cfdc	PROFILE-1	1	SURF-HISTORICALAICTRACE2026V1R0139	SSSR stroit sotsializm (USSR Builds Socialism)	context; curatorialRecall; descriptive; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	descriptive; geography		1	Art Institute of Chicago API	Art Institute of Chicago API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-047-PROFILE-1-2	SURF-HISTORICALAICTRACE2026V1R0149	Delft Kabels / N.V. Nederlandsche Kabelfabriek (Delft Cables/ Dutch Cable Factory)	RARE_MEDIUM:CTX:MEDIUM:7aa69cad0d8dc55a67b6a03d2b08152d2a0b7a595171c20e76ea1a316702cfdc	PROFILE-1	2	SURF-HISTORICALAICTRACE2026V1R0280	N. V. Nederlandsche Kabelfabriek (Dutch Cable Factory)	curatorialRecall; descriptive; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context		1	Art Institute of Chicago API	Art Institute of Chicago API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-047-PROFILE-1-3	SURF-HISTORICALAICTRACE2026V1R0149	Delft Kabels / N.V. Nederlandsche Kabelfabriek (Delft Cables/ Dutch Cable Factory)	RARE_MEDIUM:CTX:MEDIUM:7aa69cad0d8dc55a67b6a03d2b08152d2a0b7a595171c20e76ea1a316702cfdc	PROFILE-1	3	SURF-CONTEMPORARYAICTRACE2026V1R0002	Graphic design in the Netherlands	curatorialRecall; descriptive; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; descriptive		1	Art Institute of Chicago API	Art Institute of Chicago API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-047-PROFILE-1-4	SURF-HISTORICALAICTRACE2026V1R0149	Delft Kabels / N.V. Nederlandsche Kabelfabriek (Delft Cables/ Dutch Cable Factory)	RARE_MEDIUM:CTX:MEDIUM:7aa69cad0d8dc55a67b6a03d2b08152d2a0b7a595171c20e76ea1a316702cfdc	PROFILE-1	4	SURF-CONTEMPORARYAICTRACE2026V1R0006	Fantastic Man, Issue 10, Autumn and Winter	curatorialRecall; descriptive; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; descriptive		1	Art Institute of Chicago API	Art Institute of Chicago API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-047-PROFILE-2-1	SURF-HISTORICALAICTRACE2026V1R0149	Delft Kabels / N.V. Nederlandsche Kabelfabriek (Delft Cables/ Dutch Cable Factory)	RARE_MEDIUM:CTX:MEDIUM:7aa69cad0d8dc55a67b6a03d2b08152d2a0b7a595171c20e76ea1a316702cfdc	PROFILE-2	1	SURF-HISTORICALAICTRACE2026V1R0139	SSSR stroit sotsializm (USSR Builds Socialism)	context; curatorialRecall; descriptive; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	descriptive; geography		1	Art Institute of Chicago API	Art Institute of Chicago API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-047-PROFILE-2-2	SURF-HISTORICALAICTRACE2026V1R0149	Delft Kabels / N.V. Nederlandsche Kabelfabriek (Delft Cables/ Dutch Cable Factory)	RARE_MEDIUM:CTX:MEDIUM:7aa69cad0d8dc55a67b6a03d2b08152d2a0b7a595171c20e76ea1a316702cfdc	PROFILE-2	2	SURF-HISTORICALAICTRACE2026V1R0280	N. V. Nederlandsche Kabelfabriek (Dutch Cable Factory)	curatorialRecall; descriptive; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context		1	Art Institute of Chicago API	Art Institute of Chicago API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-047-PROFILE-2-3	SURF-HISTORICALAICTRACE2026V1R0149	Delft Kabels / N.V. Nederlandsche Kabelfabriek (Delft Cables/ Dutch Cable Factory)	RARE_MEDIUM:CTX:MEDIUM:7aa69cad0d8dc55a67b6a03d2b08152d2a0b7a595171c20e76ea1a316702cfdc	PROFILE-2	3	SURF-CONTEMPORARYAICTRACE2026V1R0002	Graphic design in the Netherlands	curatorialRecall; descriptive; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; descriptive		1	Art Institute of Chicago API	Art Institute of Chicago API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-047-PROFILE-2-4	SURF-HISTORICALAICTRACE2026V1R0149	Delft Kabels / N.V. Nederlandsche Kabelfabriek (Delft Cables/ Dutch Cable Factory)	RARE_MEDIUM:CTX:MEDIUM:7aa69cad0d8dc55a67b6a03d2b08152d2a0b7a595171c20e76ea1a316702cfdc	PROFILE-2	4	SURF-CONTEMPORARYAICTRACE2026V1R0006	Fantastic Man, Issue 10, Autumn and Winter	curatorialRecall; descriptive; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; descriptive		1	Art Institute of Chicago API	Art Institute of Chicago API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-047-PROFILE-3-1	SURF-HISTORICALAICTRACE2026V1R0149	Delft Kabels / N.V. Nederlandsche Kabelfabriek (Delft Cables/ Dutch Cable Factory)	RARE_MEDIUM:CTX:MEDIUM:7aa69cad0d8dc55a67b6a03d2b08152d2a0b7a595171c20e76ea1a316702cfdc	PROFILE-3	1	SURF-HISTORICALAICTRACE2026V1R0138	Arkhitektura sovremennogo Zapada (Western Architecture Today)	context; curatorialRecall; descriptive; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	descriptive; geography		1	Art Institute of Chicago API	Art Institute of Chicago API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-047-PROFILE-3-2	SURF-HISTORICALAICTRACE2026V1R0149	Delft Kabels / N.V. Nederlandsche Kabelfabriek (Delft Cables/ Dutch Cable Factory)	RARE_MEDIUM:CTX:MEDIUM:7aa69cad0d8dc55a67b6a03d2b08152d2a0b7a595171c20e76ea1a316702cfdc	PROFILE-3	2	SURF-HISTORICALAICTRACE2026V1R0139	SSSR stroit sotsializm (USSR Builds Socialism)	context; curatorialRecall; descriptive; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	descriptive; geography		1	Art Institute of Chicago API	Art Institute of Chicago API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
