control_record_id	surface_id	source_path	source_record_ref	source_record_locator	selector_rule	record_class	emission_decision	net_trigger_occurrence_count	alias_or_blocker_ref	authority_dependency	notes	source_record_sha256	record_sha256
R16B-DEFERRED-CONTROL:5fdab8764ff0d099b47cb00084fa2f6bb8f404c4f539a87000c19f669701e240	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:a8eaa5cdb4b062cde2258d6bbcad485e65429311fef3ef37ea8e23cc5262787e-XREF-05	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:a8eaa5cdb4b062cde2258d6bbcad485e65429311fef3ef37ea8e23cc5262787e-XREF-05	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:1d54dae8b8ab8570494dc3859b9e45297df1ef3771c9dc4026ed3557969b5fa9	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	f9d417af84cedc9d11009b8b8b9e1515caa8190a6b272e437103d6842f87e06d	dbb4e467f7ad9fe3bc789daf21979ca61658e03ab5e3999a330ba14ee0a7e4a6
R16B-DEFERRED-CONTROL:5fdf33fc6e01dd003ba12dea2d81ca367045e3cc46e934e2e4d3efe469a60465	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:d444b4c2a0cd3ac2cb901d48037b0cf322a8aac087b5123178d0e88bc144d099-XREF-01	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:d444b4c2a0cd3ac2cb901d48037b0cf322a8aac087b5123178d0e88bc144d099-XREF-01	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:a2c16fb753c244dd3a22d18d2308cfb7dcb831e0a25f0027decb488b9bec521b	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	509e71cbfbea6ee7e437a25d411e4d0e19887ae1cb99619350beca0d044a9a39	123ec7bee80cc9afdf7ff2151a3d762d251fd5e92fa9a06ffc75fdfe4bb491b2
R16B-DEFERRED-CONTROL:5ff14f74db740e510687d4d818aa4ca8723b3fdab035b196117f706350da3e4e	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:4549e0d7a89f8037691dc17ba4726c6a8d9dd5bdf5a85832b5a3011ab85f3f56-XREF-02	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:4549e0d7a89f8037691dc17ba4726c6a8d9dd5bdf5a85832b5a3011ab85f3f56-XREF-02	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:d37a6a79a2160f78c9b084da3fdeca5436036c575356471d8b8b35429c4cb1cd	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	7ce938b8c37668485468d124af190844814416abb6256b38d97be159f54f10bb	cc6f01fe29421d95e3cd68f42c4a0521fbc90caf4339858832ebad0c9b23056b
R16B-DEFERRED-CONTROL:60148a1d2cb9362a64099cca7e541fe28099a87f76a6c6527220081a85af31ca	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:b3523de24fcd2a79e6ef719e61874cdb8878a570216a96fa41cc07ba9cd9be11-XREF-04	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:b3523de24fcd2a79e6ef719e61874cdb8878a570216a96fa41cc07ba9cd9be11-XREF-04	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:4072d786947b8585146dd1079aae3a0c4e053bda90385eb588ffcc22dfa8937e	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	16ba074eed726ed60d5b9fcf260b81f31c687c64baa57918fc0429178fd43f58	c482957727b61d9475a95b980b175b4fb55c3c8f37690e5d0c204628a503017f
R16B-DEFERRED-CONTROL:6016c79f4ccf0f0c98a4b71d5deed2873179207d8c5b0e0c4e780a3d4f01cab2	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:82740b2bee70808ca036b1b1090b8f40de13d4096abd1079cd96610ec51b7089-XREF-04	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:82740b2bee70808ca036b1b1090b8f40de13d4096abd1079cd96610ec51b7089-XREF-04	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:3c464900035728972b394b6bd38d1cdaf8398b8bf3e623cf05d4ca6525f1b8e9	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	00341383c1d1e7ba6fcbd9774373a3f65cc6543a3e33e2b86d5cecaee3d91415	ac5229dabb61893dddcae1d9838f40543537466a3566a2f5b3eff2922981cd45
R16B-DEFERRED-CONTROL:6020e29951625ad80aeeef76c4ed6a98e405e6a25e4c98d1d7aab12c7fe0e9b5	SURF-R16A-010	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl	R16A-CROSSREF-QUERY:4fa0f6b4e30169ef7eb1e70e8a06e94a0b58081efbfed124c1d3e5d44b608447	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl#query_id=R16A-CROSSREF-QUERY:4fa0f6b4e30169ef7eb1e70e8a06e94a0b58081efbfed124c1d3e5d44b608447	FIVE_RESULTS_PER_QUERY_EXACT_ALIAS_AND_ZERO_ACCEPTED	METADATA_QUERY_CONTROL	ZERO_EMISSION_METADATA_ONLY	0	"[""R16B-R16A-QUERY-ALIAS:06e45521d45e4f2c61214364ddb21b5bf0f564ed440b41f49407cb153535b9f3"",""R16B-R16A-QUERY-ALIAS:62e19d62225514458d559ccb6f645e55319da535614358371e5ea30cecfcf851"",""R16B-R16A-QUERY-ALIAS:89d4883ded65ae3a32e5e4cfa536a01d28583283fb867dd472a589b59163e876"",""R16B-R16A-QUERY-ALIAS:8b0a1da81dd7251192a9894be34828ed8d207a3128bf4b6e978faa09319a34e8"",""R16B-R16A-QUERY-ALIAS:9a22c937d53fc4a3de95d46196210f7563b11cbb3dac057f3a8bed5864558fc8""]"	LAWFUL_SOURCE_TEXT_AND_LOCATOR_REVIEW	Five Crossref results are exact aliases to metadata-only evidence rows; no result was accepted.	848ba6915206af64aca0917c3e225fe609119005bcfadfab945df6114e7ade27	7a32367fffe26ce8390bf127b3fc58bdb1a727b2ae7182057a5fd8e981292b48
R16B-DEFERRED-CONTROL:60265cad9669d3ce7b81b7bab506c2792e88a2aa4dcd9032f9f8761e9d36e3d6	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:341bedba63600563117a75a13876093cc5a9d3a3568aacda2cea43457ae1da9e-XREF-05	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:341bedba63600563117a75a13876093cc5a9d3a3568aacda2cea43457ae1da9e-XREF-05	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:60dc83e8055f86bccf6606fd36710d320b872622c45af0a1949a82b349bef725	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	af6fea8afcdbe546af8240a6ad3e523e9165483dac8d2584d6c4dbbdd4c53331	daa5a349ea4a08c65e08f619df81ad8d0e2f85329b76d566522b3553687cc83e
R16B-DEFERRED-CONTROL:603412935a03c9f3e3bb8a7df3b9377f3238768d587d974aa31641584ec0d669	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:3a37464a140155e0ac31098fe6f166d94992fd5a8bd1ead265297b1858aef344-XREF-03	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:3a37464a140155e0ac31098fe6f166d94992fd5a8bd1ead265297b1858aef344-XREF-03	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:233b55a59f52cb0833921330c19ed1480b0751375e6369104338f22c0f4b0db4	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	cc6b381269808a73094d1189c077d24fb058d2211c96bb9e6f09d6612f12508f	50c7948599adddaffad78b3ae3c95e8b2f550ff7e5553c67303e06b511c7b41c
R16B-DEFERRED-CONTROL:6043930606368b88fe6f31aa9c2fbaa086d833058ee9b12f093155f52acb0cc8	SURF-R16A-010	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl	R16A-CROSSREF-QUERY:540a4bfc22c87fea70438fc9814a9077dbbd107a4029fb56c400ef00ee7f8369	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl#query_id=R16A-CROSSREF-QUERY:540a4bfc22c87fea70438fc9814a9077dbbd107a4029fb56c400ef00ee7f8369	FIVE_RESULTS_PER_QUERY_EXACT_ALIAS_AND_ZERO_ACCEPTED	METADATA_QUERY_CONTROL	ZERO_EMISSION_METADATA_ONLY	0	"[""R16B-R16A-QUERY-ALIAS:0d4c9a63a716980b1b28e3b39801fc248e45e79b42d84185c1ee3b9cb5c9daa9"",""R16B-R16A-QUERY-ALIAS:6f7575321ad5bbf5a325603165c700d3b0994cd8331c11245b1c7010102e9fc4"",""R16B-R16A-QUERY-ALIAS:7a6dfa1dfe300bfbaae1f38d4f1031348454226c09e189f8d6207f455492a522"",""R16B-R16A-QUERY-ALIAS:e2e3678cdf84622389cb990afe6df29310f169fa9eb2b8cdb3348b5162d9cb2f"",""R16B-R16A-QUERY-ALIAS:f303951b4f38e3e851827d7d57691099785ffc5b2eb38e22b50506aef449db47""]"	LAWFUL_SOURCE_TEXT_AND_LOCATOR_REVIEW	Five Crossref results are exact aliases to metadata-only evidence rows; no result was accepted.	f1e7b4ab0614264b145c3854a74b5613555c47f83947c4afd002a4b7e9b5dd69	e0c756753e870fe9f5d2021893aae849888e5dda50d08c407b54c366a85fd91e
R16B-DEFERRED-CONTROL:60595d6b724b604df3fd020bfcb284d62b51553e73202a307c88b8e3e9ad1b9c	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:0f5c28e4ab681b9bc0a045167c6b60063543456a7eb77b72458b48dc3d62ed1c-XREF-01	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:0f5c28e4ab681b9bc0a045167c6b60063543456a7eb77b72458b48dc3d62ed1c-XREF-01	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:a66bb6273f10aa8a4016daac5e126a5fb76d9ef468d5a5072abd375dc9e46b6d	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	92219f82e601638c2cbb3209c823fdbf12fc12cc1302bb3c9df6c3d26191a2ca	f647586e24ce803ce24c665bc664d5cb71a79afe9026fe0f3760c2fd99d82885
R16B-DEFERRED-CONTROL:6084ef5778ab286bd0dbbe194abb0c056f59d9d89de0d991898caec8013ad4a0	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:0f29710eed73e05b1b19182d10049ed32e1d2744b5ed940b2a05a150e925f4ab-XREF-01	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:0f29710eed73e05b1b19182d10049ed32e1d2744b5ed940b2a05a150e925f4ab-XREF-01	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:9fd39ad552f31825b0421952caa30881e3a759a54ec49520b3c5348942f7a408	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	d38d907b10cd3719c79036f9f3485475bf2edd998a0af73d42417f5b0d7e8d0d	7bc2c26a6962d9b25d581fdb980a25b1c499951622a6c2d868d7835282ef8441
R16B-DEFERRED-CONTROL:60865e20136d35a0a604177e1db05e7810a0413d20af123f7ce652c76d646bbb	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:dfc723d7ead11ef954f835ea17e8dd9e6a8524e667d20b83b8fa097bd66714f8-XREF-04	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:dfc723d7ead11ef954f835ea17e8dd9e6a8524e667d20b83b8fa097bd66714f8-XREF-04	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:4756742a5bbad2f5c6bf8926266fdae5e2d5a9ef0f038ce6f2ebb0b424c60288	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	adabff76d60aaf01a985285a834b5f488c20850511e733de431e368c0be1486c	4ee789b66f11525a61adcd835f4fce54f86ab6abb072fe3e34416f0589becbd4
R16B-DEFERRED-CONTROL:6095b27c1009fcc4d0759479c7b1c0645654b7b93bfc3af1a20c64bfbfaecdb6	SURF-R10-004	docs/research/trace-v49-design-history-relation-grammar-round1/08_ORDERED_PAIR_COMPATIBILITY_MATRIX.tsv	REL-CAND-0024->REL-CAND-0006	docs/research/trace-v49-design-history-relation-grammar-round1/08_ORDERED_PAIR_COMPATIBILITY_MATRIX.tsv#ordered_pair_key=REL-CAND-0024->REL-CAND-0006	EXACT_ORDERED_PAIR_DECISION_WITHOUT_GROUP_LIFT	PAIR_PROJECTION_CONTROL	ZERO_EMISSION_PAIR_CONTROL_ONLY	0	UNSUPPORTED_DEFAULT_DENY	PAIR_PROJECTION_POLICY	No pair-specific composition evidence meeting the two-source hard gate.	0097881cc5f7a6dc3747da1cfa8b613dcbd5ac3d015d917a64c8cbf21cc43bf2	8522b1c2ed7f9b9499ec2208da4d2cf470d5f016fe442edd845feaafb705d265
R16B-DEFERRED-CONTROL:60a768965d17cccfc1bc3e0e525f744607ce2a2227bf5891f2ffb86702cf6b2d	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:37b7fdb6cd3ed8dbbc3141c04eb07add8e21702642c8b2d9a56186b01862b423-XREF-01	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:37b7fdb6cd3ed8dbbc3141c04eb07add8e21702642c8b2d9a56186b01862b423-XREF-01	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:14b458dc4f2fc1180b2b4a2866df2a0d9058a94772ed6a86ab1a9a6f1f606e1a	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	7779091671cb09a1d51744ed47fd51e01eb65e481c0cbe277c12611348eb67f0	05506bd92ec970e06709882d991c01ed935e0fbad1bd14cd8b34a2eea6840c17
R16B-DEFERRED-CONTROL:60cb508abcd67f58df331dd8d650503508e023da4b86d3c3ee0ac246b81564df	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:bd59f9c68aeb89f89c744a7e39169709e7ad041b8ea32497ed6cbdaa280f6f9b-XREF-05	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:bd59f9c68aeb89f89c744a7e39169709e7ad041b8ea32497ed6cbdaa280f6f9b-XREF-05	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:6dd9360a8fc1ce60a1dbb04af662eef6aa502ca9af2f66e9bceeb3f867e8f235	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	11f659fd6e45c12d886bc8dcbb1bf6e6c87b5090d6f0b0cb99901d63f60a6885	dcd25f79227cc497295c838d728fafa579af66021aa1921b9c1085fcef0b24a4
R16B-DEFERRED-CONTROL:60d34ecc3ffe22f7231fbb92d9a3954a707ffffee5d793fbdfb76dd6b400a64c	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:3ea7d9d331c51544118ad2eea993c239e63dd24350a7d837335f2d4019907418-XREF-01	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:3ea7d9d331c51544118ad2eea993c239e63dd24350a7d837335f2d4019907418-XREF-01	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:257d6cb3fcc7568ab249f04c629b338392bc1a14d8b77feeca3215870bbd1b29	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	fea8f3477782ac06d7b170cf4bfae6871f7601d36f56afd9a427670e1d0f715e	590985bd99f625a67c76e8f2cdd1a0417eca0ea22a2f960f3145bcb62633cc8d
R16B-DEFERRED-CONTROL:60e029deebd1d2a4a96563a94aab611415e8275704fd128605081b7a881e0cc0	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:47f2ee12db7146a0ea92560327f12497bbcf91d14a0f7e0790a3c4096bc9a48d-XREF-04	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:47f2ee12db7146a0ea92560327f12497bbcf91d14a0f7e0790a3c4096bc9a48d-XREF-04	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:b8a86496ceeac08d9cc7b73fc38f3b4122fa58f147764d6f5d6525e83e2e15d8	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	bbdcb6a293f8800b10309d06b180312bea4690234ff8cd080d620411cd79338e	caf7dea0b39563edecd448494a30d7796f29bf7ca2e19a16d2d671c70b129595
R16B-DEFERRED-CONTROL:60ff419eb1b32ae461caf567462f360aff4bc8a0bda4185164fa92fba7a4b8d8	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:89ae1a8a710d212483846349147212ab8b99d8c7ec42ad064c9bbd36608557c8-XREF-02	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:89ae1a8a710d212483846349147212ab8b99d8c7ec42ad064c9bbd36608557c8-XREF-02	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:b1fc26a8874d25bad80c27039bcc30a8ea53961cfda78447f5342d6f9df4ef34	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	e3f8722b996b22bb2d805df7925e6c57f3a5deff2f5fdda39c597565b27e79d0	f6ade94208e0c6b4a6f87c890b626a0c7b33823e981b997ab7230c80c8153747
R16B-DEFERRED-CONTROL:6110f3684af1894905ff93800b16634b8b3f45fed45ced8ff7bbcfd6dbfe0624	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:eba22512d55d8991f01c0228f56d3fd8dfd4850e4bc4d376c1e7af3e45fe49e8-XREF-03	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:eba22512d55d8991f01c0228f56d3fd8dfd4850e4bc4d376c1e7af3e45fe49e8-XREF-03	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:95665e2e1efde8a7f87d4e317bfacee538c7286bd8fa14e0ef74e97ea1013469	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	5efcde7688cf8afc2abfe8d5ec1d229f66eb2baa94fe636d747611f603e3c18d	3f0d1fbe1b3042d5dd00e9bfdfbe696f0280e2c4e5b5498c8997e1007d4b04e3
R16B-DEFERRED-CONTROL:61238eae2248642a4032a743f5ca4ff512bc2d22db2ea797e0d6bec18d62735a	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14-XREF-01	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:cf938d05fa99737a735557f18d217466a01f62ae189fd3e80c9ca78ddb96ce14-XREF-01	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:d9b0fb7532f2f968aeef492762601f39c05d4c4314b23cd84bebfa0d03b34d0c	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	44caa582b62c985708c465d38cd35b9914f4584072a6c36e79e4004d02ced00f	9724a1da054f1340311b6212d60eb767d61027c0489149cd4e4fed1adfdc9a87
R16B-DEFERRED-CONTROL:613f5ac3a60642db48a2190c70acadc5ff325d62d9f02258361492a45f7fdc3d	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:ea6a0a2ae380c4b0da738e61a41fd479889829aac8edc6679758b0cd76064d1d-XREF-05	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:ea6a0a2ae380c4b0da738e61a41fd479889829aac8edc6679758b0cd76064d1d-XREF-05	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:378e07f13591b29636cbdcfaff0b59bc467ff46557e58ad197c5417b78294e60	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	5c6c95fb1c0e691de0798de471a8fc346fd6ef60b8e9355f5797fa53ca810108	49624089af1f654cebfdcc89d43e6d3f689bbc33d2d7171ac4e2b596f15eaa4c
R16B-DEFERRED-CONTROL:614b07b60b39ff36605dda57ca3ef15029605a73e069fdb4db5b780d6451fa94	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:7a4d2398299bd38c29f3501e6e5ce7f54740225f57829bd87df9e4ad746711b1-XREF-05	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:7a4d2398299bd38c29f3501e6e5ce7f54740225f57829bd87df9e4ad746711b1-XREF-05	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:745bc268eff77d3f3895525520a75f4480b0f57ec10e4e84aea24f39ff939faf	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	1b418ee01f3ff4223ba67253e4e89899fc522a204216ce4adb0773fc26f07027	db7beff56cebdc40791328a68ce34f70850adf235a9ba1125229dae1209b9060
R16B-DEFERRED-CONTROL:61509520fd71cc7b5d233c98338d849e42b72c4fa49d5224de154dd9050e80fc	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:d444b4c2a0cd3ac2cb901d48037b0cf322a8aac087b5123178d0e88bc144d099-XREF-05	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:d444b4c2a0cd3ac2cb901d48037b0cf322a8aac087b5123178d0e88bc144d099-XREF-05	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:a1af7262003f9fcf189ad867efc71129d11314cb5173ed99178ce0fd2fe6f8ab	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	3c432708db7d2c2c3cb43db608b8e7516623ac0333aa1b7f222684db2dc24919	a4c58e56f1812fd0f41d1c85ff33adc01bc303cef348a04fca9b2aa465b4ca75
