surface_id,capture_id,year,period_band,five_year_bucket,region,theme,source_family,source_name,title,image_state,source_text_chars,generated_text_chars,total_text_chars,cluster_key,cluster_size,dossier_text_pages,dossier_support_pages,compound_children,anchor_strength_score,source_depth_score,relation_density_score,text_depth_score,design_object_confidence_score,risk_pressure_score,region_scarcity_score,period_value_score,editorial_need_score,overall_research_anchor_score,risk_flags,positive_flags,recommended_next_action,action_confidence,action_reason,sample_priority
SURF-ER1830R018,ER1830R018,1880,pre_1930,1880-1884,Unresolved region,Midcentury modern graphic communication,Library of Congress,Library of Congress loc.gov API,[Pearsall Photography Studio trade card],IMG04,593,2045,2638,Unresolved region|Midcentury modern graphic communication|Library of Congress|1880-1884,4,1,1,0,42,74,27,94,0,12,70,0,6,42,source_register:catalog record,,convert_to_text_or_appendix,medium,Source/register evidence should become text or appendix rather than object main.,53
SURF-CGS2026R0825,CGS2026R0825,1898,pre_1930,1895-1899,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Selangor - 1898 - Colnect 709723 - Tiger Panthera tigris.jpeg / page 115835212,Stamp of Selangor - 1898 - Colnect 709723 - Tiger Panthera tigris.jpeg,IMG03,628,2542,3170,Colombia|Modern typography and layout|Wikimedia Commons|1895-1899,17,1,0,0,53,72,35,97,78,44,0,0,3,53,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0826,CGS2026R0826,1898,pre_1930,1895-1899,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Selangor - 1898 - Colnect 709725 - Tiger Panthera tigris.jpeg / page 115835231,Stamp of Selangor - 1898 - Colnect 709725 - Tiger Panthera tigris.jpeg,IMG03,628,2530,3158,Colombia|Modern typography and layout|Wikimedia Commons|1895-1899,17,1,0,0,53,72,35,97,78,44,0,0,3,53,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0834,CGS2026R0834,1900,pre_1930,1900-1904,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Selangor - 1900 - Colnect 709727 - Tiger Panthera tigris.jpeg / page 115835264,Stamp of Selangor - 1900 - Colnect 709727 - Tiger Panthera tigris.jpeg,IMG03,628,2557,3185,Colombia|Modern typography and layout|Wikimedia Commons|1900-1904,15,1,0,0,53,72,35,97,78,44,0,0,3,53,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; typography; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0835,CGS2026R0835,1902,pre_1930,1900-1904,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Patiala - 1902 - Colnect 614848 - Queen Victoria.jpeg / page 115786522,Stamp of Patiala - 1902 - Colnect 614848 - Queen Victoria.jpeg,IMG03,625,2507,3132,Colombia|Modern typography and layout|Wikimedia Commons|1900-1904,15,1,0,0,50,72,35,97,66,44,0,0,3,50,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0836,CGS2026R0836,1903,pre_1930,1900-1904,Latin America and the Caribbean,World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / Stamp of Patiala - 1903 - Colnect 614847 - King Edward VII.jpeg / page 115786616,Stamp of Patiala - 1903 - Colnect 614847 - King Edward VII.jpeg,IMG03,628,2527,3155,Colombia|World War and public-information graphics|Wikimedia Commons|1900-1904,1,1,0,0,44,72,0,97,66,44,0,0,3,44,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CGS2026R0840,CGS2026R0840,1920,pre_1930,1920-1924,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Kedah - 1920 - Colnect 709611 - 1 - Rice Sheaf.jpeg / page 115821593,Stamp of Kedah - 1920 - Colnect 709611 - 1 - Rice Sheaf.jpeg,IMG03,631,2459,3090,Colombia|Modern typography and layout|Wikimedia Commons|1920-1924,2,1,0,0,45,73,5,97,66,44,0,0,3,45,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R0517,CRG2026R0517,1928,pre_1930,1925-1929,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Brazil - 1928 - Colnect 465973 - 1 - Aviation.jpeg / page 98463821,Stamp of Brazil - 1928 - Colnect 465973 - 1 - Aviation.jpeg,IMG03,633,2466,3099,Brazil|Modern typography and layout|Wikimedia Commons|1925-1929,45,1,0,0,51,73,35,97,66,44,0,0,3,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CRG2026R0014,CRG2026R0014,1850,pre_1930,1850-1854,Western and Central Europe,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ITA 1863 MiNr0020 pm B002.jpg / page 62154061,ITA 1863 MiNr0020 pm B002.jpg,IMG03,634,2623,3257,Italy|Modern typography and layout|Wikimedia Commons|1850-1854,9,1,0,0,51,73,35,97,66,44,0,0,3,51,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,82
SURF-CAW2026R02295,CAW2026R02295,1950,1930_1970,1950-1954,Albania,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Zako 1950 Albania stamp.jpg / page 34437427,Zako 1950 Albania stamp.jpg,IMG03,647,2411,3058,Albania|Modern typography and layout|Wikimedia Commons|1950-1954,4,1,0,0,53,74,15,98,66,44,87,0,2,53,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CAW2026R02188,CAW2026R02188,1945,1930_1970,1945-1949,Bosnia and Herzegovina,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / StampTrieste1945Michel18.jpg / page 10945733,StampTrieste1945Michel18.jpg,IMG03,642,2494,3136,Bosnia and Herzegovina|Modern typography and layout|Wikimedia Commons|1945-1949,11,1,0,0,55,74,35,98,66,44,74,0,2,55,stamp_or_philatelic:postage; stamp_or_philatelic:stamp; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CPB2026R0015,CPB2026R0015,1969,1930_1970,1965-1969,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Rwanda - 1969 - Colnect 375951 - Hagenia abissincia.jpeg / page 115808121,Stamp of Rwanda - 1969 - Colnect 375951 - Hagenia abissincia.jpeg,IMG03,636,2644,3280,Global / transnational|Modern typography and layout|Wikimedia Commons|1965-1969,136,1,0,0,51,73,35,98,66,44,0,0,2,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CRG2026R0653,CRG2026R0653,1932,1930_1970,1930-1934,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Nabha - 1932 - Colnect 551603 - King George V.jpeg / page 115782675,Stamp of Nabha - 1932 - Colnect 551603 - King George V.jpeg,IMG03,637,2589,3226,Global / transnational|Modern typography and layout|Wikimedia Commons|1930-1934,135,1,0,0,51,73,35,98,66,44,0,0,2,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CRG2026R0654,CRG2026R0654,1932,1930_1970,1930-1934,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Nabha - 1932 - Colnect 551604 - King George V.jpeg / page 115782725,Stamp of Nabha - 1932 - Colnect 551604 - King George V.jpeg,IMG03,637,2577,3214,Global / transnational|Modern typography and layout|Wikimedia Commons|1930-1934,135,1,0,0,51,73,35,98,66,44,0,0,2,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CRG2026R0655,CRG2026R0655,1932,1930_1970,1930-1934,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Nabha - 1932 - Colnect 551616 - King George V.jpeg / page 115782762,Stamp of Nabha - 1932 - Colnect 551616 - King George V.jpeg,IMG03,637,2604,3241,Global / transnational|Modern typography and layout|Wikimedia Commons|1930-1934,135,1,0,0,51,73,35,98,66,44,0,0,2,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CRG2026R0681,CRG2026R0681,1933,1930_1970,1930-1934,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1933 - Colnect 400022 - Zeppelin.jpeg / page 115644075,Stamp of Aegean Islands - 1933 - Colnect 400022 - Zeppelin.jpeg,IMG03,643,2646,3289,Global / transnational|Modern typography and layout|Wikimedia Commons|1930-1934,135,1,0,0,51,74,35,98,66,44,0,0,2,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CRG2026R0682,CRG2026R0682,1933,1930_1970,1930-1934,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1933 - Colnect 400023 - Zeppelin.jpeg / page 115644084,Stamp of Aegean Islands - 1933 - Colnect 400023 - Zeppelin.jpeg,IMG03,643,2630,3273,Global / transnational|Modern typography and layout|Wikimedia Commons|1930-1934,135,1,0,0,51,74,35,98,66,44,0,0,2,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CRG2026R0684,CRG2026R0684,1933,1930_1970,1930-1934,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1933 - Colnect 400027 - Zeppelin.jpeg / page 115644139,Stamp of Aegean Islands - 1933 - Colnect 400027 - Zeppelin.jpeg,IMG03,643,2615,3258,Global / transnational|Modern typography and layout|Wikimedia Commons|1930-1934,135,1,0,0,51,74,35,98,66,44,0,0,2,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CRG2026R0751,CRG2026R0751,1935,1930_1970,1935-1939,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1935 - Colnect 399976 - Holy Year.jpeg / page 115644407,Stamp of Aegean Islands - 1935 - Colnect 399976 - Holy Year.jpeg,IMG03,640,2605,3245,Global / transnational|Modern typography and layout|Wikimedia Commons|1935-1939,178,1,0,0,51,74,35,98,66,44,0,0,2,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CRG2026R0752,CRG2026R0752,1935,1930_1970,1935-1939,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1935 - Colnect 399977 - Holy Year.jpeg / page 115644411,Stamp of Aegean Islands - 1935 - Colnect 399977 - Holy Year.jpeg,IMG03,640,2617,3257,Global / transnational|Modern typography and layout|Wikimedia Commons|1935-1939,178,1,0,0,51,74,35,98,66,44,0,0,2,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CRG2026R0753,CRG2026R0753,1935,1930_1970,1935-1939,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1935 - Colnect 399978 - Holy Year.jpeg / page 115644421,Stamp of Aegean Islands - 1935 - Colnect 399978 - Holy Year.jpeg,IMG03,640,2648,3288,Global / transnational|Modern typography and layout|Wikimedia Commons|1935-1939,178,1,0,0,51,74,35,98,66,44,0,0,2,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CRG2026R0754,CRG2026R0754,1935,1930_1970,1935-1939,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1935 - Colnect 399980 - Holy Year.jpeg / page 115644443,Stamp of Aegean Islands - 1935 - Colnect 399980 - Holy Year.jpeg,IMG03,640,2632,3272,Global / transnational|Modern typography and layout|Wikimedia Commons|1935-1939,178,1,0,0,51,74,35,98,66,44,0,0,2,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CRG2026R0756,CRG2026R0756,1935,1930_1970,1935-1939,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1935 - Colnect 399982 - Holy Year.jpeg / page 115644463,Stamp of Aegean Islands - 1935 - Colnect 399982 - Holy Year.jpeg,IMG03,640,2617,3257,Global / transnational|Modern typography and layout|Wikimedia Commons|1935-1939,178,1,0,0,51,74,35,98,66,44,0,0,2,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CRG2026R0814,CRG2026R0814,1936,1930_1970,1935-1939,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Aegean Islands - 1936 - Colnect 400061 - Espresso.jpeg / page 115644543,Stamp of Aegean Islands - 1936 - Colnect 400061 - Espresso.jpeg,IMG03,643,2646,3289,Global / transnational|Modern typography and layout|Wikimedia Commons|1935-1939,178,1,0,0,51,74,35,98,66,44,0,0,2,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CRG2026R0815,CRG2026R0815,1936,1930_1970,1935-1939,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Manchukuo - 1936 - Colnect 365358 - Aircraft over Sheeps.jpeg / page 115082559,Stamp of Manchukuo - 1936 - Colnect 365358 - Aircraft over Sheeps.jpeg,IMG03,646,2653,3299,Global / transnational|Modern typography and layout|Wikimedia Commons|1935-1939,178,1,0,0,51,74,35,98,66,44,0,0,2,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
SURF-CRG2026R0858,CRG2026R0858,1937,1930_1970,1935-1939,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Stamp of Nabha - 1937 - Colnect 551618 - King George V.jpeg / page 115782879,Stamp of Nabha - 1937 - Colnect 551618 - King George V.jpeg,IMG03,637,2628,3265,Global / transnational|Modern typography and layout|Wikimedia Commons|1935-1939,178,1,0,0,51,73,35,98,66,44,0,0,2,51,stamp_or_philatelic:stamp; stamp_or_philatelic:stamps; commons_file_source,design; graphic; visual communication,downgrade_to_card_candidate,medium,Stamp/philatelic evidence should be card support unless manually justified as a primary design object.,81
