surface_id,title,period_band,macro_region,source_name,template_id,publication_role,image_state,source_text_chars,generated_text_chars,total_reading_chars,impact_score,impact_rating,impact_basis,group_candidate_count,max_group_member_count,strong_group_candidate,research_value_score,recommended_action,action_reason
SURF-CRG2026R2611,Ford B1685 NLGRF photo contact sheet (1976-09-28)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B1685 NLGRF photo contact sheet (1976-09-28)(Gerald Ford Library).jpg / page 23423324,sheet.main.v0,main_sheet,IMG03,908,2700,3608,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,87,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2612,Ford B1769 NLGRF photo contact sheet (1976-10-10)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B1769 NLGRF photo contact sheet (1976-10-10)(Gerald Ford Library).jpg / page 23423933,sheet.main.v0,main_sheet,IMG03,906,2702,3608,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,87,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2613,Ford B1801 NLGRF photo contact sheet (1976-10-09)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B1801 NLGRF photo contact sheet (1976-10-09)(Gerald Ford Library).jpg / page 23423909,sheet.main.v0,main_sheet,IMG03,905,2698,3603,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,86,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2614,Ford B1817 NLGRF photo contact sheet (1976-10-07)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B1817 NLGRF photo contact sheet (1976-10-07)(Gerald Ford Library).jpg / page 23423749,sheet.main.v0,main_sheet,IMG03,905,2702,3607,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,87,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2615,Ford B1820 NLGRF photo contact sheet (1976-10-09)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B1820 NLGRF photo contact sheet (1976-10-09)(Gerald Ford Library).jpg / page 23423926,sheet.main.v0,main_sheet,IMG03,905,2704,3609,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,87,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2616,Ford B2075 NLGRF photo contact sheet (1976-10-21)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B2075 NLGRF photo contact sheet (1976-10-21)(Gerald Ford Library).jpg / page 23433606,sheet.main.v0,main_sheet,IMG03,906,2704,3610,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,87,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2617,Ford B2135 NLGRF photo contact sheet (1976-11-02)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B2135 NLGRF photo contact sheet (1976-11-02)(Gerald Ford Library).jpg / page 23435819,sheet.main.v0,main_sheet,IMG03,906,2698,3604,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,86,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2618,Ford B2143 NLGRF photo contact sheet (1976-11-02)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B2143 NLGRF photo contact sheet (1976-11-02)(Gerald Ford Library).jpg / page 23435843,sheet.main.v0,main_sheet,IMG03,906,2699,3605,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,86,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2619,Ford B2280 NLGRF photo contact sheet (1976-11-18)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B2280 NLGRF photo contact sheet (1976-11-18)(Gerald Ford Library).jpg / page 23437077,sheet.main.v0,main_sheet,IMG03,907,2700,3607,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,87,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2620,Ford B2282 NLGRF photo contact sheet (1976-11-18)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B2282 NLGRF photo contact sheet (1976-11-18)(Gerald Ford Library).jpg / page 23437662,sheet.main.v0,main_sheet,IMG03,907,2700,3607,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,87,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2621,Ford B2339 NLGRF photo contact sheet (1976-11-28)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B2339 NLGRF photo contact sheet (1976-11-28)(Gerald Ford Library).jpg / page 23438243,sheet.main.v0,main_sheet,IMG03,907,2704,3611,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,87,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2622,Ford B2365 NLGRF photo contact sheet (1976-12-01)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B2365 NLGRF photo contact sheet (1976-12-01)(Gerald Ford Library).jpg / page 23438565,sheet.main.v0,main_sheet,IMG03,906,2702,3608,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,87,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2623,Ford B2373 NLGRF photo contact sheet (1976-11-30)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B2373 NLGRF photo contact sheet (1976-11-30)(Gerald Ford Library).jpg / page 23438405,sheet.main.v0,main_sheet,IMG03,907,2704,3611,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,87,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2624,Ford B2408 NLGRF photo contact sheet (1976-12-06)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B2408 NLGRF photo contact sheet (1976-12-06)(Gerald Ford Library).jpg / page 23438910,sheet.main.v0,main_sheet,IMG03,906,2700,3606,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,87,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2625,Ford B2458 NLGRF photo contact sheet (1976-12-09)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B2458 NLGRF photo contact sheet (1976-12-09)(Gerald Ford Library).jpg / page 23439355,sheet.main.v0,main_sheet,IMG03,906,2702,3608,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,87,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2626,Ford B2469 NLGRF photo contact sheet (1976-12-10)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B2469 NLGRF photo contact sheet (1976-12-10)(Gerald Ford Library).jpg / page 23439532,sheet.main.v0,main_sheet,IMG03,907,2704,3611,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,87,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2627,Ford B2539 NLGRF photo contact sheet (1976-12-16)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B2539 NLGRF photo contact sheet (1976-12-16)(Gerald Ford Library).jpg / page 23440383,sheet.main.v0,main_sheet,IMG03,907,2697,3604,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,86,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2628,Ford B2554 NLGRF photo contact sheet (1976-12-17)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B2554 NLGRF photo contact sheet (1976-12-17)(Gerald Ford Library).jpg / page 23440573,sheet.main.v0,main_sheet,IMG03,907,2698,3605,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,86,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2629,Ford B2566 NLGRF photo contact sheet (1976-12-29)(Gerald Ford Library).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford B2566 NLGRF photo contact sheet (1976-12-29)(Gerald Ford Library).jpg / page 23441510,sheet.main.v0,main_sheet,IMG03,907,2704,3611,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,87,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2630,Ford Prior to Meeting with Delegates and Alternates from Illinois to the Republican National Convention (1).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ford Prior to Meeting with Delegates and Alternates from Illinois to the Republican National Convention (1).jpg / page 57617943,sheet.main.v0,main_sheet,IMG03,942,2777,3719,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,88,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2631,"Friedericke Mayroecker, meine traume ein flugelkleid.jpg",1970_2000,Unresolved region,"Wikimedia Commons file source / Friedericke Mayroecker, meine traume ein flugelkleid.jpg / page 8479423",sheet.main.v0,main_sheet,IMG03,345,2616,2961,52,C,heuristic baseline; design-term hits=3; verified open image,1,320,true,72,demote_to_sub,Likely belongs under a stronger grouped parent rather than standalone main.
SURF-CRG2026R2632,GSA3.jpg,1970_2000,Unresolved region,Wikimedia Commons file source / GSA3.jpg / page 27528987,sheet.main.v0,main_sheet,IMG03,356,2488,2844,48,D,heuristic baseline; design-term hits=2; verified open image,1,625,true,70,demote_to_sub,Likely belongs under a stronger grouped parent rather than standalone main.
SURF-CCT2026R04335,Gabriela Silang 1974 stamp of the Philippines.jpg,1970_2000,Philippines,Wikimedia Commons file source / Gabriela Silang 1974 stamp of the Philippines.jpg / page 49638578,sheet.main.v0,main_sheet,IMG03,956,2648,3604,52,C,heuristic baseline; design-term hits=3; verified open image,0,0,false,72,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CCT2026R02736,Generous Man movie poster.jpg,1970_2000,Iran,Wikimedia Commons file source / Generous Man movie poster.jpg / page 89029965,sheet.main.v0,main_sheet,IMG03,765,2718,3483,56,C,heuristic baseline; design-term hits=4; verified open image,0,0,false,70,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRG2026R2633,"Gesine Schwan, Die Gesellschaftskritik von Karl Marx 1974.jpg",1970_2000,Unresolved region,"Wikimedia Commons file source / Gesine Schwan, Die Gesellschaftskritik von Karl Marx 1974.jpg / page 160490993",sheet.main.v0,main_sheet,IMG03,191,2629,2820,52,C,heuristic baseline; design-term hits=3; verified open image,1,320,true,68,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRG2026R2634,"Günther Weisenborn, Der lautlose Aufstand 1974.jpg",1970_2000,Unresolved region,"Wikimedia Commons file source / Günther Weisenborn, Der lautlose Aufstand 1974.jpg / page 162013993",sheet.main.v0,main_sheet,IMG03,164,2508,2672,52,C,heuristic baseline; design-term hits=3; verified open image,1,320,true,67,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRG2026R2635,H. A. Boucher 1974.jpg,1970_2000,Unresolved region,Wikimedia Commons file source / H. A. Boucher 1974.jpg / page 51090578,sheet.main.v0,main_sheet,IMG03,381,2600,2981,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,73,demote_to_sub,Likely belongs under a stronger grouped parent rather than standalone main.
SURF-CRG2026R2636,"HFCA 1607 NPS Employees, Women 338.jpg (82508a855cbd475d9631253d43497d34).jpg",1970_2000,Unresolved region,"Wikimedia Commons file source / HFCA 1607 NPS Employees, Women 338.jpg (82508a855cbd475d9631253d43497d34).jpg / page 82450448",sheet.main.v0,main_sheet,IMG03,460,2709,3169,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,76,demote_to_sub,Likely belongs under a stronger grouped parent rather than standalone main.
SURF-CRG2026R2637,"HFCA 1607 NPS Employees, Women 340.jpg (a29c36ce523545eeb74efb63216175bd).jpg",1970_2000,Unresolved region,"Wikimedia Commons file source / HFCA 1607 NPS Employees, Women 340.jpg (a29c36ce523545eeb74efb63216175bd).jpg / page 82459442",sheet.main.v0,main_sheet,IMG03,463,2704,3167,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,76,demote_to_sub,Likely belongs under a stronger grouped parent rather than standalone main.
SURF-CRG2026R2638,"HFCA 1607 NPS Employees, Women 346.jpg (34b571fa537e4d8e87322a303e20ea13).jpg",1970_2000,Unresolved region,"Wikimedia Commons file source / HFCA 1607 NPS Employees, Women 346.jpg (34b571fa537e4d8e87322a303e20ea13).jpg / page 82425372",sheet.main.v0,main_sheet,IMG03,1006,2709,3715,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,90,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2639,"HFCA 1607 NPS Employees, Women 351.jpg (678629dac52b43e2a4fcb50df414ea23).jpg",1970_2000,Unresolved region,"Wikimedia Commons file source / HFCA 1607 NPS Employees, Women 351.jpg (678629dac52b43e2a4fcb50df414ea23).jpg / page 82443095",sheet.main.v0,main_sheet,IMG03,621,2708,3329,48,D,heuristic baseline; design-term hits=2; verified open image,1,625,true,79,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2640,"Heinrich Boell, Die verlorene Ehre der Katharina Blum 1974.jpg",1970_2000,Unresolved region,"Wikimedia Commons file source / Heinrich Boell, Die verlorene Ehre der Katharina Blum 1974.jpg / page 8487575",sheet.main.v0,main_sheet,IMG03,586,2630,3216,52,C,heuristic baseline; design-term hits=3; verified open image,1,320,true,78,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRG2026R2641,"Heinz Kahlau, Flugbrett fuer Engel 1974.jpg",1970_2000,Unresolved region,"Wikimedia Commons file source / Heinz Kahlau, Flugbrett fuer Engel 1974.jpg / page 8466799",sheet.main.v0,main_sheet,IMG03,447,2587,3034,52,C,heuristic baseline; design-term hits=3; verified open image,1,320,true,75,demote_to_sub,Likely belongs under a stronger grouped parent rather than standalone main.
SURF-CRG2026R2642,"Helmut Reinicke, Materie und Revolution 1974.jpg",1970_2000,Unresolved region,"Wikimedia Commons file source / Helmut Reinicke, Materie und Revolution 1974.jpg / page 159754930",sheet.main.v0,main_sheet,IMG03,167,2510,2677,52,C,heuristic baseline; design-term hits=3; verified open image,1,320,true,67,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRG2026R2643,Historiska och litteraturhistoriska studier 49 SLS-460 1974 book cover fd2019-00022596.jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Historiska och litteraturhistoriska studier 49 SLS-460 1974 book cover fd2019-00022596.jpg / page 123182956,sheet.main.v0,main_sheet,IMG03,291,2679,2970,52,C,heuristic baseline; design-term hits=3; verified open image,1,320,true,71,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRG2026R2644,"Ibn 'Asakir stamp, Syria, 1974.jpg",1970_2000,Unresolved region,"Wikimedia Commons file source / Ibn 'Asakir stamp, Syria, 1974.jpg / page 97381625",sheet.main.v0,main_sheet,IMG03,157,2497,2654,52,C,heuristic baseline; design-term hits=3; verified open image,1,625,true,66,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRG2026R2645,Ide Hintze 1974-78 street poetry.jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Ide Hintze 1974-78 street poetry.jpg / page 17104077,sheet.main.v0,main_sheet,IMG03,418,2605,3023,48,D,heuristic baseline; design-term hits=2; verified open image,1,625,true,73,demote_to_sub,Likely belongs under a stronger grouped parent rather than standalone main.
SURF-CCT2026R01593,JBBO plakat.jpg,1970_2000,Poland,Wikimedia Commons file source / JBBO plakat.jpg / page 18533525,sheet.main.v0,main_sheet,IMG03,423,2684,3107,52,C,heuristic baseline; design-term hits=3; verified open image,0,0,false,59,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRG2026R2646,Jacob Tanzer 1974 (cropped).jpg,1970_2000,Unresolved region,Wikimedia Commons file source / Jacob Tanzer 1974 (cropped).jpg / page 116480605,sheet.main.v0,main_sheet,IMG03,520,2617,3137,48,D,heuristic baseline; design-term hits=2; verified open image,1,625,true,76,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
