surface_id,capture_id,year,period_band,five_year_bucket,region,theme,source_family,source_name,title,image_state,source_text_chars,generated_text_chars,total_text_chars,cluster_key,cluster_size,dossier_text_pages,dossier_support_pages,compound_children,anchor_strength_score,source_depth_score,relation_density_score,text_depth_score,design_object_confidence_score,risk_pressure_score,region_scarcity_score,period_value_score,editorial_need_score,overall_research_anchor_score,risk_flags,positive_flags,recommended_next_action,action_confidence,action_reason,sample_priority,calibration_question,review_status,reviewer_notes
SURF-ER1830R018,ER1830R018,1880,pre_1930,1880-1884,Unresolved region,Midcentury modern graphic communication,Library of Congress,Library of Congress loc.gov API,[Pearsall Photography Studio trade card],IMG04,593,2045,2638,Unresolved region|Midcentury modern graphic communication|Library of Congress|1880-1884,4,1,1,0,42,74,27,94,0,12,70,0,6,42,source_register:catalog record,,convert_to_text_or_appendix,medium,Source/register evidence should become text or appendix rather than object main.,53,"Should this evidence become text, appendix, or source register?",pending,
SURF-CAW2026R01619,CAW2026R01619,1929,pre_1930,1925-1929,Zambia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Malachite-239936.jpg / page 10165270,Malachite-239936.jpg,IMG03,1286,2500,3786,Zambia|Modern typography and layout|Wikimedia Commons|1925-1929,1,1,0,0,58,80,0,100,78,28,97,0,0,58,non_design_drift:specimen; commons_file_source,design; graphic; packaging; visual communication,keep_main_add_text,medium,"Promising anchor, but it needs reviewed editorial text before release.",28,What editorial text would justify keeping this as main?,pending,
SURF-CAW2026R02558,CAW2026R02558,1959,1930_1970,1955-1959,Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Star beer advertisement.png / page 187390052,Star beer advertisement.png,IMG03,591,2295,2886,Nigeria|Modern typography and layout|Wikimedia Commons|1955-1959,95,1,0,0,60,59,35,94,90,8,36,0,6,60,commons_file_source,advertisement; advertising; design; graphic; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,14,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R02249,CAW2026R02249,1949,1930_1970,1945-1949,Angola,Travel and transport poster culture,Wikimedia Commons,Wikimedia Commons file source / Publicidade Caminho de Ferro de Benguela - GazetaCF 1475 1949.jpg / page 86887390,Publicidade Caminho de Ferro de Benguela - GazetaCF 1475 1949.jpg,IMG03,947,2630,3577,Angola|Travel and transport poster culture|Wikimedia Commons|1945-1949,1,1,0,0,64,80,0,100,95,8,82,0,0,64,commons_file_source,advertisement; advertising; design; graphic; magazine; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R02578,CAW2026R02578,1960,1930_1970,1960-1964,Bosnia and Herzegovina,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Popajeve Ludorije.png / page 185919054,Popajeve Ludorije.png,IMG03,1026,2553,3579,Bosnia and Herzegovina|Modern typography and layout|Wikimedia Commons|1960-1964,4,1,0,0,65,80,15,100,90,8,74,0,0,65,commons_file_source,design; exhibition; graphic; poster; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
SURF-CCT2026R01512,CCT2026R01512,1960,1930_1970,1960-1964,Croatia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / ŠALJIVI PROGRAM PERE DJETLIĆA.png / page 185919400,ŠALJIVI PROGRAM PERE DJETLIĆA.png,IMG03,693,2797,3490,Croatia|Modern typography and layout|Wikimedia Commons|1960-1964,2,1,0,0,63,79,5,100,90,8,84,0,0,63,commons_file_source,design; film poster; graphic; poster; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R02789,CAW2026R02789,1970,1930_1970,1970-1974,Democratic Republic of the Congo,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Malachite-119957.jpg / page 10139951,Malachite-119957.jpg,IMG03,1109,2588,3697,Democratic Republic of the Congo|Modern typography and layout|Wikimedia Commons|1970-1974,8,1,0,0,65,80,35,100,78,8,69,0,0,65,commons_file_source,design; graphic; packaging; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R02201,CAW2026R02201,1946,1930_1970,1945-1949,East Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / A New Chapter in the Story of Textiles - DPLA - a62d20d2c516e0e84bbf8b37ac9d024f.jpg / page 134148173,A New Chapter in the Story of Textiles - DPLA - a62d20d2c516e0e84bbf8b37ac9d024f.jpg,IMG03,988,2621,3609,China / Hong Kong|Modern typography and layout|Wikimedia Commons|1945-1949,14,1,1,0,70,80,47,100,95,8,48,0,0,70,commons_file_source,advertisement; advertising; design; graphic; packaging; print; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,23,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R01875,CAW2026R01875,1938,1930_1970,1935-1939,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / Vinnytsia. Do not forget what happened! 1943.jpg / page 175791094,Vinnytsia. Do not forget what happened! 1943.jpg,IMG03,753,2504,3257,Ukraine|World War and public-information graphics|Wikimedia Commons|1935-1939,4,1,1,0,60,80,27,100,78,8,0,0,0,60,commons_file_source,design; graphic; poster; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
SURF-CRG2026R1619,CRG2026R1619,1961,1930_1970,1960-1964,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Nude on the moon poster 01 Crisco Edit.jpg / page 18516055,Nude on the moon poster 01 Crisco Edit.jpg,IMG03,1129,2571,3700,Global / transnational|Modern typography and layout|Wikimedia Commons|1960-1964,56,1,0,0,62,80,35,100,90,20,0,0,0,62,weak_context:talk; commons_file_source,design; film poster; graphic; poster; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,20,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R02141,CAW2026R02141,1943,1930_1970,1940-1944,Jordan,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Louis Jordan Billboard 3.jpg / page 42670394,Louis Jordan Billboard 3.jpg,IMG03,937,2521,3458,Jordan|Modern typography and layout|Wikimedia Commons|1940-1944,1,1,0,0,63,80,0,100,90,8,92,0,0,63,commons_file_source,advertisement; advertising; design; graphic; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R02244,CAW2026R02244,1948,1930_1970,1945-1949,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / John Greenwood - Sea Captains Carousing in Surinam - 256-1948 - Saint Louis Art Museum.jpg / page 84964744,John Greenwood - Sea Captains Carousing in Surinam - 256-1948 - Saint Louis Art Museum.jpg,IMG03,632,2651,3283,Latin America|Modern typography and layout|Wikimedia Commons|1945-1949,7,1,0,0,61,88,30,97,78,8,0,0,3,61,commons_file_source,design; graphic; packaging; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,11,Does this truly define a durable research packet anchor?,pending,
SURF-CCT2026R00340,CCT2026R00340,1936,1930_1970,1935-1939,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / ModernEgypt, Poster of Inshudat el radio, COV 320.jpg / page 6524900","ModernEgypt, Poster of Inshudat el radio, COV 320.jpg",IMG03,605,2654,3259,Egypt|Modern typography and layout|Wikimedia Commons|1935-1939,8,1,0,0,61,70,35,95,90,8,0,0,5,61,commons_file_source,design; film poster; graphic; poster; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,13,Does this truly define a durable research packet anchor?,pending,
SURF-MX1970R025,MX1970R025,1936,1930_1970,1935-1939,North America,Modern typography and layout,Internet Archive,Internet Archive / text and periodical collections,Graphic design; a library of old and new masters in the graphic arts,IMG02,685,2308,2993,United States|Modern typography and layout|Internet Archive|1935-1939,2,1,0,0,60,93,5,100,79,12,31,0,0,60,source_register:bibliography,advertising; commercial art; design; graphic; poster; typography,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,12,Does this truly define a durable research packet anchor?,pending,
SURF-CRG2026R1290,CRG2026R1290,1948,1930_1970,1945-1949,North America,World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / American Airlines To Washington Night and Day by Edward McKnight Kauffer (1948).jpg / page 175817134,American Airlines To Washington Night and Day by Edward McKnight Kauffer (1948).jpg,IMG03,602,2706,3308,United States|World War and public-information graphics|Wikimedia Commons|1945-1949,2,1,1,0,60,70,17,95,95,8,31,0,5,60,commons_file_source,catalogue; design; graphic; poster; symbol; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,13,Does this truly define a durable research packet anchor?,pending,
SURF-GAPIT2026R015,GAPIT2026R015,1944,1930_1970,1940-1944,Oceania and Pacific,World War and public-information graphics,Te Papa,Te Papa Collections Online,"Poster, 'How about you?'",IMG02,900,2432,3332,Aotearoa New Zealand|World War and public-information graphics|Te Papa|1940-1944,12,1,0,0,62,95,35,100,62,0,0,0,0,62,,campaign; design; graphic; poster,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,0,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R02369,CAW2026R02369,1952,1930_1970,1950-1954,Oceania and Pacific,Corporate identity and design systems,Wikimedia Commons,Wikimedia Commons file source / Tracksuit jacket (AM 2017.66.19-6).jpg / page 83524048,Tracksuit jacket (AM 2017.66.19-6).jpg,IMG03,646,2558,3204,Aotearoa New Zealand|Corporate identity and design systems|Wikimedia Commons|1950-1954,6,1,0,0,62,74,25,98,95,8,0,0,2,62,commons_file_source,catalogue; design; graphic; logo; packaging; print; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,10,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R01716,CAW2026R01716,1932,1930_1970,1930-1934,Serbia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Reklama sa izložbe.jpg / page 98163871,Reklama sa izložbe.jpg,IMG03,1058,2519,3577,Serbia|Modern typography and layout|Wikimedia Commons|1930-1934,1,1,1,0,63,80,12,100,95,8,30,0,0,63,commons_file_source,advertisement; advertising; design; exhibition; graphic; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R01774,CAW2026R01774,1935,1930_1970,1935-1939,Solomon Islands,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Yiddish theater poster for ""Saints and Sinners"" at Jennie Goldstein's National Theatre (5414697398).jpg / page 41529347","Yiddish theater poster for ""Saints and Sinners"" at Jennie Goldstein's National Theatre (5414697398).jpg",IMG03,2059,2673,4732,Solomon Islands|Modern typography and layout|Wikimedia Commons|1935-1939,1,1,0,0,60,80,0,100,78,8,96,0,0,60,commons_file_source,design; graphic; poster; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
SURF-CCT2026R03667,CCT2026R03667,1931,1930_1970,1930-1934,South Asia,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Alam Ara poster, 1931.jpg / page 4498252","Alam Ara poster, 1931.jpg",IMG03,602,2642,3244,India|Modern typography and layout|Wikimedia Commons|1930-1934,15,1,0,0,61,70,35,95,90,8,14,0,5,61,commons_file_source,design; film poster; graphic; poster; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,13,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R02402,CAW2026R02402,1953,1930_1970,1950-1954,Southeast Asia,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Malaya Today (Photo Poster Set ""D"") - NARA - 5730015.jpg / page 22044812","Malaya Today (Photo Poster Set ""D"") - NARA - 5730015.jpg",IMG03,652,2416,3068,Malaysia|Modern typography and layout|Wikimedia Commons|1950-1954,50,1,0,0,60,75,35,99,78,8,0,0,1,60,commons_file_source,design; graphic; poster; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,9,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R02144,CAW2026R02144,1943,1930_1970,1940-1944,Tunisia,World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / We have just begun to fight!.jpg / page 108895771,We have just begun to fight!.jpg,IMG03,1040,2517,3557,Tunisia|World War and public-information graphics|Wikimedia Commons|1940-1944,2,1,1,0,66,80,17,100,90,8,87,0,0,66,commons_file_source,design; graphic; poster; print; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
SURF-IR1970R071,IR1970R071,1969,1930_1970,1965-1969,Unresolved region,Midcentury modern graphic communication,Wellcome Collection,Wellcome Collection Catalogue API,General Birth Control information leaflets,IMG02,618,2223,2841,Unresolved region|Midcentury modern graphic communication|Wellcome Collection|1965-1969,3,1,1,0,61,86,22,96,62,0,70,0,4,61,,catalogue; design; graphic; publication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,4,Does this truly define a durable research packet anchor?,pending,
SURF-COM1970R064,COM1970R064,1940,1930_1970,1940-1944,Unresolved region,Midcentury modern graphic communication,Wikimedia Commons,Wikimedia Commons,Bermuda By Air or Sea.jpg,IMG03,713,2090,2803,Unresolved region|Midcentury modern graphic communication|Wikimedia Commons|1940-1944,3,1,1,0,60,80,22,100,68,8,70,0,0,60,commons_file_source,advertising; graphic; poster; print,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
SURF-CAW2026R01709,CAW2026R01709,1932,1930_1970,1930-1934,Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / The Ardennes ham, work by Afred Bastien, 1932, Prints Department of the Royal Library of Belgium (KBR), S.I 23717 (4).jpeg / page 181753829","The Ardennes ham, work by Afred Bastien, 1932, Prints Department of the Royal Library of Belgium (KBR), S.I 23717 (4).jpeg",IMG03,694,2668,3362,Belgium|Modern typography and layout|Wikimedia Commons|1930-1934,19,1,0,0,64,94,35,100,78,8,0,0,0,64,commons_file_source,design; graphic; packaging; visual communication,keep_main_anchor,medium,Enough source depth and design-object evidence for provisional main-anchor treatment.,8,Does this truly define a durable research packet anchor?,pending,
