source_file,capture_id,surface_id,region_folder,region_ids,geo_ids,source_place_text,decision_type,confidence,repair_basis,source_name,title
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1227,SURF-CRG2026R1227,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,"Wikimedia Commons file source / Vulcan Iron Works print advertisement from Railway Age Magazine, February 5, 1944 large pre1978 noC.jpg / page 16952502","Vulcan Iron Works print advertisement from Railway Age Magazine, February 5, 1944 large pre1978 noC.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1228,SURF-CRG2026R1228,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Yysegal.jpg / page 74266609,Yysegal.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1230,SURF-CRG2026R1230,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / A White Knight of God.jpg / page 52228631,A White Knight of God.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1231,SURF-CRG2026R1231,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Anchors Aweigh (1945 Film Poster).jpg / page 167262954,Anchors Aweigh (1945 Film Poster).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1232,SURF-CRG2026R1232,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Arch Dale self portrait cartoon in 1945 (cropped).jpg / page 162702107,Arch Dale self portrait cartoon in 1945 (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1234,SURF-CRG2026R1234,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Front cover of new popular edition.jpg / page 7993828,Front cover of new popular edition.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1235,SURF-CRG2026R1235,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,"Wikimedia Commons file source / Fāris Banī Ḥamdān Book cover (Dār al-Maʻārif, 1945).jpg / page 141886365","Fāris Banī Ḥamdān Book cover (Dār al-Maʻārif, 1945).jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1236,SURF-CRG2026R1236,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,"Wikimedia Commons file source / Gunners of 'E' Troop, 124 Battery, 151st Field Regiment filling 25-pdr shells with propaganda leaflets, Roermond, Holland, 24 January 1945. B14123.jpg / page 30887369","Gunners of 'E' Troop, 124 Battery, 151st Field Regiment filling 25-pdr shells with propaganda leaflets, Roermond, Holland, 24 January 1945. B14123.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1237,SURF-CRG2026R1237,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Harry Hopkins Time magazine cover 1945 (cropped).jpg / page 85019188,Harry Hopkins Time magazine cover 1945 (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1238,SURF-CRG2026R1238,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Irako Seihaku Book cover.jpg / page 120894430,Irako Seihaku Book cover.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1240,SURF-CRG2026R1240,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / John Bracken in 1945 cartoon by Arch Dale (cropped).jpg / page 162713328,John Bracken in 1945 cartoon by Arch Dale (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1241,SURF-CRG2026R1241,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Major James William Coldwell in 1945 cartoon (cropped).jpg / page 162711939,Major James William Coldwell in 1945 cartoon (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1242,SURF-CRG2026R1242,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,"Wikimedia Commons file source / Muḥāḍarāt Ibn al-Haytham al-tadhkārīyah book cover (Fuʼād alʼwl,1945).png / page 140610745","Muḥāḍarāt Ibn al-Haytham al-tadhkārīyah book cover (Fuʼād alʼwl,1945).png"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1243,SURF-CRG2026R1243,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,"Wikimedia Commons file source / Plakat informujący o zawodach piłki nożnej o mistrzostwo Klasy Okręgowej pomiędzy drużynami KS ""Proch"" Pionki i RKS ""Broń"", Radom 1974.05.19.jpg / page 99472692","Plakat informujący o zawodach piłki nożnej o mistrzostwo Klasy Okręgowej pomiędzy drużynami KS ""Proch"" Pionki i RKS ""Broń"", Radom 1974.05.19.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1244,SURF-CRG2026R1244,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,"Wikimedia Commons file source / Poster - Tiger Woman, The (1945) 01.jpg / page 19003980","Poster - Tiger Woman, The (1945) 01.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1246,SURF-CRG2026R1246,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Stamp of Aegean Islands - 1945 - Colnect 413759 - Pro Croce Rossa.jpeg / page 115644960,Stamp of Aegean Islands - 1945 - Colnect 413759 - Pro Croce Rossa.jpeg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1247,SURF-CRG2026R1247,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Stamp of Travancore - 1945 - Colnect 432822 - 1 - Maharaja and Marthanda Varma Bridge Alwaye overprint.jpeg / page 115794183,Stamp of Travancore - 1945 - Colnect 432822 - 1 - Maharaja and Marthanda Varma Bridge Alwaye overprint.jpeg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1248,SURF-CRG2026R1248,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / StampRijeka1945Michel33.jpg / page 10739714,StampRijeka1945Michel33.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1249,SURF-CRG2026R1249,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / THE LEFT AND THE RIGHT (Arch Dale book cover) (cropped).jpg / page 63447441,THE LEFT AND THE RIGHT (Arch Dale book cover) (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1250,SURF-CRG2026R1250,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / THE LEFT AND THE RIGHT (Arch Dale book cover).jpg / page 63447050,THE LEFT AND THE RIGHT (Arch Dale book cover).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1255,SURF-CRG2026R1255,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / All the King's Men (1949 film poster).jpg / page 87009044,All the King's Men (1949 film poster).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1256,SURF-CRG2026R1256,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Alliierte Besetzung 1946 917.jpg / page 11517639,Alliierte Besetzung 1946 917.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1257,SURF-CRG2026R1257,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,"Wikimedia Commons file source / Bayna al-ʻIlm wa-al-adab book cover (Filasṭīn al-ʻIlmīyah, 1946).png / page 139748276","Bayna al-ʻIlm wa-al-adab book cover (Filasṭīn al-ʻIlmīyah, 1946).png"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1259,SURF-CRG2026R1259,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Mʿǧm adbāʾ al-ʾaṭbāʾ book cover.jpg / page 114026631,Mʿǧm adbāʾ al-ʾaṭbāʾ book cover.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1260,SURF-CRG2026R1260,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Notorious (1946 film poster).jpg / page 87339746,Notorious (1946 film poster).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1261,SURF-CRG2026R1261,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Ryouki cover.jpg / page 112233103,Ryouki cover.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1262,SURF-CRG2026R1262,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Ryouki sokango cover.jpg / page 112257188,Ryouki sokango cover.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1263,SURF-CRG2026R1263,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / SLNSW 13886 Love Story Snap Adds 24sheeter film poster.jpg / page 36428394,SLNSW 13886 Love Story Snap Adds 24sheeter film poster.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1264,SURF-CRG2026R1264,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / Stan Bunn.jpg / page 70600673,Stan Bunn.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1265,SURF-CRG2026R1265,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / The Killers (1946 film poster).jpg / page 87434494,The Killers (1946 film poster).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1266,SURF-CRG2026R1266,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / The Stranger (1946 film poster).jpg / page 90586532,The Stranger (1946 film poster).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1267,SURF-CRG2026R1267,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,"Wikimedia Commons file source / Tofigh magazine cover, Issue 1.jpg / page 85134367","Tofigh magazine cover, Issue 1.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1268,SURF-CRG2026R1268,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,"Wikimedia Commons file source / Ṣuwar min al-tārīkh al-ʻArabī Book Cover (Dār al-Maʻārif, 1946).png / page 140949525","Ṣuwar min al-tārīkh al-ʻArabī Book Cover (Dār al-Maʻārif, 1946).png"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1272,SURF-CRG2026R1272,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,Wikimedia Commons file source / 1947 Cisitalia 202 CMM brochure.jpg / page 121476556,1947 Cisitalia 202 CMM brochure.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1273,SURF-CRG2026R1273,Global / transnational,,GEO001,Global / transnational,keep_global_context,medium,place_text: Global / release gate expansion,"Wikimedia Commons file source / Bandontwerp voor Johan Blinxma, Dikkie Dijkstra wordt journalist, c. 1947, RP-T-2015-41-1483.jpg / page 84994859","Bandontwerp voor Johan Blinxma, Dikkie Dijkstra wordt journalist, c. 1947, RP-T-2015-41-1483.jpg"
