cluster_key,source_family,region,theme,five_year_bucket,actual_year_span,global_scope_policy,cluster_size,role_rows,packet_scale,packet_readiness,cover_main_requirement,normal_main_policy,normal_main_target_min,sub_target_min,sub_target_max,appendix_policy,card_policy,minimum_text_pages,editorial_page_requirement,reading_note_requirement,folder_directory_mode,content_tree_depth,layout_family,node_explanation_required,reason
Global / transnational|Modern typography and layout|Wikimedia Commons|1970-1974,Wikimedia Commons,Global / transnational,Modern typography and layout,1970-1974,1970-1974,global_host_requires_scope_review,673,673,large,scope_review_before_packet,cover_main_required,multiple_normal_mains_allowed_under_cover,10,10,355,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,15,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),large_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=large; sub_candidates=355; card_candidates=250; scope=global_host_requires_scope_review; lane=macro_cluster_needs_split
Australia / Indigenous|Modern typography and layout|Wikimedia Commons|1960-1964,Wikimedia Commons,Australia / Indigenous,Modern typography and layout,1960-1964,1960-1960,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,0,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=1; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Australia / Indigenous|Modern typography and layout|Wikimedia Commons|1985-1989,Wikimedia Commons,Australia / Indigenous,Modern typography and layout,1985-1989,1985-1985,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,0,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=0; scope=region_specific_or_not_global; lane=small_anchor_or_manual
Australia / Indigenous|Travel and transport poster culture|NAIDOC Poster Gallery|1990-1994,NAIDOC Poster Gallery,Australia / Indigenous,Travel and transport poster culture,1990-1994,1992-1992,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=1; card_candidates=0; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Australia / Indigenous|Travel and transport poster culture|Wikimedia Commons|1930-1934,Wikimedia Commons,Australia / Indigenous,Travel and transport poster culture,1930-1934,1930-1930,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,single_normal_main_expected,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=0; scope=region_specific_or_not_global; lane=small_anchor_or_manual
Australia / Indigenous|Travel and transport poster culture|Wikimedia Commons|1935-1939,Wikimedia Commons,Australia / Indigenous,Travel and transport poster culture,1935-1939,1938-1938,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,single_normal_main_expected,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=0; scope=region_specific_or_not_global; lane=small_anchor_or_manual
Australia / Indigenous|World War and public-information graphics|NAIDOC Poster Gallery|1985-1989,NAIDOC Poster Gallery,Australia / Indigenous,World War and public-information graphics,1985-1989,1987-1987,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=1; card_candidates=0; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Australia / Indigenous|World War and public-information graphics|NAIDOC Poster Gallery|2010-2014,NAIDOC Poster Gallery,Australia / Indigenous,World War and public-information graphics,2010-2014,2010-2010,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=1; card_candidates=0; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Australia / Indigenous|World War and public-information graphics|Wikimedia Commons|1890-1894,Wikimedia Commons,Australia / Indigenous,World War and public-information graphics,1890-1894,1894-1894,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,0,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=1; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Australia / Indigenous|World War and public-information graphics|Wikimedia Commons|1910-1914,Wikimedia Commons,Australia / Indigenous,World War and public-information graphics,1910-1914,1914-1914,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,single_normal_main_expected,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=0; scope=region_specific_or_not_global; lane=small_anchor_or_manual
Australia / Indigenous|World War and public-information graphics|Wikimedia Commons|1920-1924,Wikimedia Commons,Australia / Indigenous,World War and public-information graphics,1920-1924,1924-1924,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,single_normal_main_expected,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=0; scope=region_specific_or_not_global; lane=small_anchor_or_manual
Australia / Indigenous|World War and public-information graphics|Wikimedia Commons|1925-1929,Wikimedia Commons,Australia / Indigenous,World War and public-information graphics,1925-1929,1928-1928,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,single_normal_main_expected,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=0; scope=region_specific_or_not_global; lane=small_anchor_or_manual
Australia / Indigenous|World War and public-information graphics|Wikimedia Commons|1930-1934,Wikimedia Commons,Australia / Indigenous,World War and public-information graphics,1930-1934,1930-1930,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,single_normal_main_expected,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=0; scope=region_specific_or_not_global; lane=small_anchor_or_manual
Australia / Indigenous|World War and public-information graphics|Wikimedia Commons|2010-2014,Wikimedia Commons,Australia / Indigenous,World War and public-information graphics,2010-2014,2011-2011,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=1; card_candidates=0; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Azerbaijan|Corporate identity and design systems|Wikimedia Commons|2010-2014,Wikimedia Commons,Azerbaijan,Corporate identity and design systems,2010-2014,2010-2010,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,single_normal_main_expected,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=0; scope=region_specific_or_not_global; lane=small_anchor_or_manual
Azerbaijan|Modern typography and layout|Wikimedia Commons|1945-1949,Wikimedia Commons,Azerbaijan,Modern typography and layout,1945-1949,1946-1946,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,0,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=1; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Azerbaijan|Travel and transport poster culture|Wikimedia Commons|1995-1999,Wikimedia Commons,Azerbaijan,Travel and transport poster culture,1995-1999,1997-1997,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,0,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=1; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Azerbaijan|World War and public-information graphics|Wikimedia Commons|1945-1949,Wikimedia Commons,Azerbaijan,World War and public-information graphics,1945-1949,1945-1945,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,0,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=1; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Bangladesh|Corporate identity and design systems|Wikimedia Commons|1945-1949,Wikimedia Commons,Bangladesh,Corporate identity and design systems,1945-1949,1947-1947,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,0,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=1; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Bangladesh|Modern typography and layout|Wikimedia Commons|1990-1994,Wikimedia Commons,Bangladesh,Modern typography and layout,1990-1994,1992-1992,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,0,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=1; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
