surface_id,capture_id,packet_id,current_publication_role,current_surface_type,recommended_role,recommendation_confidence,recommendation_reason,anchor_score,relation_density,title,year,region,theme,medium,movement,source_name,image_state,source_reading_text_length,reading_text_length,completeness_score
SURF-CCE2026R00702,CCE2026R00702,PKT00057,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,91,10,"Helix, v.8, no.1, May 22, 1969 - DPLA - b5763ff3fc95b25d6aa64228009cbee7 (page 22).jpg",1969,Vietnam,Modern typography and layout,Advertisement,,"Wikimedia Commons file source / Helix, v.8, no.1, May 22, 1969 - DPLA - b5763ff3fc95b25d6aa64228009cbee7 (page 22).jpg / page 135598103",IMG03,1284,3049,97
SURF-CCE2026R00703,CCE2026R00703,PKT00057,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,91,10,"Helix, v.8, no.1, May 22, 1969 - DPLA - b5763ff3fc95b25d6aa64228009cbee7 (page 3).jpg",1969,Vietnam,Modern typography and layout,Advertisement,,"Wikimedia Commons file source / Helix, v.8, no.1, May 22, 1969 - DPLA - b5763ff3fc95b25d6aa64228009cbee7 (page 3).jpg / page 135598050",IMG03,1284,3041,97
SURF-CCE2026R00704,CCE2026R00704,PKT00057,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,91,10,"Helix, v.8, no.1, May 22, 1969 - DPLA - b5763ff3fc95b25d6aa64228009cbee7 (page 4).jpg",1969,Vietnam,Modern typography and layout,Advertisement,,"Wikimedia Commons file source / Helix, v.8, no.1, May 22, 1969 - DPLA - b5763ff3fc95b25d6aa64228009cbee7 (page 4).jpg / page 135598053",IMG03,1284,3049,97
SURF-CCE2026R00705,CCE2026R00705,PKT00057,main_sheet,sheet,main_sheet_anchor_candidate,high,Best-ranked packet anchor with relation density.,91,10,"Helix, v.8, no.1, May 22, 1969 - DPLA - b5763ff3fc95b25d6aa64228009cbee7 (page 9).jpg",1969,Vietnam,Modern typography and layout,Advertisement,,"Wikimedia Commons file source / Helix, v.8, no.1, May 22, 1969 - DPLA - b5763ff3fc95b25d6aa64228009cbee7 (page 9).jpg / page 135598069",IMG03,1284,3049,97
SURF-CAW2026R02776,CAW2026R02776,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,71,0,"Helix, v.9, no.7, Sep. 11, 1969 - DPLA - a5cc15b9d6f05d8134406530c9af48dc (page 1).jpg",1969,Egypt,Modern typography and layout,Advertisement,,"Wikimedia Commons file source / Helix, v.9, no.7, Sep. 11, 1969 - DPLA - a5cc15b9d6f05d8134406530c9af48dc (page 1).jpg / page 135600055",IMG03,1161,2995,97
SURF-CAW2026R02777,CAW2026R02777,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,71,0,"Helix, v.9, no.7, Sep. 11, 1969 - DPLA - a5cc15b9d6f05d8134406530c9af48dc (page 21).jpg",1969,Egypt,Modern typography and layout,Advertisement,,"Wikimedia Commons file source / Helix, v.9, no.7, Sep. 11, 1969 - DPLA - a5cc15b9d6f05d8134406530c9af48dc (page 21).jpg / page 135600101",IMG03,1161,2997,97
SURF-CRG2026R1829,CRG2026R1829,PKT00573,main_sheet,sheet,card_or_appendix_candidate,medium,Packet member has weak/context/stamp/event signal.,38,5,Ice-Hockey-Sapporo-1972.jpg,1969,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Ice-Hockey-Sapporo-1972.jpg / page 170891884,IMG03,237,2969,85
SURF-IR1970R072,IR1970R072,PKT00964,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,90,18,Information leaflets,1969,Unresolved region,Midcentury modern graphic communication,Graphic design object record,,Wellcome Collection Catalogue API,IMG02,560,2158,89
SURF-CCT2026R03058,CCT2026R03058,PKT00253,main_sheet,sheet,card_or_appendix_candidate,medium,Packet member has weak/context/stamp/event signal.,54,71,Iraqi postcard stamps 1969 - Mexico summer Olympics.jpg,1969,Iraq,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Iraqi postcard stamps 1969 - Mexico summer Olympics.jpg / page 154356357,IMG03,253,2868,91
SURF-CAW2026R02780,CAW2026R02780,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,35,0,Jackie Stewart 1969 Yemen stamp.jpg,1969,Yemen,World War and public-information graphics,Graphic design object record,,Wikimedia Commons file source / Jackie Stewart 1969 Yemen stamp.jpg / page 34933980,IMG03,93,2916,79
SURF-CRG2026R1830,CRG2026R1830,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,30,0,Jean-Claude-Killy-Olympic-Ski-Racer (2).jpg,1969,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Jean-Claude-Killy-Olympic-Ski-Racer (2).jpg / page 170437464,IMG03,272,3062,91
SURF-CAW2026R02782,CAW2026R02782,PKT01672,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,76,13,Koottukudumbam.jpg,1969,India,Modern typography and layout,Poster,,Wikimedia Commons file source / Koottukudumbam.jpg / page 92354136,IMG03,235,2461,85
SURF-CRG2026R1831,CRG2026R1831,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,48,0,Kyaukme A Kyin Thar film poster.jpg,1969,Global / transnational,Modern typography and layout,Poster,,Wikimedia Commons file source / Kyaukme A Kyin Thar film poster.jpg / page 95837186,IMG03,139,2862,79
SURF-CAW2026R02781,CAW2026R02781,PKT00471,main_sheet,sheet,main_sheet_anchor_candidate,high,Best-ranked packet anchor with relation density.,88,7,MA I291929 TePapa Allodapinus-longithorax full.jpg,1969,Papua New Guinea,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / MA I291929 TePapa Allodapinus-longithorax full.jpg / page 101211664,IMG03,520,2780,97
SURF-CAW2026R02778,CAW2026R02778,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,55,0,MC5 (1969 Promotional Photo).jpg,1969,Iraq,Modern typography and layout,Advertisement,,Wikimedia Commons file source / MC5 (1969 Promotional Photo).jpg / page 178100577,IMG03,306,2640,91
SURF-CCT2026R03059,CCT2026R03059,PKT01868,main_sheet,sheet,main_sheet_anchor_candidate,high,Best-ranked packet anchor with relation density.,72,7,Majalti first issue 1969 v0.jpg,1969,Iraq,Modern typography and layout,Publication design,,Wikimedia Commons file source / Majalti first issue 1969 v0.jpg / page 93531474,IMG03,420,2815,91
SURF-CCT2026R03060,CCT2026R03060,PKT01868,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,71,7,Majalti first issue 1969.jpg,1969,Iraq,Modern typography and layout,Publication design,,Wikimedia Commons file source / Majalti first issue 1969.jpg / page 93531046,IMG03,391,2768,91
SURF-CRG2026R1832,CRG2026R1832,PKT02052,main_sheet,sheet,main_sheet_manual_review,medium,Packet anchor candidate but needs editorial/source-depth review.,57,5,Munchen 1972.jpg,1969,Germany,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Munchen 1972.jpg / page 4781118,IMG03,1178,3035,97
SURF-CGS2026R0254,CGS2026R0254,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,62,0,OperacionMasacrePoster.jpg,1969,Argentina,Modern typography and layout,Poster,,Wikimedia Commons file source / OperacionMasacrePoster.jpg / page 4083668,IMG03,545,2714,97
SURF-CRG2026R1833,CRG2026R1833,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,52,0,Paranoia (1969) film poster.png,1969,United States,Modern typography and layout,Poster,,Wikimedia Commons file source / Paranoia (1969) film poster.png / page 120630745,IMG03,230,2611,85
SURF-CRG2026R1834,CRG2026R1834,PKT00258,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,88,47,Peace in Viet-Nam - DPLA - cf9a12182b2f912978a14f0a5c659d6a (page 12).gif,1969,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Peace in Viet-Nam - DPLA - cf9a12182b2f912978a14f0a5c659d6a (page 12).gif / page 73757400,IMG03,823,2939,97
SURF-CRG2026R1835,CRG2026R1835,PKT00258,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,88,47,Peace in Viet-Nam - DPLA - cf9a12182b2f912978a14f0a5c659d6a (page 13).gif,1969,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Peace in Viet-Nam - DPLA - cf9a12182b2f912978a14f0a5c659d6a (page 13).gif / page 73757401,IMG03,1016,2936,97
SURF-CRG2026R1836,CRG2026R1836,PKT00258,main_sheet,sheet,main_sheet_anchor_candidate,high,Best-ranked packet anchor with relation density.,88,47,Peace in Viet-Nam - DPLA - cf9a12182b2f912978a14f0a5c659d6a (page 3).gif,1969,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Peace in Viet-Nam - DPLA - cf9a12182b2f912978a14f0a5c659d6a (page 3).gif / page 73757386,IMG03,1204,2905,97
SURF-CRG2026R1837,CRG2026R1837,PKT00258,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,88,47,Peace in Viet-Nam - DPLA - cf9a12182b2f912978a14f0a5c659d6a (page 8).gif,1969,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Peace in Viet-Nam - DPLA - cf9a12182b2f912978a14f0a5c659d6a (page 8).gif / page 73757393,IMG03,823,2941,97
SURF-CRG2026R1838,CRG2026R1838,PKT00258,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,88,47,Peace in Viet-Nam - DPLA - cf9a12182b2f912978a14f0a5c659d6a (page 9).gif,1969,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Peace in Viet-Nam - DPLA - cf9a12182b2f912978a14f0a5c659d6a (page 9).gif / page 73757394,IMG03,823,2942,97
SURF-CCT2026R04327,CCT2026R04327,PKT00436,main_sheet,sheet,main_sheet_manual_review,medium,Packet anchor candidate but needs editorial/source-depth review.,52,8,Pericrocotus speciosus 1969 stamp of the Philippines.jpg,1969,Philippines,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Pericrocotus speciosus 1969 stamp of the Philippines.jpg / page 49655664,IMG03,496,3053,91
SURF-CRG2026R1839,CRG2026R1839,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,49,0,Phoo Sar Lan Sone film poster.jpg,1969,Global / transnational,Modern typography and layout,Poster,,Wikimedia Commons file source / Phoo Sar Lan Sone film poster.jpg / page 109964489,IMG03,169,2576,79
SURF-CRB2026V2R0683,CRB2026V2R0683,PKT01529,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,72,33,Pickett5Apollo.jpg,1969,Indonesia,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Pickett5Apollo.jpg / page 4116743,IMG03,153,2827,79
SURF-CRG2026R1840,CRG2026R1840,PKT00573,main_sheet,sheet,main_sheet_manual_review,medium,Packet anchor candidate but needs editorial/source-depth review.,40,5,President Kennedy and Apollo 10 and 11 (metal) 02.jpg,1969,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / President Kennedy and Apollo 10 and 11 (metal) 02.jpg / page 171045049,IMG03,270,3148,91
SURF-CRG2026R1841,CRG2026R1841,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,52,0,Putney Swope (1969 poster).jpg,1969,Global / transnational,Modern typography and layout,Poster,,Wikimedia Commons file source / Putney Swope (1969 poster).jpg / page 89274929,IMG03,234,2640,85
SURF-CRG2026R1842,CRG2026R1842,PKT01789,card,card,card,high,Already card/support context.,60,8,SS United States 1969 ad.jpg,1969,United States,Travel and transport poster culture,Graphic design object record,,Wikimedia Commons file source / SS United States 1969 ad.jpg / page 149657925,IMG03,1001,3088,97
SURF-CRG2026R1863,CRG2026R1863,PKT01787,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,87,8,Safe conduct.jpg,1969,Vietnam,World War and public-information graphics,Graphic design object record,,Wikimedia Commons file source / Safe conduct.jpg / page 18023872,IMG03,880,2805,95
SURF-CRG2026R1843,CRG2026R1843,PKT01536,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,72,30,"Shafa magazine cover, Issue 1.jpg",1969,Global / transnational,Modern typography and layout,Publication design,,"Wikimedia Commons file source / Shafa magazine cover, Issue 1.jpg / page 86350238",IMG03,154,2573,79
SURF-CRG2026R1844,CRG2026R1844,PKT01536,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,75,30,"Sobh-e Emrooz magazine cover, Nowruz Special Edition.jpg",1969,Global / transnational,Modern typography and layout,Publication design,,"Wikimedia Commons file source / Sobh-e Emrooz magazine cover, Nowruz Special Edition.jpg / page 86350386",IMG03,192,2754,85
SURF-CRG2026R1819,CRG2026R1819,PKT02063,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,65,5,Souq Al-Harim.jpg,1969,Egypt,Modern typography and layout,Poster,,Wikimedia Commons file source / Souq Al-Harim.jpg / page 117064922,IMG03,150,2299,79
SURF-CRG2026R1845,CRG2026R1845,PKT02052,main_sheet,sheet,card_or_appendix_candidate,medium,Packet member has weak/context/stamp/event signal.,45,5,Stamp of Ajman - 1969 - Colnect 462059 - Munich 1972 Running.jpeg,1969,Germany,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Stamp of Ajman - 1969 - Colnect 462059 - Munich 1972 Running.jpeg / page 115670234,IMG03,204,3064,85
SURF-CAW2026R02785,CAW2026R02785,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,32,0,Stamp of Ajman - 1969 - Colnect 496194 - Tandem Racing.jpeg,1969,Malaysia,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Stamp of Ajman - 1969 - Colnect 496194 - Tandem Racing.jpeg / page 115670626,IMG03,178,3033,79
SURF-CAW2026R02775,CAW2026R02775,PKT00293,main_sheet,sheet,card_or_appendix_candidate,medium,Packet member has weak/context/stamp/event signal.,49,23,Stamp of Ajman - 1969 - Colnect 497270 - Joe DiMaggio.jpeg,1969,Latin America,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Stamp of Ajman - 1969 - Colnect 497270 - Joe DiMaggio.jpeg / page 115670719,IMG03,177,3051,79
SURF-CRG2026R1846,CRG2026R1846,PKT00433,main_sheet,sheet,card_or_appendix_candidate,medium,Packet member has weak/context/stamp/event signal.,41,8,Stamp of Ajman - 1969 - Colnect 651803 - Apollo 11.jpeg,1969,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Stamp of Ajman - 1969 - Colnect 651803 - Apollo 11.jpeg / page 115672708,IMG03,175,3014,79
