capture_uid,capture_id,capture_file,source_name,source_identifier,source_title,period_band,image_state,source_reading_text_length,all_context_text_length,completeness_proxy,group_count,primary_group_id,primary_relation_label,primary_group_action,recommended_disposition,disposition_reason,requires_group_review
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R0999,CRG2026R0999,capture_batch_commons_open_release_gate_expansion_2026_records.csv,"Wikimedia Commons file source / Art detail, 1941 - Royal Hotel - Matchcover - Allentown PA (cropped).jpg / page 115015508",115015508,"Art detail, 1941 - Royal Hotel - Matchcover - Allentown PA (cropped).jpg",1930_1970,IMG03,244,715,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1000,CRG2026R1000,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Australianstamp 1491.jpg / page 12560538,12560538,Australianstamp 1491.jpg,1930_1970,IMG03,545,968,100,1,SRLG0097,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1001,CRG2026R1001,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / British Stamp Forgery Italy2.jpg / page 78671601,78671601,British Stamp Forgery Italy2.jpg,1930_1970,IMG03,431,862,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1002,CRG2026R1002,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Croatia folk ostumes 1.50+1.50 kuna.png / page 191865071,191865071,Croatia folk ostumes 1.50+1.50 kuna.png,1930_1970,IMG03,313,751,100,1,SRLG0011,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1003,CRG2026R1003,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Croatia folk ostumes 2+2 kuna.png / page 191870274,191870274,Croatia folk ostumes 2+2 kuna.png,1930_1970,IMG03,313,745,100,1,SRLG0011,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1004,CRG2026R1004,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Croatia folk ostumes 4+4 kuna.png / page 191871999,191871999,Croatia folk ostumes 4+4 kuna.png,1930_1970,IMG03,337,769,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1005,CRG2026R1005,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Do Aung Din Poster.jpg / page 145632175,145632175,Do Aung Din Poster.jpg,1930_1970,IMG03,190,611,100,1,SRLG0145,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1006,CRG2026R1006,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / ITA 1941 MiNr0626 pm B002.jpg / page 77332945,77332945,ITA 1941 MiNr0626 pm B002.jpg,1930_1970,IMG03,2008,2436,100,1,SRLG0023,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1007,CRG2026R1007,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / ITA-TRI-BMA 1950 MiNrTR15 pm B002a.jpg / page 76820380,76820380,ITA-TRI-BMA 1950 MiNrTR15 pm B002a.jpg,1930_1970,IMG03,2701,3056,100,1,SRLG0023,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1008,CRG2026R1008,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Planet stories 1941sum.jpg / page 42981679,42981679,Planet stories 1941sum.jpg,1930_1970,IMG03,252,677,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1009,CRG2026R1009,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Porezna marka NDH 1941 50 dinara.png / page 193138691,193138691,Porezna marka NDH 1941 50 dinara.png,1930_1970,IMG03,292,727,100,1,SRLG0011,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1010,CRG2026R1010,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Poster - Lady Be Good (1941) 05.jpg / page 27657962,27657962,Poster - Lady Be Good (1941) 05.jpg,1930_1970,IMG03,335,769,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1011,CRG2026R1011,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Poster - Lady Be Good (1941) 07.jpg / page 27657965,27657965,Poster - Lady Be Good (1941) 07.jpg,1930_1970,IMG03,335,769,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1012,CRG2026R1012,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Poster - Meet John Doe 08.jpg / page 18512812,18512812,Poster - Meet John Doe 08.jpg,1930_1970,IMG03,257,685,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1013,CRG2026R1013,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / PosterAWomansFace.jpg / page 57632452,57632452,PosterAWomansFace.jpg,1930_1970,IMG03,697,1117,100,1,SRLG0180,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1014,CRG2026R1014,capture_batch_commons_open_release_gate_expansion_2026_records.csv,"Wikimedia Commons file source / Royal Air Force Operations in the Far East, 1941-1945. CF263.jpg / page 24475777",24475777,"Royal Air Force Operations in the Far East, 1941-1945. CF263.jpg",1930_1970,IMG03,4181,4515,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1015,CRG2026R1015,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp Forgery Italy Mi 625.jpg / page 76306390,76306390,Stamp Forgery Italy Mi 625.jpg,1930_1970,IMG03,909,1338,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1016,CRG2026R1016,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Ajman - 1971 - Colnect 499264 - Ignazio Giunti 1941-1971 Italy.jpeg / page 115698451,115698451,Stamp of Ajman - 1971 - Colnect 499264 - Ignazio Giunti 1941-1971 Italy.jpeg,1930_1970,IMG03,275,750,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1017,CRG2026R1017,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Cochin - 1941 - Colnect 515037 - Maharaja Rama Varma III overprinted.jpeg / page 115773281,115773281,Stamp of Cochin - 1941 - Colnect 515037 - Maharaja Rama Varma III overprinted.jpeg,1930_1970,IMG03,389,870,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1018,CRG2026R1018,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Patiala - 1941 - Colnect 749447 - SERVICE - and King George VI.jpeg / page 115790122,115790122,Stamp of Patiala - 1941 - Colnect 749447 - SERVICE - and King George VI.jpeg,1930_1970,IMG03,306,781,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1019,CRG2026R1019,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Stamp of Travancore - 1941 - Colnect 516267 - 1 - Maharaja and Marthanda Varma Bridge Alwaye.jpeg / page 115793935,115793935,Stamp of Travancore - 1941 - Colnect 516267 - 1 - Maharaja and Marthanda Varma Bridge Alwaye.jpeg,1930_1970,IMG03,274,770,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1020,CRG2026R1020,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / The Penalty (1941 film) poster.jpg / page 57761044,57761044,The Penalty (1941 film) poster.jpg,1930_1970,IMG03,755,1188,100,1,SRLG0180,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1021,CRG2026R1021,capture_batch_commons_open_release_gate_expansion_2026_records.csv,"Wikimedia Commons file source / Troughton's Furred Animals of Australia, 1973.jpg / page 51143434",51143434,"Troughton's Furred Animals of Australia, 1973.jpg",1930_1970,IMG03,1028,1476,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1022,CRG2026R1022,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Ye Olde Minstrels poster.jpg / page 48097145,48097145,Ye Olde Minstrels poster.jpg,1930_1970,IMG03,239,666,100,1,SRLG0180,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1023,CRG2026R1023,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Japanese Battle of the Philippines propaganda leaflet 1.jpg / page 4207792,4207792,Japanese Battle of the Philippines propaganda leaflet 1.jpg,1930_1970,IMG03,938,1390,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1024,CRG2026R1024,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / Aydah poster.jpg / page 181492147,181492147,Aydah poster.jpg,1930_1970,IMG03,229,610,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1025,CRG2026R1025,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / British 1 pound leaflet.jpg / page 33506273,33506273,British 1 pound leaflet.jpg,1930_1970,IMG03,2857,3155,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1026,CRG2026R1026,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / 1942 - Hotel Lehigh - Matchcover - Allentown PA.jpg / page 58544887,58544887,1942 - Hotel Lehigh - Matchcover - Allentown PA.jpg,1930_1970,IMG03,272,722,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1027,CRG2026R1027,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / 2013-2 tract Hommage-soldat-inconnu 1942 p2 MRN-fonds-Phoebe.jpg / page 112441351,112441351,2013-2 tract Hommage-soldat-inconnu 1942 p2 MRN-fonds-Phoebe.jpg,1930_1970,IMG03,476,939,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1028,CRG2026R1028,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / A Brief History of the Typewriter - NARA - 7280709 (page 1).jpg / page 73777583,73777583,A Brief History of the Typewriter - NARA - 7280709 (page 1).jpg,1930_1970,IMG03,544,1006,100,1,SRLG0056,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1029,CRG2026R1029,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / A Brief History of the Typewriter - NARA - 7280709 (page 4).jpg / page 73777590,73777590,A Brief History of the Typewriter - NARA - 7280709 (page 4).jpg,1930_1970,IMG03,1353,1815,100,1,SRLG0056,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_commons_open_release_gate_expansion_2026_records.csv:CRG2026R1030,CRG2026R1030,capture_batch_commons_open_release_gate_expansion_2026_records.csv,Wikimedia Commons file source / A Brief History of the Typewriter - NARA - 7280709 (page 6).jpg / page 73777597,73777597,A Brief History of the Typewriter - NARA - 7280709 (page 6).jpg,1930_1970,IMG03,544,1006,100,1,SRLG0056,related_but_not_same,canonical_main_with_child_text_appendix,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
