surface_id,source_name,region,trace_state,trace_tier,tree_id,declared_edge_count,found_edge_count,object_node_gate,subject_anchor_gate,evidence_return_gate,source_root_gate,branch_class,status,note
SURF-VAM20K-01968,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01969,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,10,10,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01970,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01971,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01972,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01973,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,10,10,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01974,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,10,10,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01975,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,10,10,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01976,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,10,10,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01977,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01978,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01980,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01981,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01982,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01983,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01985,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01986,V&A Collections API,United Kingdom; London,accepted,source_verified,TRTREE014,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01987,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01988,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01989,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01990,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01991,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01992,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01993,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01994,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01995,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01996,V&A Collections API,United Kingdom; London,accepted,source_verified,TRTREE014,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01997,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01998,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01999,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02000,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02001,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02002,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02003,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02004,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02005,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02006,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02007,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02008,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,10,10,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02009,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02010,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02011,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02012,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02013,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02014,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02015,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02016,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02017,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,10,10,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02019,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,10,10,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02020,V&A Collections API,United Kingdom; London,accepted,source_verified,TRTREE014,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02021,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02024,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,9,9,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01979,V&A Collections API,United Kingdom; London,accepted,source_verified,TRTREE014,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01984,V&A Collections API,United Kingdom; London,accepted,source_verified,TRTREE014,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-01879,V&A Collections API,United States,accepted,source_verified,TRTREE014,9,9,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CAW2026R03230,Colnect via Wikimedia Commons,Eastern Europe / Caucasus / Moldova,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CAW2026R03231,Colnect via Wikimedia Commons,Eastern Europe / Caucasus / Moldova,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CAW2026R03221,Private collection scan via Wikimedia Commons,Eastern Europe / Caucasus / Latvia,accepted,source_verified,TRTREE016,5,5,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CAW2026R03222,Private collection scan via Wikimedia Commons,Eastern Europe / Caucasus / Latvia,accepted,source_verified,TRTREE016,5,5,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02023-GROUP,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CAW2026R03229,Lithuania Post via Wikimedia Commons,Eastern Europe / Caucasus / Lithuania,accepted,metadata_supported,TRTREE017,7,7,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-VAM20K-02022,V&A Collections API,United Kingdom,accepted,source_verified,TRTREE014,9,9,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CAW2026R03253,Private collection scan via Wikimedia Commons,Eastern Europe / Caucasus / Latvia,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CAW2026R03260,Colnect via Wikimedia Commons,Latin America / Caribbean / Dominican Republic,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCE2026R00847,Creator-contributed record via Wikimedia Commons,East Asia / Taiwan,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CCE2026R00848,Creator-contributed record via Wikimedia Commons,Middle East and North Africa / Iran,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CAW2026R03241,Colnect via Wikimedia Commons,Albania,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CAW2026R03242,Colnect via Wikimedia Commons,Albania,accepted,metadata_supported,TRTREE017,8,8,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CAW2026R03243,Colnect via Wikimedia Commons,Eastern Europe / Caucasus / Albania,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CAW2026R03244,Colnect via Wikimedia Commons,Eastern Europe / Caucasus / Albania,accepted,source_verified,TRTREE016,3,3,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-CAW2026R03247,Colnect via Wikimedia Commons,Eastern Europe / Caucasus / Armenia,accepted,source_verified,TRTREE016,4,4,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
