source_success_id,source_name,macro_region,country_or_region,country_qid,source_class,institutional_level,url,final_url,http_status,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,source_success_status,capture_scope,image_policy_next,rights_policy_next,next_item_capture_priority,period_start,period_end,period_bands,wikidata_qid,wikidata_url,access_date,notes
NMSS2026R0413,Museum of Architecture and Design,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://socearq.org/marq/,https://socearq.org/marq/,200,text/html; charset=UTF-8,107905,MARQ - SCA,"MARQ MARQ. MUSEO DE ARQUITECTURA Y DISEÑO de la Sociedad Central de Arquitectos, Ciudad de Buenos Aires, Argentina. PRESENTA: CUARTO. Construcciones vacilantes. Obras de Kohon, Grinspan, Rossi y Reiter. Asesor Ale Roux.Texto de sala por Silvia Gurfein. INAUGURACIÓN: JUEVES 14 de mayo de 2026, de 19:00hs a 21:00hs.Lugar: Museo de Arquitectura y Diseño. SCA. Av. […]",RSS/Atom;JSON-LD;WordPress REST;Static JS App,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json; Static JS App:webpack,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q17197966,https://www.wikidata.org/wiki/Q17197966,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0414,Museum of Argentine Artists Benito Quinquela Martín,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.buenosaires.gob.ar/museoquinquelamartin,https://buenosaires.gob.ar/gcaba_historico/culturamuseos/museo-benito-quinquela-martin,200,text/html; charset=UTF-8,49984,Museo Benito Quinquela Martín | Buenos Aires Ciudad - Gobierno de la Ciudad Autónoma de Buenos Aires,"El Museo de Bellas Artes de La Boca de Artistas Argentinos ""Benito Quinquela Martín"" ubicado en el corazón de La Boca es una de las Instituciones que el artista boquense donó al barrio con la intención de crear un polo de desarrollo cultural, educativo y sanitario. Comprometido con los procesos educativos, el Museo, promueve una concepción del arte como factor decisivo en los procesos cotidianos de construcción de identidad.",JSON-LD,JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6033930,https://www.wikidata.org/wiki/Q6033930,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0415,Museum of Contemporary Art Raúl Lozza,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://museolozza.com.ar/,http://museolozza.com.ar/,200,text/html; charset=UTF-8,35594,Museo Lozza » Museo de arte contemporaneo,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6033484,https://www.wikidata.org/wiki/Q6033484,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0416,Museum of Contemporary Art of Mar del Plata,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://es-es.facebook.com/marmuseo/,https://es-es.facebook.com/marmuseo/,200,"text/html; charset=""utf-8""",140000,Facebook,,Static JS App,Static JS App:vite,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q16609892,https://www.wikidata.org/wiki/Q16609892,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0417,Museum of Contemporary Art of Rosario,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://castagninomacro.org/,https://castagninomacro.org/,200,text/html; charset=utf-8,9567,Castagnino+macro,Castagnino+Macro,IIIF,IIIF:manifest.json,success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6033866,https://www.wikidata.org/wiki/Q6033866,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0418,Museum of Contemporary Art of Rosario,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.rosario.gob.ar/web/ciudad/cultura/museos/museo-de-arte-contemporaneo-rosario-macro,https://www.rosario.gob.ar/web/error,200,text/html; charset=utf-8,23627,Nos renovamos,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6940821,https://www.wikidata.org/wiki/Q6940821,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0419,Museum of Contemporary Latin American Art of La Plata,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.macla.ar,https://www.macla.ar/sitio/,200,text/html; charset=UTF-8,105117,MACLA – Museo de Arte Contemporáneo Latinoamericano,,RSS/Atom;WordPress REST;Static JS App,RSS/Atom:application/rss+xml; WordPress REST:wp-json; Static JS App:webpack,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6033853,https://www.wikidata.org/wiki/Q6033853,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0420,Museum of Drawing and Illustration,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://museodeldibujo.com.ar/,https://museodeldibujo.com.ar/,200,text/html,45678,Jugar Plinko en Argentina – Casino Online con Premios Reales,Elegí tu nivel de riesgo y ganá con el famoso Plinko. Ideal para jugadores argentinos que buscan emoción con apuestas bajas o altas.,RSS/Atom,"RSS/Atom:rel=""alternate""",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q99889187,https://www.wikidata.org/wiki/Q99889187,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0421,"Museum of Education ""Francisco Lázaro Fratti""",Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://museodelaeducacion.blogspot.com/,https://museodelaeducacion.blogspot.com/,200,text/html; charset=UTF-8,72108,Museo de la Educación del Chaco,Museo de la Educacion del Chaco,RSS/Atom;JSON-LD,RSS/Atom:application/rss+xml; JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q111972749,https://www.wikidata.org/wiki/Q111972749,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0422,"Museum of Experimental Psychology in Argentina ""Dr. Horacio G. Piñero""",Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://www.psi.uba.ar/extension.php?var=extension/museo/index.php,http://www.psi.uba.ar/extension.php?var=extension/museo/index.php,200,text/html; charset=UTF-8,44218,Facultad de Psicología - UBA,Facultad de Psicología - UBA,PDF,PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q65390096,https://www.wikidata.org/wiki/Q65390096,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0423,Museum of High Altitude Archaeology,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,http://www.maam.gob.ar,http://maam.gob.ar/,200,text/html; charset=UTF-8,96189,Museo de Arqueología de Alta Montaña Museo de Arqueología de Alta Montaña,,RSS/Atom;WordPress REST,"RSS/Atom:rel=""alternate""; WordPress REST:wp-json",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q9046958,https://www.wikidata.org/wiki/Q9046958,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0424,Museum of Hispanic American Art Isaac Fernández Blanco - Headquarters Casa Fernández Blanco,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.buenosaires.gob.ar/museofernandezblanco/casa-fernandez-blanco,https://buenosaires.gob.ar/gcaba_historico/museofernandezblanco/casafernandezblanco,200,text/html; charset=UTF-8,44142,Casa Fernández Blanco | Buenos Aires Ciudad - Gobierno de la Ciudad Autónoma de Buenos Aires,"Conocé las colecciones de artes aplicadas de los siglos XIX y XX: juguetes, indumentaria, platería, mobiliario, pinturas, fotografía, entre otras. Vení a nuestros ciclos de conciertos, teatro y una programación anual de cursos y talleres.",JSON-LD,JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q84513459,https://www.wikidata.org/wiki/Q84513459,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0425,Museum of Informatics UNPA-UARG,Latin America / Caribbean,Argentina,Q414,museum,official_source_site,https://www.uarg.unpa.edu.ar/imuseo/,https://www.uarg.unpa.edu.ar/imuseo/,200,text/html; charset=utf-8,45438,Home - Museo de Informática,Sitio,Omeka;RSS/Atom;JSON-LD,Omeka:omeka; RSS/Atom:application/rss+xml; JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,candidate item capture route; preserve IMG00/IMG02 until item-level visual evidence and rights text are verified,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q111903963,https://www.wikidata.org/wiki/Q111903963,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
