blocker_type,severity,source_file,capture_id,surface_id,year,region,image_state,source_name,title,source_url,image_url,recommendation
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0039,SURF-CPB2026R0039,1970,Unresolved region,IMG03,"Wikimedia Commons file source / The Soviet Union 1970 CPA 3868 stamp with label (Friendship Tree, Sochi with label).jpg / page 39375085","The Soviet Union 1970 CPA 3868 stamp with label (Friendship Tree, Sochi with label).jpg","https://commons.wikimedia.org/wiki/File:The_Soviet_Union_1970_CPA_3868_stamp_with_label_(Friendship_Tree,_Sochi_with_label).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/The_Soviet_Union_1970_CPA_3868_stamp_with_label_%28Friendship_Tree%2C_Sochi_with_label%29.jpg/1280px-The_Soviet_Union_1970_CPA_3868_stamp_with_label_%28Friendship_Tree%2C_Sochi_with_label%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0041,SURF-CPB2026R0041,1970,Unresolved region,IMG03,Wikimedia Commons file source / UBIK advertisement.png / page 137718273,UBIK advertisement.png,https://commons.wikimedia.org/wiki/File:UBIK_advertisement.png,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/UBIK_advertisement.png/1280px-UBIK_advertisement.png,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0042,SURF-CPB2026R0042,1970,Unresolved region,IMG03,"Wikimedia Commons file source / US Air Force Band concert poster, 1970.jpg / page 175820938","US Air Force Band concert poster, 1970.jpg","https://commons.wikimedia.org/wiki/File:US_Air_Force_Band_concert_poster,_1970.jpg",https://upload.wikimedia.org/wikipedia/commons/0/07/US_Air_Force_Band_concert_poster%2C_1970.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0043,SURF-CPB2026R0043,1970,Unresolved region,IMG03,Wikimedia Commons file source / USSRRedCrossSocietyFeePaidStamps.jpg / page 3715066,USSRRedCrossSocietyFeePaidStamps.jpg,https://commons.wikimedia.org/wiki/File:USSRRedCrossSocietyFeePaidStamps.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/USSRRedCrossSocietyFeePaidStamps.jpg/1280px-USSRRedCrossSocietyFeePaidStamps.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0044,SURF-CPB2026R0044,1970,Unresolved region,IMG03,"Wikimedia Commons file source / Váci út 81-85., Öntödei Vállalat Acélöntő és Csőgyára. Fortepan 88926.jpg / page 51177002","Váci út 81-85., Öntödei Vállalat Acélöntő és Csőgyára. Fortepan 88926.jpg","https://commons.wikimedia.org/wiki/File:V%C3%A1ci_%C3%BAt_81-85.,_%C3%96nt%C3%B6dei_V%C3%A1llalat_Ac%C3%A9l%C3%B6nt%C5%91_%C3%A9s_Cs%C5%91gy%C3%A1ra._Fortepan_88926.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/V%C3%A1ci_%C3%BAt_81-85.%2C_%C3%96nt%C3%B6dei_V%C3%A1llalat_Ac%C3%A9l%C3%B6nt%C5%91_%C3%A9s_Cs%C5%91gy%C3%A1ra._Fortepan_88926.jpg/1280px-V%C3%A1ci_%C3%BAt_81-85.%2C_%C3%96nt%C3%B6dei_V%C3%A1llalat_Ac%C3%A9l%C3%B6nt%C5%91_%C3%A9s_Cs%C5%91gy%C3%A1ra._Fortepan_88926.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0045,SURF-CPB2026R0045,1970,Unresolved region,IMG03,Wikimedia Commons file source / Winter Festival for Peace advert.jpg / page 92948878,Winter Festival for Peace advert.jpg,https://commons.wikimedia.org/wiki/File:Winter_Festival_for_Peace_advert.jpg,https://upload.wikimedia.org/wikipedia/commons/3/39/Winter_Festival_for_Peace_advert.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0068,SURF-CPB2026R0068,1971,Unresolved region,IMG03,Wikimedia Commons file source / Scout Jamboree - Scouts Arabia - 1971 stamps of Sharjah 02.jpg / page 170783835,Scout Jamboree - Scouts Arabia - 1971 stamps of Sharjah 02.jpg,https://commons.wikimedia.org/wiki/File:Scout_Jamboree_-_Scouts_Arabia_-_1971_stamps_of_Sharjah_02.jpg,https://upload.wikimedia.org/wikipedia/commons/9/92/Scout_Jamboree_-_Scouts_Arabia_-_1971_stamps_of_Sharjah_02.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0069,SURF-CPB2026R0069,1971,Unresolved region,IMG03,Wikimedia Commons file source / Scout Jamboree - Scouts of Europe - 1971 stamps of Sharjah 05.jpg / page 170785817,Scout Jamboree - Scouts of Europe - 1971 stamps of Sharjah 05.jpg,https://commons.wikimedia.org/wiki/File:Scout_Jamboree_-_Scouts_of_Europe_-_1971_stamps_of_Sharjah_05.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1e/Scout_Jamboree_-_Scouts_of_Europe_-_1971_stamps_of_Sharjah_05.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0070,SURF-CPB2026R0070,1971,Unresolved region,IMG03,"Wikimedia Commons file source / Young Lords Party - Health, Food, Housing, Education.jpg / page 103867301","Young Lords Party - Health, Food, Housing, Education.jpg","https://commons.wikimedia.org/wiki/File:Young_Lords_Party_-_Health,_Food,_Housing,_Education.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Young_Lords_Party_-_Health%2C_Food%2C_Housing%2C_Education.jpg/1280px-Young_Lords_Party_-_Health%2C_Food%2C_Housing%2C_Education.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0072,SURF-CPB2026R0072,1972,Unresolved region,IMG03,Wikimedia Commons file source / 1972 stamp of Umm al-Quwain - USSR--Basketball.jpg / page 168587723,1972 stamp of Umm al-Quwain - USSR--Basketball.jpg,https://commons.wikimedia.org/wiki/File:1972_stamp_of_Umm_al-Quwain_-_USSR--Basketball.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0f/1972_stamp_of_Umm_al-Quwain_-_USSR--Basketball.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0073,SURF-CPB2026R0073,1979,Unresolved region,IMG03,Wikimedia Commons file source / به ترتیب قد (لوگو).jpg / page 156639261,به ترتیب قد (لوگو).jpg,https://commons.wikimedia.org/wiki/File:%D8%A8%D9%87_%D8%AA%D8%B1%D8%AA%DB%8C%D8%A8_%D9%82%D8%AF_(%D9%84%D9%88%DA%AF%D9%88).jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/%D8%A8%D9%87_%D8%AA%D8%B1%D8%AA%DB%8C%D8%A8_%D9%82%D8%AF_%28%D9%84%D9%88%DA%AF%D9%88%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0074,SURF-CPB2026R0074,1979,Unresolved region,IMG03,Wikimedia Commons file source / حسرت (پوستر).jpg / page 156019863,حسرت (پوستر).jpg,https://commons.wikimedia.org/wiki/File:%D8%AD%D8%B3%D8%B1%D8%AA_(%D9%BE%D9%88%D8%B3%D8%AA%D8%B1).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/%D8%AD%D8%B3%D8%B1%D8%AA_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1%29.jpg/1280px-%D8%AD%D8%B3%D8%B1%D8%AA_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0075,SURF-CPB2026R0075,1979,Unresolved region,IMG03,Wikimedia Commons file source / صادق کرده (پوستر).jpg / page 156063254,صادق کرده (پوستر).jpg,https://commons.wikimedia.org/wiki/File:%D8%B5%D8%A7%D8%AF%D9%82_%DA%A9%D8%B1%D8%AF%D9%87_(%D9%BE%D9%88%D8%B3%D8%AA%D8%B1).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/%D8%B5%D8%A7%D8%AF%D9%82_%DA%A9%D8%B1%D8%AF%D9%87_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1%29.jpg/1280px-%D8%B5%D8%A7%D8%AF%D9%82_%DA%A9%D8%B1%D8%AF%D9%87_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0076,SURF-CPB2026R0076,1979,Unresolved region,IMG03,Wikimedia Commons file source / مرثیه (پوستر).jpg / page 156083456,مرثیه (پوستر).jpg,https://commons.wikimedia.org/wiki/File:%D9%85%D8%B1%D8%AB%DB%8C%D9%87_(%D9%BE%D9%88%D8%B3%D8%AA%D8%B1).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/%D9%85%D8%B1%D8%AB%DB%8C%D9%87_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1%29.jpg/1280px-%D9%85%D8%B1%D8%AB%DB%8C%D9%87_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0077,SURF-CPB2026R0077,1979,Unresolved region,IMG03,Wikimedia Commons file source / پیش کسوت 2 (پوستر).jpg / page 156013718,پیش کسوت 2 (پوستر).jpg,https://commons.wikimedia.org/wiki/File:%D9%BE%DB%8C%D8%B4_%DA%A9%D8%B3%D9%88%D8%AA_2_(%D9%BE%D9%88%D8%B3%D8%AA%D8%B1).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/%D9%BE%DB%8C%D8%B4_%DA%A9%D8%B3%D9%88%D8%AA_2_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1%29.jpg/1280px-%D9%BE%DB%8C%D8%B4_%DA%A9%D8%B3%D9%88%D8%AA_2_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0078,SURF-CPB2026R0078,1979,Unresolved region,IMG03,Wikimedia Commons file source / چریکه تارا (پوستر ۱).jpg / page 156019502,چریکه تارا (پوستر ۱).jpg,https://commons.wikimedia.org/wiki/File:%DA%86%D8%B1%DB%8C%DA%A9%D9%87_%D8%AA%D8%A7%D8%B1%D8%A7_(%D9%BE%D9%88%D8%B3%D8%AA%D8%B1_%DB%B1).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/%DA%86%D8%B1%DB%8C%DA%A9%D9%87_%D8%AA%D8%A7%D8%B1%D8%A7_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1_%DB%B1%29.jpg/1280px-%DA%86%D8%B1%DB%8C%DA%A9%D9%87_%D8%AA%D8%A7%D8%B1%D8%A7_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1_%DB%B1%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0079,SURF-CPB2026R0079,1979,Unresolved region,IMG03,Wikimedia Commons file source / کوهزاد (پوستر).jpg / page 156069389,کوهزاد (پوستر).jpg,https://commons.wikimedia.org/wiki/File:%DA%A9%D9%88%D9%87%D8%B2%D8%A7%D8%AF_(%D9%BE%D9%88%D8%B3%D8%AA%D8%B1).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/%DA%A9%D9%88%D9%87%D8%B2%D8%A7%D8%AF_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1%29.jpg/1280px-%DA%A9%D9%88%D9%87%D8%B2%D8%A7%D8%AF_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0080,SURF-CPB2026R0080,1979,Unresolved region,IMG03,Wikimedia Commons file source / گوهر شب چراغ 2 (پوستر).jpg / page 156070293,گوهر شب چراغ 2 (پوستر).jpg,https://commons.wikimedia.org/wiki/File:%DA%AF%D9%88%D9%87%D8%B1_%D8%B4%D8%A8_%DA%86%D8%B1%D8%A7%D8%BA_2_(%D9%BE%D9%88%D8%B3%D8%AA%D8%B1).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/%DA%AF%D9%88%D9%87%D8%B1_%D8%B4%D8%A8_%DA%86%D8%B1%D8%A7%D8%BA_2_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1%29.jpg/1280px-%DA%AF%D9%88%D9%87%D8%B1_%D8%B4%D8%A8_%DA%86%D8%B1%D8%A7%D8%BA_2_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0081,SURF-CPB2026R0081,1979,Unresolved region,IMG03,Wikimedia Commons file source / یک اصفهانی در سرزمین هیتلر (پوستر).jpg / page 156087080,یک اصفهانی در سرزمین هیتلر (پوستر).jpg,https://commons.wikimedia.org/wiki/File:%DB%8C%DA%A9_%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%DB%8C_%D8%AF%D8%B1_%D8%B3%D8%B1%D8%B2%D9%85%DB%8C%D9%86_%D9%87%DB%8C%D8%AA%D9%84%D8%B1_(%D9%BE%D9%88%D8%B3%D8%AA%D8%B1).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/%DB%8C%DA%A9_%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%DB%8C_%D8%AF%D8%B1_%D8%B3%D8%B1%D8%B2%D9%85%DB%8C%D9%86_%D9%87%DB%8C%D8%AA%D9%84%D8%B1_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1%29.jpg/1280px-%DB%8C%DA%A9_%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86%DB%8C_%D8%AF%D8%B1_%D8%B3%D8%B1%D8%B2%D9%85%DB%8C%D9%86_%D9%87%DB%8C%D8%AA%D9%84%D8%B1_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0082,SURF-CPB2026R0082,1980,Unresolved region,IMG03,Wikimedia Commons file source / Copertine.jpg / page 5978069,Copertine.jpg,https://commons.wikimedia.org/wiki/File:Copertine.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Copertine.jpg/1280px-Copertine.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0083,SURF-CPB2026R0083,1980,Unresolved region,IMG03,Wikimedia Commons file source / Old Israeli Visa Acceptance Sticker.jpg / page 63049379,Old Israeli Visa Acceptance Sticker.jpg,https://commons.wikimedia.org/wiki/File:Old_Israeli_Visa_Acceptance_Sticker.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Old_Israeli_Visa_Acceptance_Sticker.jpg/1280px-Old_Israeli_Visa_Acceptance_Sticker.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0084,SURF-CPB2026R0084,1980,Unresolved region,IMG03,Wikimedia Commons file source / UU mainos.jpg / page 7966282,UU mainos.jpg,https://commons.wikimedia.org/wiki/File:UU_mainos.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/UU_mainos.jpg/1280px-UU_mainos.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0085,SURF-CPB2026R0085,1986,Unresolved region,IMG03,"Wikimedia Commons file source / US Army Reserve recruiting poster, c. 1986.jpg / page 93907998","US Army Reserve recruiting poster, c. 1986.jpg","https://commons.wikimedia.org/wiki/File:US_Army_Reserve_recruiting_poster,_c._1986.jpg",https://upload.wikimedia.org/wikipedia/commons/b/b8/US_Army_Reserve_recruiting_poster%2C_c._1986.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0086,SURF-CPB2026R0086,1990,Unresolved region,IMG03,Wikimedia Commons file source / FODA Katowice Panewniki poster 2011.JPG / page 17222439,FODA Katowice Panewniki poster 2011.JPG,https://commons.wikimedia.org/wiki/File:FODA_Katowice_Panewniki_poster_2011.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/FODA_Katowice_Panewniki_poster_2011.JPG/1280px-FODA_Katowice_Panewniki_poster_2011.JPG,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0087,SURF-CPB2026R0087,1990,Unresolved region,IMG03,Wikimedia Commons file source / Nu Musik.jpg / page 30613837,Nu Musik.jpg,https://commons.wikimedia.org/wiki/File:Nu_Musik.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Nu_Musik.jpg/1280px-Nu_Musik.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0088,SURF-CPB2026R0088,1990,Unresolved region,IMG03,Wikimedia Commons file source / Oui1995referendum.jpg / page 38433865,Oui1995referendum.jpg,https://commons.wikimedia.org/wiki/File:Oui1995referendum.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e5/Oui1995referendum.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_period_balance_image_2026_records.csv,CPB2026R0089,SURF-CPB2026R0089,1990,Unresolved region,IMG03,Wikimedia Commons file source / مجنون (پوستر ۲).jpg / page 158499578,مجنون (پوستر ۲).jpg,https://commons.wikimedia.org/wiki/File:%D9%85%D8%AC%D9%86%D9%88%D9%86_(%D9%BE%D9%88%D8%B3%D8%AA%D8%B1_%DB%B2).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/%D9%85%D8%AC%D9%86%D9%88%D9%86_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1_%DB%B2%29.jpg/1280px-%D9%85%D8%AC%D9%86%D9%88%D9%86_%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1_%DB%B2%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
