surface_id,capture_id,year,title,source_name,region,image_state,surface_type,publication_role,source_scope,source_reading_text_length,reading_text_length,compound_children,review_reason
SURF-CRG2026R1359,CRG2026R1359,1949,Stamp of Indonesia - 1949 - Colnect 615557 - Mosque in Medan.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 615557 - Mosque in Medan.jpeg / page 114651185,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,197,2554,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1360,CRG2026R1360,1949,Stamp of Indonesia - 1949 - Colnect 615559 - Pilots.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 615559 - Pilots.jpeg / page 114651261,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,179,2491,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1361,CRG2026R1361,1949,Stamp of Indonesia - 1949 - Colnect 615561 - 75 years Universal Postal Union UPU.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 615561 - 75 years Universal Postal Union UPU.jpeg / page 114651331,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,256,2591,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1362,CRG2026R1362,1949,Stamp of Indonesia - 1949 - Colnect 615564 - 75 years Universal Postal Union UPU.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 615564 - 75 years Universal Postal Union UPU.jpeg / page 114651575,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,256,2575,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1363,CRG2026R1363,1949,Stamp of Indonesia - 1949 - Colnect 615569 - 75 years Universal Postal Union UPU.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 615569 - 75 years Universal Postal Union UPU.jpeg / page 114651735,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,256,2699,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1364,CRG2026R1364,1949,Stamp of Indonesia - 1949 - Colnect 615571 - Vienna issues overprinted.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 615571 - Vienna issues overprinted.jpeg / page 114651864,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,260,2653,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1365,CRG2026R1365,1949,Stamp of Indonesia - 1949 - Colnect 615577 - Vienna issues overprinted.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 615577 - Vienna issues overprinted.jpeg / page 114652170,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,262,2668,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1366,CRG2026R1366,1949,Stamp of Indonesia - 1949 - Colnect 615585 - Vienna issues overprinted.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 615585 - Vienna issues overprinted.jpeg / page 114652569,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,261,2667,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1367,CRG2026R1367,1949,Stamp of Indonesia - 1949 - Colnect 615588 - Vienna issues overprinted.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 615588 - Vienna issues overprinted.jpeg / page 114652802,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,261,2640,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1368,CRG2026R1368,1949,Stamp of Indonesia - 1949 - Colnect 615589 - Vienna issues overprinted.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 615589 - Vienna issues overprinted.jpeg / page 114652850,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,261,2652,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1369,CRG2026R1369,1949,Stamp of Indonesia - 1949 - Colnect 655612 - Fighting Illiteracy.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 655612 - Fighting Illiteracy.jpeg / page 114653127,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,205,2613,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02254,CAW2026R02254,1949,Stamp of Indonesia - 1949 - Colnect 696979 - 75 years Universal Postal Union UPU.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 696979 - 75 years Universal Postal Union UPU.jpeg / page 114653326,Croatia,IMG03,sheet,main_sheet,single_anchor_record,280,2768,0,single_anchor_no_subsheet_relation
SURF-CPB2026R0007,CPB2026R0007,1949,Stamp of Indonesia - 1949 - Colnect 772303 - Liberation.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 772303 - Liberation.jpeg / page 114654170,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,179,2512,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02278,CAW2026R02278,1949,Stamp of Indonesia - 1949 - Colnect 829324 - Mountain Sumatra.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 829324 - Mountain Sumatra.jpeg / page 114654204,India,IMG03,sheet,main_sheet,single_anchor_record,283,2206,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02286,CAW2026R02286,1949,Stamp of Indonesia - 1949 - Colnect 920466 - Plane over lakes.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1949 - Colnect 920466 - Plane over lakes.jpeg / page 114654626,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,244,2698,0,single_anchor_no_subsheet_relation
SURF-CRB2026V2R0675,CRB2026V2R0675,1949,Stamp of Indonesia - 1950 - Colnect 933974 - 1 - Temple series Smelt type 1949 - red overprint.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1950 - Colnect 933974 - 1 - Temple series Smelt type 1949 - red overprint.jpeg / page 114659200,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,891,2542,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00548,CCE2026R00548,1949,Stamp of Iran-1949.jpg,Wikimedia Commons file source / Stamp of Iran-1949.jpg / page 19304391,Iran,IMG03,sheet,main_sheet,single_anchor_record,148,1978,0,single_anchor_no_subsheet_relation
SURF-CGS2026R0845,CGS2026R0845,1949,Stamp of Perak - 1949 - Colnect 709686 - 1 - Hemispheres Vickers Viking Airliner and Steamer.jpeg,Wikimedia Commons file source / Stamp of Perak - 1949 - Colnect 709686 - 1 - Hemispheres Vickers Viking Airliner and Steamer.jpeg / page 115829830,Colombia,IMG03,sheet,main_sheet,single_anchor_record,498,2292,0,single_anchor_no_subsheet_relation
SURF-CGS2026R0846,CGS2026R0846,1949,Stamp of Perak - 1949 - Colnect 709687 - 1 - Hermes and Globe.jpeg,Wikimedia Commons file source / Stamp of Perak - 1949 - Colnect 709687 - 1 - Hermes and Globe.jpeg / page 115829835,Colombia,IMG03,sheet,main_sheet,single_anchor_record,436,2335,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00545,CCE2026R00545,1949,Stamp of Peru - 1949 - Colnect 386547 - Black surcharge - Decreto Ley No 18.jpeg,Wikimedia Commons file source / Stamp of Peru - 1949 - Colnect 386547 - Black surcharge - Decreto Ley No 18.jpeg / page 114993909,Peru,IMG03,sheet,main_sheet,single_anchor_record,652,2469,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1337,CRG2026R1337,1949,StampTrieste B1949Michel16.jpg,Wikimedia Commons file source / StampTrieste B1949Michel16.jpg / page 10946543,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,182,2025,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02253,CAW2026R02253,1949,Svi na izgradnju beljskog nasipa.jpg,Wikimedia Commons file source / Svi na izgradnju beljskog nasipa.jpg / page 161535177,Bosnia and Herzegovina,IMG03,sheet,main_sheet,single_anchor_record,159,2140,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00540,CCE2026R00540,1949,"Take odbornike hočem, takih odbornikov nočem.jpg","Wikimedia Commons file source / Take odbornike hočem, takih odbornikov nočem.jpg / page 27294010",Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,501,2537,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1341,CRG2026R1341,1949,The Third Man (1949 American theatrical poster).jpg,Wikimedia Commons file source / The Third Man (1949 American theatrical poster).jpg / page 85714336,United States,IMG03,sheet,main_sheet,single_anchor_record,348,2281,0,single_anchor_no_subsheet_relation
SURF-CRB2026V2R0238,CRB2026V2R0238,1949,Theatrical poster of Storm Over Ali-shan Mountain (1949).jpg,Wikimedia Commons file source / Theatrical poster of Storm Over Ali-shan Mountain (1949).jpg / page 65464807,Taiwan,IMG03,sheet,main_sheet,single_anchor_record,207,2483,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01178,CCT2026R01178,1949,Three Women poster.jpg,Wikimedia Commons file source / Three Women poster.jpg / page 28961767,China / Hong Kong,IMG03,sheet,main_sheet,single_anchor_record,245,2086,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02262,CAW2026R02262,1949,WAPA radio advertisement (1949).jpg,Wikimedia Commons file source / WAPA radio advertisement (1949).jpg / page 97161919,Latin America,IMG03,sheet,main_sheet,single_anchor_record,111,2061,0,single_anchor_no_subsheet_relation
SURF-CRB2026V3R00003,CRB2026V3R00003,1949,الليل لنا.jpg,Wikimedia Commons file source / الليل لنا.jpg / page 115473287,Egypt,IMG03,sheet,main_sheet,single_anchor_record,239,2532,0,single_anchor_no_subsheet_relation
SURF-GSU2026R004,GSU2026R004,1979,"Pipestem, [folder 1 of 2], ca 1950s-1970s",Georgia State University Library Digital Collections / CONTENTdm,Georgia,IMG02,sheet,main_sheet,single_anchor_record,570,2780,0,single_anchor_no_subsheet_relation
SURF-DNZPOSTR001,DNZPOSTR001,1950,"""Air-conomy Tours of New Zealand New Zealand's International Airline""",DigitalNZ,Aotearoa New Zealand,IMG03,sheet,main_sheet,single_anchor_record,1179,2547,0,single_anchor_no_subsheet_relation
SURF-COM1970R094,COM1970R094,1950,"""Grain Is Food – Keep It Clean."" Program (FDA053) (7039710465).jpg",Wikimedia Commons,United States,IMG03,sheet,main_sheet,single_anchor_record,1024,2805,0,single_anchor_no_subsheet_relation
SURF-CRB2026V2R0274,CRB2026V2R0274,1950,"""Pastures For Habersham County"" brochures by S. C. Gunnels, county agent - DPLA - 61e5c0f2980eaf4b457ddd178e0fce34.jpg","Wikimedia Commons file source / ""Pastures For Habersham County"" brochures by S. C. Gunnels, county agent - DPLA - 61e5c0f2980eaf4b457ddd178e0fce34.jpg / page 99330601",Georgia,IMG03,sheet,main_sheet,single_anchor_record,887,2709,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01179,CCT2026R01179,1950,-no title- - poster - propaganda cinese (54241381027).jpg,Wikimedia Commons file source / -no title- - poster - propaganda cinese (54241381027).jpg / page 164284322,China / Hong Kong,IMG03,sheet,main_sheet,single_anchor_record,214,2134,0,single_anchor_no_subsheet_relation
SURF-CPT2026R00007,CPT2026R00007,1950,"1950 ""Avicenna"" stamp of Iran (cropped).jpg","Wikimedia Commons file source / 1950 ""Avicenna"" stamp of Iran (cropped).jpg / page 140576146",Iran,IMG03,sheet,main_sheet,single_anchor_record,264,2706,0,single_anchor_no_subsheet_relation
SURF-CPT2026R00008,CPT2026R00008,1950,"1950 ""Avicenna"" stamp of Iran (cropped)2.jpg","Wikimedia Commons file source / 1950 ""Avicenna"" stamp of Iran (cropped)2.jpg / page 140588691",Iran,IMG03,sheet,main_sheet,single_anchor_record,265,2710,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00560,CCE2026R00560,1950,"1950 ""Avicenna"" stamp of Iran.jpg","Wikimedia Commons file source / 1950 ""Avicenna"" stamp of Iran.jpg / page 64290684",Iran,IMG03,sheet,main_sheet,single_anchor_record,254,2570,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00567,CCE2026R00567,1950,1950 advertisement for Cole swimsuits.png,Wikimedia Commons file source / 1950 advertisement for Cole swimsuits.png / page 170292623,Australia / Indigenous,IMG03,sheet,main_sheet,single_anchor_record,341,2301,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00561,CCE2026R00561,1950,"1952 ""Petroleum of Qom"" stamp of Iran.jpg","Wikimedia Commons file source / 1952 ""Petroleum of Qom"" stamp of Iran.jpg / page 64290972",Iran,IMG03,sheet,main_sheet,single_anchor_record,476,2737,0,single_anchor_no_subsheet_relation
SURF-IR1970R035,IR1970R035,1950,"A hand which has suffered a bad wound while in contact with machinery owing to a finger ring which has broken and torn the flesh. Colour lithograph by E. Lukács, 1950.",Wellcome Collection Catalogue API,Netherlands,IMG02,sheet,main_sheet,single_anchor_record,285,2072,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02304,CAW2026R02304,1950,"A portrait of a maiden (unknown date), by Albert Lynch.jpg","Wikimedia Commons file source / A portrait of a maiden (unknown date), by Albert Lynch.jpg / page 123522459",Peru,IMG03,sheet,main_sheet,single_anchor_record,280,2247,0,single_anchor_no_subsheet_relation
SURF-IR1970R037,IR1970R037,1950,"A skull seen against a street surface of granite sets; representing the danger of death in traffic accidents. Colour lithograph by Walter Müller, 195-.",Wellcome Collection Catalogue API,United States,IMG02,sheet,main_sheet,single_anchor_record,796,2595,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1403,CRG2026R1403,1950,AJM 1968 MiNr0254A pm B002.jpg,Wikimedia Commons file source / AJM 1968 MiNr0254A pm B002.jpg / page 79089892,Mexico,IMG03,sheet,main_sheet,single_anchor_record,2124,3491,0,single_anchor_no_subsheet_relation
SURF-CGS2026R1202,CGS2026R1202,1950,Adolfo Ruiz Cortines-TIME-1953.jpg,Wikimedia Commons file source / Adolfo Ruiz Cortines-TIME-1953.jpg / page 73567530,Mexico,IMG03,sheet,main_sheet,single_anchor_record,482,2722,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02318,CAW2026R02318,1950,Adult Education Week - NARA - 5729900.jpg,Wikimedia Commons file source / Adult Education Week - NARA - 5729900.jpg / page 22044883,Malaysia,IMG03,sheet,main_sheet,single_anchor_record,747,3475,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02305,CAW2026R02305,1950,Advertisement for Caribe Hilton.jpg,Wikimedia Commons file source / Advertisement for Caribe Hilton.jpg / page 146883985,Latin America,IMG03,sheet,main_sheet,single_anchor_record,200,2210,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00568,CCE2026R00568,1950,"Advertisement, Guy Motors Ltd., Wolverhampton.jpg","Wikimedia Commons file source / Advertisement, Guy Motors Ltd., Wolverhampton.jpg / page 20705384",India,IMG03,sheet,main_sheet,single_anchor_record,849,2484,0,single_anchor_no_subsheet_relation
SURF-COM1970R095,COM1970R095,1950,Air Algerie Caravelle Poster (19291817259).jpg,Wikimedia Commons,Unresolved region,IMG03,sheet,main_sheet,single_anchor_record,726,2552,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1376,CRG2026R1376,1950,Akhṣar al-mukhtaṣarāt (1950) Book cover.jpg,Wikimedia Commons file source / Akhṣar al-mukhtaṣarāt (1950) Book cover.jpg / page 162266073,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,172,2395,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1377,CRG2026R1377,1950,America? LCCN2016648791.tif,Wikimedia Commons file source / America? LCCN2016648791.tif / page 66140322,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,465,2398,0,single_anchor_no_subsheet_relation
SURF-CCT2026R03734,CCT2026R03734,1950,Anarkali-poster.jpg,Wikimedia Commons file source / Anarkali-poster.jpg / page 146081117,India,IMG03,sheet,main_sheet,single_anchor_record,173,1940,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02314,CAW2026R02314,1950,Anarkalli.jpg,Wikimedia Commons file source / Anarkalli.jpg / page 145791632,India,IMG03,sheet,main_sheet,single_anchor_record,220,2017,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02292,CAW2026R02292,1950,Arte Yorubá - Exu 02.jpg,Wikimedia Commons file source / Arte Yorubá - Exu 02.jpg / page 45903311,Nigeria,IMG03,sheet,main_sheet,single_anchor_record,227,2066,0,single_anchor_no_subsheet_relation
SURF-GA1970R108,GA1970R108,1950,"Bal de l'X, le 11 mai 1950, à l'Opéra sous la présidence de Monsieur Vincent Auriol : [affiche] / lithographie de Louis Touchagues",Gallica / BnF APIs,France,IMG03,sheet,main_sheet,single_anchor_record,265,1596,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02299,CAW2026R02299,1950,Bez međaša.jpg,Wikimedia Commons file source / Bez međaša.jpg / page 162985219,Bosnia and Herzegovina,IMG03,sheet,main_sheet,single_anchor_record,257,2198,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02321,CAW2026R02321,1950,Burma-American Friendship - NARA - 5729920.jpg,Wikimedia Commons file source / Burma-American Friendship - NARA - 5729920.jpg / page 22044936,United States,IMG03,sheet,main_sheet,single_anchor_record,645,3266,0,single_anchor_no_subsheet_relation
SURF-CCE2026R00556,CCE2026R00556,1950,Che Guevara - Propaganda Micrón - 1950.jpg,Wikimedia Commons file source / Che Guevara - Propaganda Micrón - 1950.jpg / page 1471917,Argentina,IMG03,sheet,main_sheet,single_anchor_record,511,2627,0,single_anchor_no_subsheet_relation
SURF-DNZPOSTR002,DNZPOSTR002,1950,Cinema Advertising Slide- Advertising Advertising!,DigitalNZ,Aotearoa New Zealand,IMG02,sheet,main_sheet,single_anchor_record,736,2138,0,single_anchor_no_subsheet_relation
SURF-CGS2026R0689,CGS2026R0689,1950,Colabore al 6° Censo de Población 1950.jpg,Wikimedia Commons file source / Colabore al 6° Censo de Población 1950.jpg / page 103094386,Chile,IMG03,sheet,main_sheet,single_anchor_record,240,2090,0,single_anchor_no_subsheet_relation
SURF-CCT2026R01729,CCT2026R01729,1950,Cudotvorni Mac Poster.jpg,Wikimedia Commons file source / Cudotvorni Mac Poster.jpg / page 39721555,Serbia,IMG03,sheet,main_sheet,single_anchor_record,341,2446,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02293,CAW2026R02293,1950,Cyrano de Bergerac (1951 poster).jpg,Wikimedia Commons file source / Cyrano de Bergerac (1951 poster).jpg / page 130355133,Albania,IMG03,sheet,main_sheet,single_anchor_record,328,2236,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02315,CAW2026R02315,1950,Divadandi 1950.jpg,Wikimedia Commons file source / Divadandi 1950.jpg / page 141168196,India,IMG03,sheet,main_sheet,single_anchor_record,188,1993,0,single_anchor_no_subsheet_relation
SURF-COM1970R096,COM1970R096,1950,Down Among the Sheltering Palms 1950s poster.jpg,Wikimedia Commons,Unresolved region,IMG03,sheet,main_sheet,single_anchor_record,685,2323,0,single_anchor_no_subsheet_relation
SURF-CRG2026R1378,CRG2026R1378,1950,DueStampTrieste B1950Michel6.jpg,Wikimedia Commons file source / DueStampTrieste B1950Michel6.jpg / page 10946379,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,311,2401,0,single_anchor_no_subsheet_relation
SURF-COM1970R097,COM1970R097,1950,"Farrell Lines ""Happy Ships"".jpg",Wikimedia Commons,United States,IMG03,sheet,main_sheet,single_anchor_record,602,2386,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02308,CAW2026R02308,1950,"Figure, advertising (AM 2007.17.18-3).jpg","Wikimedia Commons file source / Figure, advertising (AM 2007.17.18-3).jpg / page 64583354",Aotearoa New Zealand,IMG03,sheet,main_sheet,single_anchor_record,304,2280,0,single_anchor_no_subsheet_relation
SURF-CAW2026R02309,CAW2026R02309,1950,"Figure, advertising (AM 2007.17.20-1).jpg","Wikimedia Commons file source / Figure, advertising (AM 2007.17.20-1).jpg / page 64813618",Aotearoa New Zealand,IMG03,sheet,main_sheet,single_anchor_record,286,2275,0,single_anchor_no_subsheet_relation
SURF-CCT2026R03559,CCT2026R03559,1950,Fiji 1954 health stamp.jpg,Wikimedia Commons file source / Fiji 1954 health stamp.jpg / page 20526861,United Kingdom,IMG03,sheet,main_sheet,single_anchor_record,445,2760,0,single_anchor_no_subsheet_relation
