batch_id,priority,source_name,dominant_repair_family,candidate_objects,batch_candidate_limit,estimated_weighted_gap_points,source_visible_gap_objects,verified_open_gap_objects,image_state_mix,source_family_route,item_level_evidence_contract,raw_payload_policy,automatic_upgrade_allowed,network_required_for_execution,sample_surface_ids
IMG-RIGHTS-BATCH-0470,P2,Chavin de Huantar Contemporary Army Museum,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0326
IMG-RIGHTS-BATCH-0471,P2,Cheng Ho Cultural Museum,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0382
IMG-RIGHTS-BATCH-0472,P2,Chestolyubie - 2010,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0191
IMG-RIGHTS-BATCH-0473,P2,Chiayi Cultural and Creative Industries Park,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0151
IMG-RIGHTS-BATCH-0474,P2,Chihsing Tan Katsuo Museum,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0418
IMG-RIGHTS-BATCH-0475,P2,Children's Cultural Center Majdan,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0226
IMG-RIGHTS-BATCH-0476,P2,Children's Cultural Center Niš,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0222
IMG-RIGHTS-BATCH-0477,P2,Chilean National Congress Library,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0273
IMG-RIGHTS-BATCH-0478,P2,Chin Pao San,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0420
IMG-RIGHTS-BATCH-0479,P2,Chinatown Heritage Centre,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0480
IMG-RIGHTS-BATCH-0480,P2,Chini Gallery,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0421
IMG-RIGHTS-BATCH-0481,P2,Chuan Cheng Art Center,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0423
IMG-RIGHTS-BATCH-0482,P2,Church of Saint Peter,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0082
IMG-RIGHTS-BATCH-0483,P2,Church of the Nativity of Christ in Arbanasi,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0194
IMG-RIGHTS-BATCH-0484,P2,Cinemateca Uruguaya,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0576
IMG-RIGHTS-BATCH-0485,P2,Cineteca Nacional de Chile,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0277
IMG-RIGHTS-BATCH-0486,P2,Ciudad Cultural Konex,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0248
IMG-RIGHTS-BATCH-0487,P2,Clock Tower Museum,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0369
IMG-RIGHTS-BATCH-0488,P2,Colección Arqueológica Marino Álzate Ospina,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0454
IMG-RIGHTS-BATCH-0489,P2,Collegium Artisticum,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0177
IMG-RIGHTS-BATCH-0490,P2,Congregación de Hermanas Misioneras de María Inmaculada y Santa Catalina de Sena Madre Laura,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0293
IMG-RIGHTS-BATCH-0491,P2,Contemporary Art Museum,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0024
IMG-RIGHTS-BATCH-0492,P2,Coptic Museum,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0406
IMG-RIGHTS-BATCH-0493,P2,Crocodile Museum,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0407
IMG-RIGHTS-BATCH-0494,P2,Cultural Center of Spain in El Salvador,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0318
IMG-RIGHTS-BATCH-0495,P2,Cultural Center of the Philippines,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-ESR1931R040
IMG-RIGHTS-BATCH-0496,P2,Cultural center Gradiška,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0178
IMG-RIGHTS-BATCH-0497,P2,Cultural center Trebinje,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0179
IMG-RIGHTS-BATCH-0498,P2,Cécile Fakhoury Gallery,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0103
IMG-RIGHTS-BATCH-0499,P2,DaGuan Gallery,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0157
IMG-RIGHTS-BATCH-0500,P2,"Dah Hsian Seetoo Library, National Chengchi University",img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0493
IMG-RIGHTS-BATCH-0501,P2,Darb 1718,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0104
IMG-RIGHTS-BATCH-0502,P2,DesignDB / KIDP,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-ESR1931R005
