ledger_id	pair_id	evidence_channel	source_id	source_kind	creator	year	title	locator	stable_url	doi	domain_alignment	review_disposition	rejection_reason	supports_active_edge	association_context	source_metadata_verified	evidence_verified
R16A-R14-EVID-001-01	R16A-PAIR:9d6b149f9ea2e617d5b45153c18bed1eeff22bd4c979cc8d6767b8c213e4d419	EXTERNAL_SCHOLARSHIP	COMP-SRC-001	ARTICLE	Grace Lees-Maffei	2008	Introduction: Professionalization as a Focus in Interior Design History	accepted manuscript p.9	https://academic.oup.com/jdh/article/21/1/1/361205	10.1093/jdh/epn007	DESIGN_HISTORY	ACCEPTED_GOVERNED_EVIDENCE		true	Professionalization is defined through the institutionalisation of occupational trust and reputation in an interior-design history.	true	true
R16A-R14-EVID-001-02	R16A-PAIR:9d6b149f9ea2e617d5b45153c18bed1eeff22bd4c979cc8d6767b8c213e4d419	EXTERNAL_SCHOLARSHIP	COMP-SRC-002	ARTICLE	Turid Moldenæs;Hilde Marie Pettersen	2021	The Professional Project of Graphic Designers and Universities' Visual Identities	pp.185, 194	https://munin.uit.no/handle/10037/22810	10.1093/jpo/joab010	DESIGN_HISTORY	ACCEPTED_GOVERNED_EVIDENCE		true	Graphic designers' professional project and the institutionalization of their logic are described as interwoven and mutually reinforcing.	true	true
R16A-R16A-PAIR:9d6b149f9ea2e617d5b45153c18bed1eeff22bd4c979cc8d6767b8c213e4d419-XREF-01	R16A-PAIR:9d6b149f9ea2e617d5b45153c18bed1eeff22bd4c979cc8d6767b8c213e4d419	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.007	book-chapter			4. Professionalization		https://doi.org/10.37862/aaeportal.00152.007	10.37862/aaeportal.00152.007	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9d6b149f9ea2e617d5b45153c18bed1eeff22bd4c979cc8d6767b8c213e4d419-XREF-02	R16A-PAIR:9d6b149f9ea2e617d5b45153c18bed1eeff22bd4c979cc8d6767b8c213e4d419	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9d6b149f9ea2e617d5b45153c18bed1eeff22bd4c979cc8d6767b8c213e4d419-XREF-03	R16A-PAIR:9d6b149f9ea2e617d5b45153c18bed1eeff22bd4c979cc8d6767b8c213e4d419	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9d6b149f9ea2e617d5b45153c18bed1eeff22bd4c979cc8d6767b8c213e4d419-XREF-04	R16A-PAIR:9d6b149f9ea2e617d5b45153c18bed1eeff22bd4c979cc8d6767b8c213e4d419	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9d6b149f9ea2e617d5b45153c18bed1eeff22bd4c979cc8d6767b8c213e4d419-XREF-05	R16A-PAIR:9d6b149f9ea2e617d5b45153c18bed1eeff22bd4c979cc8d6767b8c213e4d419	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epn007	journal-article	G. Lees-Maffei		Introduction: Professionalization as a Focus in Interior Design History		https://doi.org/10.1093/jdh/epn007	10.1093/jdh/epn007	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9f1ddc712cf2256ea3ac6c9f5ea2a50935d51f3a605131ffc0b730cf832deffa-XREF-01	R16A-PAIR:9f1ddc712cf2256ea3ac6c9f5ea2a50935d51f3a605131ffc0b730cf832deffa	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9f1ddc712cf2256ea3ac6c9f5ea2a50935d51f3a605131ffc0b730cf832deffa-XREF-02	R16A-PAIR:9f1ddc712cf2256ea3ac6c9f5ea2a50935d51f3a605131ffc0b730cf832deffa	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.2307/j.ctt18mvngc.7	book-chapter			Craft and Design		https://doi.org/10.2307/j.ctt18mvngc.7	10.2307/j.ctt18mvngc.7	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9f1ddc712cf2256ea3ac6c9f5ea2a50935d51f3a605131ffc0b730cf832deffa-XREF-03	R16A-PAIR:9f1ddc712cf2256ea3ac6c9f5ea2a50935d51f3a605131ffc0b730cf832deffa	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9f1ddc712cf2256ea3ac6c9f5ea2a50935d51f3a605131ffc0b730cf832deffa-XREF-04	R16A-PAIR:9f1ddc712cf2256ea3ac6c9f5ea2a50935d51f3a605131ffc0b730cf832deffa	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9f1ddc712cf2256ea3ac6c9f5ea2a50935d51f3a605131ffc0b730cf832deffa-XREF-05	R16A-PAIR:9f1ddc712cf2256ea3ac6c9f5ea2a50935d51f3a605131ffc0b730cf832deffa	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.26887/educraf.v1i1.2197	journal-article	M. Barka; Husni Mubarak; Didiek Prasety		PERANCANGAN ENVIROMENTAL GRAPHIC DESIGN  UNIVERSITAS INDO GLOBAL MANDIRI PALEMBANG		https://doi.org/10.26887/educraf.v1i1.2197	10.26887/educraf.v1i1.2197	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9f3092c2b175f75e2e97fd4f9e9466e69a2925cf76edb7bccbc3d8fcb324d05b-XREF-01	R16A-PAIR:9f3092c2b175f75e2e97fd4f9e9466e69a2925cf76edb7bccbc3d8fcb324d05b	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.5040/9781474293761.0186	other			Propaganda		https://doi.org/10.5040/9781474293761.0186	10.5040/9781474293761.0186	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9f3092c2b175f75e2e97fd4f9e9466e69a2925cf76edb7bccbc3d8fcb324d05b-XREF-02	R16A-PAIR:9f3092c2b175f75e2e97fd4f9e9466e69a2925cf76edb7bccbc3d8fcb324d05b	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9f3092c2b175f75e2e97fd4f9e9466e69a2925cf76edb7bccbc3d8fcb324d05b-XREF-03	R16A-PAIR:9f3092c2b175f75e2e97fd4f9e9466e69a2925cf76edb7bccbc3d8fcb324d05b	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9f3092c2b175f75e2e97fd4f9e9466e69a2925cf76edb7bccbc3d8fcb324d05b-XREF-04	R16A-PAIR:9f3092c2b175f75e2e97fd4f9e9466e69a2925cf76edb7bccbc3d8fcb324d05b	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9f3092c2b175f75e2e97fd4f9e9466e69a2925cf76edb7bccbc3d8fcb324d05b-XREF-05	R16A-PAIR:9f3092c2b175f75e2e97fd4f9e9466e69a2925cf76edb7bccbc3d8fcb324d05b	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epp041	journal-article	T. Triggs		Designing Graphic Design History		https://doi.org/10.1093/jdh/epp041	10.1093/jdh/epp041	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9f7b62374330d7a9e63551939a143089ccbda1540b2948308271e4d4b3f78aa0-XREF-01	R16A-PAIR:9f7b62374330d7a9e63551939a143089ccbda1540b2948308271e4d4b3f78aa0	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9f7b62374330d7a9e63551939a143089ccbda1540b2948308271e4d4b3f78aa0-XREF-02	R16A-PAIR:9f7b62374330d7a9e63551939a143089ccbda1540b2948308271e4d4b3f78aa0	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9f7b62374330d7a9e63551939a143089ccbda1540b2948308271e4d4b3f78aa0-XREF-03	R16A-PAIR:9f7b62374330d7a9e63551939a143089ccbda1540b2948308271e4d4b3f78aa0	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9f7b62374330d7a9e63551939a143089ccbda1540b2948308271e4d4b3f78aa0-XREF-04	R16A-PAIR:9f7b62374330d7a9e63551939a143089ccbda1540b2948308271e4d4b3f78aa0	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epp041	journal-article	T. Triggs		Designing Graphic Design History		https://doi.org/10.1093/jdh/epp041	10.1093/jdh/epp041	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:9f7b62374330d7a9e63551939a143089ccbda1540b2948308271e4d4b3f78aa0-XREF-05	R16A-PAIR:9f7b62374330d7a9e63551939a143089ccbda1540b2948308271e4d4b3f78aa0	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.21326/ksdt.2009..22.001	journal-article	Hyun Shin Jo		Graphic Design History as an Introspection Process - Focused on the three points of writing graphic design history -		https://doi.org/10.21326/ksdt.2009..22.001	10.21326/ksdt.2009..22.001	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a119928283d78650fd9103b6f358df67c995916a480dfc23df763d905b6367c2-XREF-01	R16A-PAIR:a119928283d78650fd9103b6f358df67c995916a480dfc23df763d905b6367c2	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.5040/9781474299404.ch-02	other			Koloman Moser’s Thirteenth Secession Exhibition Poster (1902)		https://doi.org/10.5040/9781474299404.ch-02	10.5040/9781474299404.ch-02	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a119928283d78650fd9103b6f358df67c995916a480dfc23df763d905b6367c2-XREF-02	R16A-PAIR:a119928283d78650fd9103b6f358df67c995916a480dfc23df763d905b6367c2	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780429435935-1	book-chapter	Jona Piehl		Framing and reframing exhibition graphic design		https://doi.org/10.4324/9780429435935-1	10.4324/9780429435935-1	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a119928283d78650fd9103b6f358df67c995916a480dfc23df763d905b6367c2-XREF-03	R16A-PAIR:a119928283d78650fd9103b6f358df67c995916a480dfc23df763d905b6367c2	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.32739/uha.id.43855	journal-article			Visual Communication Design students at the 42nd Graphic Design Exhibition...		https://doi.org/10.32739/uha.id.43855	10.32739/uha.id.43855	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a119928283d78650fd9103b6f358df67c995916a480dfc23df763d905b6367c2-XREF-04	R16A-PAIR:a119928283d78650fd9103b6f358df67c995916a480dfc23df763d905b6367c2	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a119928283d78650fd9103b6f358df67c995916a480dfc23df763d905b6367c2-XREF-05	R16A-PAIR:a119928283d78650fd9103b6f358df67c995916a480dfc23df763d905b6367c2	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.009	book-chapter			6. Women in Graphic Design History		https://doi.org/10.37862/aaeportal.00152.009	10.37862/aaeportal.00152.009	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a1f522e4552c882bf175d63f26799e5563c3e858d400c5b7e67920490fb6ed6a-XREF-01	R16A-PAIR:a1f522e4552c882bf175d63f26799e5563c3e858d400c5b7e67920490fb6ed6a	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.5040/9781350133532.ch-058	other	Steven Heller		Advertising, Mother of Graphic Design		https://doi.org/10.5040/9781350133532.ch-058	10.5040/9781350133532.ch-058	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a1f522e4552c882bf175d63f26799e5563c3e858d400c5b7e67920490fb6ed6a-XREF-02	R16A-PAIR:a1f522e4552c882bf175d63f26799e5563c3e858d400c5b7e67920490fb6ed6a	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epw049	journal-article	Anders V. Munch		On the Outskirts: the Geography of Design and the Self-exoticization of Danish Design		https://doi.org/10.1093/jdh/epw049	10.1093/jdh/epw049	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a1f522e4552c882bf175d63f26799e5563c3e858d400c5b7e67920490fb6ed6a-XREF-03	R16A-PAIR:a1f522e4552c882bf175d63f26799e5563c3e858d400c5b7e67920490fb6ed6a	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/epz026	journal-article	D J Huppatz		The Disappearance of Hong Kong in Comics, Advertising and Graphic Design		https://doi.org/10.1093/jdh/epz026	10.1093/jdh/epz026	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a1f522e4552c882bf175d63f26799e5563c3e858d400c5b7e67920490fb6ed6a-XREF-04	R16A-PAIR:a1f522e4552c882bf175d63f26799e5563c3e858d400c5b7e67920490fb6ed6a	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1007/978-3-319-92096-2_4	book-chapter	Wendy Siuyi Wong		A History of Hong Kong Comics in Film Adaptations: The Appearance of Self-Identities		https://doi.org/10.1007/978-3-319-92096-2_4	10.1007/978-3-319-92096-2_4	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a1f522e4552c882bf175d63f26799e5563c3e858d400c5b7e67920490fb6ed6a-XREF-05	R16A-PAIR:a1f522e4552c882bf175d63f26799e5563c3e858d400c5b7e67920490fb6ed6a	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.63771/gdj0101.005	journal-article	Sima Islam		The visual appeal of graphic design in advertising campaigns		https://doi.org/10.63771/gdj0101.005	10.63771/gdj0101.005	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a25418a2bbebfa48c11acb94fed7053e62d3b8fd774476f4d7383f104d1e0035-XREF-01	R16A-PAIR:a25418a2bbebfa48c11acb94fed7053e62d3b8fd774476f4d7383f104d1e0035	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.5040/9781474299404.ch-02	other			Koloman Moser’s Thirteenth Secession Exhibition Poster (1902)		https://doi.org/10.5040/9781474299404.ch-02	10.5040/9781474299404.ch-02	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a25418a2bbebfa48c11acb94fed7053e62d3b8fd774476f4d7383f104d1e0035-XREF-02	R16A-PAIR:a25418a2bbebfa48c11acb94fed7053e62d3b8fd774476f4d7383f104d1e0035	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780429435935-1	book-chapter	Jona Piehl		Framing and reframing exhibition graphic design		https://doi.org/10.4324/9780429435935-1	10.4324/9780429435935-1	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a25418a2bbebfa48c11acb94fed7053e62d3b8fd774476f4d7383f104d1e0035-XREF-03	R16A-PAIR:a25418a2bbebfa48c11acb94fed7053e62d3b8fd774476f4d7383f104d1e0035	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a25418a2bbebfa48c11acb94fed7053e62d3b8fd774476f4d7383f104d1e0035-XREF-04	R16A-PAIR:a25418a2bbebfa48c11acb94fed7053e62d3b8fd774476f4d7383f104d1e0035	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.32739/uha.id.43855	journal-article			Visual Communication Design students at the 42nd Graphic Design Exhibition...		https://doi.org/10.32739/uha.id.43855	10.32739/uha.id.43855	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a25418a2bbebfa48c11acb94fed7053e62d3b8fd774476f4d7383f104d1e0035-XREF-05	R16A-PAIR:a25418a2bbebfa48c11acb94fed7053e62d3b8fd774476f4d7383f104d1e0035	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780203133194-14	book-chapter			Graphic Design		https://doi.org/10.4324/9780203133194-14	10.4324/9780203133194-14	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a2cffca9c8cf9f64c32fb2efac7da085acdb64d15ae7c005dc32c0365fdbcd00-XREF-01	R16A-PAIR:a2cffca9c8cf9f64c32fb2efac7da085acdb64d15ae7c005dc32c0365fdbcd00	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.5040/9781474299404.ch-02	other			Koloman Moser’s Thirteenth Secession Exhibition Poster (1902)		https://doi.org/10.5040/9781474299404.ch-02	10.5040/9781474299404.ch-02	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a2cffca9c8cf9f64c32fb2efac7da085acdb64d15ae7c005dc32c0365fdbcd00-XREF-02	R16A-PAIR:a2cffca9c8cf9f64c32fb2efac7da085acdb64d15ae7c005dc32c0365fdbcd00	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.37862/aaeportal.00152.007	book-chapter			4. Professionalization		https://doi.org/10.37862/aaeportal.00152.007	10.37862/aaeportal.00152.007	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a2cffca9c8cf9f64c32fb2efac7da085acdb64d15ae7c005dc32c0365fdbcd00-XREF-03	R16A-PAIR:a2cffca9c8cf9f64c32fb2efac7da085acdb64d15ae7c005dc32c0365fdbcd00	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.4324/9780429435935-1	book-chapter	Jona Piehl		Framing and reframing exhibition graphic design		https://doi.org/10.4324/9780429435935-1	10.4324/9780429435935-1	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a2cffca9c8cf9f64c32fb2efac7da085acdb64d15ae7c005dc32c0365fdbcd00-XREF-04	R16A-PAIR:a2cffca9c8cf9f64c32fb2efac7da085acdb64d15ae7c005dc32c0365fdbcd00	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.32739/uha.id.43855	journal-article			Visual Communication Design students at the 42nd Graphic Design Exhibition...		https://doi.org/10.32739/uha.id.43855	10.32739/uha.id.43855	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
R16A-R16A-PAIR:a2cffca9c8cf9f64c32fb2efac7da085acdb64d15ae7c005dc32c0365fdbcd00-XREF-05	R16A-PAIR:a2cffca9c8cf9f64c32fb2efac7da085acdb64d15ae7c005dc32c0365fdbcd00	CROSSREF_DISCOVERY_METADATA	CROSSREF:DOI:10.1093/jdh/16.3.260	journal-article	P. Jobling		Graphic Design History * Clean New World: Culture, Politics, and Graphic Design		https://doi.org/10.1093/jdh/16.3.260	10.1093/jdh/16.3.260	NOT_TEXT_VERIFIED	REJECTED_METADATA_ONLY_NOT_EVIDENCE	RESULT_METADATA_AND_SNIPPETS_ARE_NOT_LOCATOR_BEARING_SOURCE_TEXT	false		true	false
