triple_id	dimension_a	value_a_id	value_a_label	dimension_b	value_b_id	value_b_label	dimension_c	value_c_id	value_c_label	object_count	eligible_denominator	support_rate_eligible	joint_observable_denominator	support_rate_joint_observable	dimension_a_value_object_count	dimension_b_value_object_count	dimension_c_value_object_count	rarity_band	rare_candidate	diagnostic_status	signal_status	input_source	derivation_version
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:189ea23586874dfde5f2e2a09964caa4dd7a4a3f5c855d9198ec115c0342e453	Public health and social communication	geography	SPTGEO:a3a0e97db497a465acfd05afd90d3aa792b7a97eac1e63acae711f69e80f3221	Papua New Guinea	2	7995	0.000250156347717	7995	0.000250156347717	7105	204	2	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:189ea23586874dfde5f2e2a09964caa4dd7a4a3f5c855d9198ec115c0342e453	Public health and social communication	geography	SPTGEO:cfd1477cf6e2b32305cfafcd71cd50232db813ab2f928f618ca953d6d8af03c2	Japan	2	7995	0.000250156347717	7995	0.000250156347717	7105	204	116	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:189ea23586874dfde5f2e2a09964caa4dd7a4a3f5c855d9198ec115c0342e453	Public health and social communication	geography	SPTGEO:e945e1fc6af3329a6ad5d6df926d0d0433af60e3264fb9a36ce85cee7b4240af	Solomon Islands	2	7995	0.000250156347717	7995	0.000250156347717	7105	204	13	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:189ea23586874dfde5f2e2a09964caa4dd7a4a3f5c855d9198ec115c0342e453	Public health and social communication	geography	SPTGEO:ea9d4a35c72ba23d47c1850db1ebccc6906b97b311aab7a0750d94213b60e9d8	Niue	4	7995	0.000500312695435	7995	0.000500312695435	7105	204	4	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:189ea23586874dfde5f2e2a09964caa4dd7a4a3f5c855d9198ec115c0342e453	Public health and social communication	geography	SPTGEO:f06733e7002b3b8561e6e03d62e85c0ad875ef4409eeef55fb5e8700a81a5327	New Caledonia	5	7995	0.000625390869293	7995	0.000625390869293	7105	204	9	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:189ea23586874dfde5f2e2a09964caa4dd7a4a3f5c855d9198ec115c0342e453	Public health and social communication	geography	SPTGEO:f639decb69d6f7278cab36c3fc7549966bcf1bbbb144de4d0336e3e86d89a754	Marshall Islands	5	7995	0.000625390869293	7995	0.000625390869293	7105	204	5	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:189ea23586874dfde5f2e2a09964caa4dd7a4a3f5c855d9198ec115c0342e453	Public health and social communication	geography	SPTGEO:f811e864888a74af0633c8dd66389d7134157b46ff46684f6bffb4f2f4056149	Tuvalu	2	7995	0.000250156347717	7995	0.000250156347717	7105	204	2	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:189ea23586874dfde5f2e2a09964caa4dd7a4a3f5c855d9198ec115c0342e453	Public health and social communication	geography	SPTGEO:ffb19cc3b67d7e25234a2f2e209e691555077023fadac675d95d24ff8a11d656	Sweden	1	7995	0.000125078173859	7995	0.000125078173859	7105	204	58	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:0d6a258fddb51644fdf48df6a2a98589f75e1128ac1eed28b89aecd7afed7259	Aotearoa New Zealand	2	7995	0.000250156347717	7995	0.000250156347717	7105	403	25	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:2be2877e2336a0a4f23ab56680dde82cfe5e78893dd6944558a26f169313f532	Norway	3	7995	0.000375234521576	7995	0.000375234521576	7105	403	562	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:2eeae8aaa59df29846eadc9c7a3346bc84b5d9db10c96e922f4b0103f6eada06	Zimbabwe	1	7995	0.000125078173859	7995	0.000125078173859	7105	403	6	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:31ebadef54116aebf6f0921581708e7e65c459a59954ca470f6b5f09ddc1e891	Italy	2	7995	0.000250156347717	7995	0.000250156347717	7105	403	128	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:3254082f0059b355924952744dff7933a62c0534af9ce4e52b4326bf25514b83	Brazil	1	7995	0.000125078173859	7995	0.000125078173859	7105	403	9	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:38b90fc6afc90269586919bdf81cf0a84109a64b1fabb4efe98b105bf187a824	China / Hong Kong	23	7995	0.00287679799875	7995	0.00287679799875	7105	403	163	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	RESEARCH_ONLY_BOUNDED_TRIPLE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:39807c984138033ff3386bdf4042262bb41c6f9f50eb7509696df4f8894ff7ad	Ukraine	1	7995	0.000125078173859	7995	0.000125078173859	7105	403	10	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:3c420e26303316e935ce7757e5f7aafb2ab513325b4c16a811e8b09fc36b4d2c	Mexico	5	7995	0.000625390869293	7995	0.000625390869293	7105	403	29	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:420f83634b1a78aea124e40c2cf5af00554532c6ae4da7bfbf3d065b9f031e5e	Tonga	1	7995	0.000125078173859	7995	0.000125078173859	7105	403	7	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:48f4e0fe74ed341a1562a77b83d9144c45eceeed26cc56fb8a817da6e011f0e8	Russia	62	7995	0.00775484677924	7995	0.00775484677924	7105	403	231	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	RESEARCH_ONLY_BOUNDED_TRIPLE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:4aa95281d59a599408e3c1dfd9ced025abc75f76c787d4b29377a32a6f27a135	Belgium	2	7995	0.000250156347717	7995	0.000250156347717	7105	403	59	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01	United Kingdom	18	7995	0.00225140712946	7995	0.00225140712946	7105	403	3214	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:64aa6e6ea5220958106e57404aca07b64a3d09f21e06c9b2d845d1056073b6f0	South Africa	2	7995	0.000250156347717	7995	0.000250156347717	7105	403	36	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:66dd7e66b366720473e2381bd7c1625ba538cbba873b4cc7ef790c03a91373b4	Czech Republic	1	7995	0.000125078173859	7995	0.000125078173859	7105	403	8	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:6bf87c5a8e9b90c22ca1470d349dd8a27908229cb65349bc0d4c2ab3cef770b6	Switzerland	3	7995	0.000375234521576	7995	0.000375234521576	7105	403	96	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:6db2978ff939b8fdccd88b9487ba0a570c7c305a91de6b5e6dc3d36c8c97e041	Chile	3	7995	0.000375234521576	7995	0.000375234521576	7105	403	129	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:6fccb8054d254f1ff993c0f884105d432cadfe70b595117d46ac535b0287cbe2	Cuba / transnational	4	7995	0.000500312695435	7995	0.000500312695435	7105	403	76	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:7d4e00c1c39ca8ed6783edc0b77103ddab21f9b0c1612e447ac15a193f4958cf	Austria	3	7995	0.000375234521576	7995	0.000375234521576	7105	403	77	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:7fa25d0a42d57f51454b440a3bd0bab7cfedf7e75e7333dbb4392079331df3b2	France	8	7995	0.00100062539087	7995	0.00100062539087	7105	403	224	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:858c03ee8dc67cb3815308c2a70d2a8076ce7c65fbdd89e183c3c449ec2454ad	Germany	16	7995	0.00200125078174	7995	0.00200125078174	7105	403	427	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:8b1c39e4bd024f7201df51af49300cd81ca33bc3363559022a2df4fd5d5d8839	Palestine / transnational	2	7995	0.000250156347717	7995	0.000250156347717	7105	403	8	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:9698ac2a6ac50d2cfcaafb9eae7b7c59c175d2d6ff1fff73ff652030bb2f81e0	Canada	1	7995	0.000125078173859	7995	0.000125078173859	7105	403	32	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:9859d40c449b029e7a48ef3049be591b17005635749be839199ebf41b6c16275	United States	89	7995	0.0111319574734	7995	0.0111319574734	7105	403	1175	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	RESEARCH_ONLY_BOUNDED_TRIPLE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
medium__theme__geography	medium	CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751	Poster	theme	CTX:THEME:2e3123d820bc6a13599c60ac18b60c00c434a9a1683894a90ac2aa160faba867	World War and public-information graphics	geography	SPTGEO:a292e840b9faecf0fd352f675b1b98e6e0fcb9f3a56e47792ebbe7dd4a0cea61	Netherlands	6	7995	0.000750469043152	7995	0.000750469043152	7105	403	164	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Context public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
